tag,label,type
P:7384716,PLS 209/2018,processo
P:7384748,PLS 210/2018,processo
P:7385897,PLS 211/2018,processo
P:7385902,PLS 212/2018,processo
P:7385960,PLS 213/2018,processo
P:7386070,PLS 215/2018,processo
P:7386139,PLS 216/2018,processo
P:7386908,PLS 217/2018,processo
P:7386910,PLS 218/2018,processo
P:7387072,PLS 220/2018,processo
P:7387138,PLS 221/2018,processo
P:7387164,PLC 43/2018,processo
P:7387170,PLC 44/2018,processo
P:7387176,PLC 45/2018,processo
P:7387182,PLC 46/2018,processo
P:7387188,PLC 47/2018,processo
P:7387194,PLC 48/2018,processo
P:7387200,PLC 49/2018,processo
P:7387965,PLS 222/2018,processo
P:7388279,PLS 223/2018,processo
P:7388473,PLS 224/2018,processo
P:7388537,PLS 226/2018,processo
P:7389176,PLS 228/2018,processo
P:7389808,PLS 229/2018,processo
P:7389981,PLS 231/2018,processo
P:7390295,PLS 233/2018,processo
P:7390306,PLS 232/2018,processo
P:7390855,PLS 236/2018,processo
P:7390857,PLS 237/2018,processo
P:7390861,PLS 238/2018,processo
P:7390863,PLS 239/2018,processo
P:7390865,PLS 242/2018,processo
P:7390916,PLS 241/2018,processo
P:7390950,PLS 240/2018,processo
P:7390961,PLS 243/2018,processo
P:7390989,PLS 244/2018,processo
P:7391004,PLS 245/2018,processo
P:7391043,PEC 7/2018,processo
P:7391048,PEC 5/2018,processo
P:7391095,PEC 6/2018,processo
P:7391350,PLC 51/2018,processo
P:7392289,PLS 247/2018,processo
P:7392311,PLS 248/2018,processo
P:7392352,PLS 250/2018,processo
P:7393190,PLS 252/2018,processo
P:7393302,PLS 253/2018,processo
P:7393403,PLS 255/2018,processo
P:7393457,PEC 8/2018,processo
P:7393491,PLS 256/2018,processo
P:7394259,PLS 258/2018,processo
P:7394616,PLS 260/2018,processo
P:7394727,PLS 261/2018,processo
P:7394765,PLS 262/2018,processo
P:7394797,PLS 263/2018,processo
P:7394923,PLS 264/2018,processo
P:7394925,PLS 265/2018,processo
P:7395294,PLS 266/2018,processo
P:7396032,PLS 268/2018,processo
P:7396174,PLS 269/2018,processo
P:7396186,PLS 270/2018,processo
P:7396267,PLS 271/2018,processo
P:7396832,PLS 273/2018,processo
P:7396937,PLS 274/2018,processo
P:7397037,PLC 61/2018,processo
P:7397049,PLC 63/2018,processo
P:7397061,PLC 65/2018,processo
P:7397073,PLC 67/2018,processo
P:7397901,PLS 275/2018,processo
P:7398099,PLS 277/2018,processo
P:7398156,PLS 276/2018,processo
P:7398469,PEC 9/2018,processo
P:7398868,PLC 54/2018,processo
P:7398875,PLC 55/2018,processo
P:7399030,PLC 57/2018,processo
P:7399792,PLC 58/2018,processo
P:7399802,PLC 59/2018,processo
P:7399962,PLS 280/2018,processo
P:7400777,PLS 281/2018,processo
P:7400798,PLS 282/2018,processo
P:7400818,PLS 283/2018,processo
P:7400851,PLS 285/2018,processo
P:7400932,PLS 286/2018,processo
P:7401022,PLS 289/2018,processo
P:7401027,PLS 288/2018,processo
P:7401043,PLS 287/2018,processo
P:7401105,PLS 290/2018,processo
P:7401460,PLS 293/2018,processo
P:7401785,PLS 294/2018,processo
P:7401802,PLS 296/2018,processo
P:7403091,PLS 299/2018,processo
P:7403102,PLS 298/2018,processo
P:7403111,PLS 300/2018,processo
P:7403139,PLS 303/2018,processo
P:7403160,PLS 302/2018,processo
P:7403197,PLS 297/2018,processo
P:7403345,PLS 304/2018,processo
P:7403397,PLS 305/2018,processo
P:7403834,PLS 310/2018,processo
P:7403878,PLS 309/2018,processo
P:7404026,PLC 69/2018,processo
P:7404047,PLS 311/2018,processo
P:7404647,PEC 11/2018,processo
P:7405239,PLC 70/2018,processo
P:7405269,PLC 71/2018,processo
P:7405573,PLS 315/2018,processo
P:7405575,PLS 316/2018,processo
P:7405590,PLS 314/2018,processo
P:7405592,PLS 313/2018,processo
P:7405594,PLS 312/2018,processo
P:7406982,PLS 318/2018,processo
P:7407045,PLS 319/2018,processo
P:7407056,PLS 320/2018,processo
P:7407249,PLS 321/2018,processo
P:7407377,PLS 322/2018,processo
P:7407509,PLS 323/2018,processo
P:7407518,PLS 324/2018,processo
P:7408506,PLS 325/2018,processo
P:7408762,PLS 327/2018,processo
P:7408849,PLC 78/2018,processo
P:7409546,PLS 331/2018,processo
P:7409559,PLS 328/2018,processo
P:7409569,PLS 329/2018,processo
P:7409574,PLS 330/2018,processo
P:7409599,PLS 332/2018,processo
P:7409614,PLS 333/2018,processo
P:7409921,PLS 334/2018,processo
P:7410555,PEC 12/2018,processo
P:7411036,PLS 336/2018,processo
P:7411222,PLS 338/2018,processo
P:7411227,PLS 337/2018,processo
P:7412026,PLS 339/2018,processo
P:7412092,PLS 345/2018,processo
P:7412094,PLS 340/2018,processo
P:7412099,PLS 346/2018,processo
P:7412409,PLS 341/2018,processo
P:7412414,PLS 342/2018,processo
P:7412419,PLS 343/2018,processo
P:7412455,PLC 81/2018,processo
P:7412479,PLC 85/2018,processo
P:7412485,PLC 79/2018,processo
P:7412491,PLC 86/2018,processo
P:7413319,PLC 87/2018,processo
P:7620008,PLS 352/2018,processo
P:7620023,PLS 353/2018,processo
P:7620032,PLS 354/2018,processo
P:7620082,PLS 349/2018,processo
P:7620084,PLS 347/2018,processo
P:7620086,PLS 348/2018,processo
P:7620120,PLS 350/2018,processo
P:7620163,PLS 351/2018,processo
P:7620343,PLS 355/2018,processo
P:7620848,PLS 358/2018,processo
P:7620881,PLS 356/2018,processo
P:7620887,PLS 357/2018,processo
P:7621025,PLS 360/2018,processo
P:7621032,PLS 359/2018,processo
P:7621131,PLS 361/2018,processo
P:7621240,PLS 362/2018,processo
P:7621479,PLC 88/2018,processo
P:7621491,PLC 90/2018,processo
P:7621734,PLS 363/2018,processo
P:7622199,PLC 92/2018,processo
P:7687066,PLS 366/2018,processo
P:7687094,PLS 377/2018,processo
P:7687110,PLS 372/2018,processo
P:7687121,PLS 371/2018,processo
P:7687123,PLS 368/2018,processo
P:7687133,PLS 373/2018,processo
P:7687144,PLS 378/2018,processo
P:7687203,PLS 370/2018,processo
P:7687229,PLS 381/2018,processo
P:7687240,PLS 369/2018,processo
P:7687242,PLS 367/2018,processo
P:7687265,PLS 376/2018,processo
P:7687283,PLS 374/2018,processo
P:7687296,PLS 375/2018,processo
P:7687306,PLS 365/2018,processo
P:7687319,PLS 380/2018,processo
P:7687329,PLS 379/2018,processo
P:7687338,PLS 382/2018,processo
P:7687371,PLS 384/2018,processo
P:7687385,PLS 388/2018,processo
P:7687389,PLS 383/2018,processo
P:7687404,PLS 390/2018,processo
P:7687411,PLS 387/2018,processo
P:7687418,PLS 391/2018,processo
P:7687642,PLS 392/2018,processo
P:7687752,PLS 393/2018,processo
P:7687870,PLS 394/2018,processo
P:7687931,PLS 395/2018,processo
P:7687975,PEC 14/2018,processo
P:7690393,PLS 397/2018,processo
P:7690411,PLS 398/2018,processo
P:7690483,PLS 400/2018,processo
P:7690492,PLS 396/2018,processo
P:7690496,PLS 405/2018,processo
P:7690500,PLS 403/2018,processo
P:7690506,PLS 399/2018,processo
P:7690820,PLS 406/2018,processo
P:7691236,PLS 407/2018,processo
P:7691276,PLS 408/2018,processo
P:7691278,PLS 409/2018,processo
P:7691399,PLS 410/2018,processo
P:7691660,PLS 411/2018,processo
P:7691786,PLS 413/2018,processo
P:7691805,PLS 415/2018,processo
P:7691818,PLS 414/2018,processo
P:7692716,PLS 416/2018,processo
P:7692789,PLS 417/2018,processo
P:7692966,PLC 109/2018,processo
P:7692976,PLC 111/2018,processo
P:7692981,PLC 112/2018,processo
P:7692986,PLC 95/2018,processo
P:7692996,PLC 97/2018,processo
P:7693001,PLC 98/2018,processo
P:7693006,PLC 99/2018,processo
P:7693016,PLC 114/2018,processo
P:7693021,PLC 100/2018,processo
P:7693026,PLC 101/2018,processo
P:7693031,PLC 102/2018,processo
P:7693036,PLC 103/2018,processo
P:7693041,PLC 104/2018,processo
P:7693046,PLC 105/2018,processo
P:7693872,PLS 418/2018,processo
P:7693877,PLS 419/2018,processo
P:7693879,PLS 420/2018,processo
P:7693881,PLS 421/2018,processo
P:7693883,PLS 422/2018,processo
P:7693887,PLS 424/2018,processo
P:7693899,PLS 425/2018,processo
P:7694276,PEC 15/2018,processo
P:7694285,PLS 426/2018,processo
P:7694290,PLS 427/2018,processo
P:7694405,PLS 428/2018,processo
P:7695101,PLS 430/2018,processo
P:7695103,PLS 431/2018,processo
P:7695107,PLS 432/2018,processo
P:7695125,PLS 433/2018,processo
P:7695690,PLS 434/2018,processo
P:7695891,PEC 16/2018,processo
P:7695900,PEC 17/2018,processo
P:7695907,PEC 18/2018,processo
P:7696069,PLC 116/2018,processo
P:7696074,PLC 117/2018,processo
P:7696081,PLC 118/2018,processo
P:7696091,PLC 120/2018,processo
P:7697240,PLC 121/2018,processo
P:7697863,PLS 437/2018,processo
P:7697915,PLS 438/2018,processo
P:7698003,PLS 439/2018,processo
P:7698311,PLS 441/2018,processo
P:7698853,PLS 445/2018,processo
P:7698860,PLS 444/2018,processo
P:7698877,PLS 443/2018,processo
P:7698888,PLS 448/2018,processo
P:7698891,PLS 446/2018,processo
P:7698896,PLS 447/2018,processo
P:7698953,PLS 449/2018,processo
P:7699497,PLS 450/2018,processo
P:7699499,PLS 451/2018,processo
P:7699786,PLS 455/2018,processo
P:7699788,PLS 453/2018,processo
P:7699790,PLS 454/2018,processo
P:7699821,PLS 456/2018,processo
P:7699833,PLS 452/2018,processo
P:7700532,PLC 125/2018,processo
P:7700542,PLC 126/2018,processo
P:7700562,PLS 463/2018,processo
P:7700565,PLC 128/2018,processo
P:7700594,PLS 462/2018,processo
P:7700601,PLS 464/2018,processo
P:7700737,PLS 465/2018,processo
P:7701747,PLS 468/2018,processo
P:7701805,PLS 469/2018,processo
P:7701972,PLC 130/2018,processo
P:7702322,PLS 471/2018,processo
P:7702400,PEC 19/2018,processo
P:7702504,PLS 473/2018,processo
P:7702521,PLS 472/2018,processo
P:7702547,PLC 129/2018,processo
P:7702710,PLS 474/2018,processo
P:7702714,PLS 475/2018,processo
P:7702964,PLC 133/2018,processo
P:7703083,PLS 508/2018,processo
P:7703085,PLS 509/2018,processo
P:7703114,PLS 476/2018,processo
P:7703122,PLS 477/2018,processo
P:7703126,PLS 500/2018,processo
P:7703130,PLS 478/2018,processo
P:7703136,PLS 492/2018,processo
P:7703143,PLS 501/2018,processo
P:7703147,PLS 479/2018,processo
P:7703153,PLS 480/2018,processo
P:7703157,PLS 481/2018,processo
P:7703161,PLS 482/2018,processo
P:7703163,PLS 502/2018,processo
P:7703169,PLS 493/2018,processo
P:7703171,PLS 483/2018,processo
P:7703191,PLS 495/2018,processo
P:7703200,PLS 503/2018,processo
P:7703210,PLS 496/2018,processo
P:7703224,PLS 497/2018,processo
P:7703230,PLS 498/2018,processo
P:7703238,PLS 504/2018,processo
P:7703263,PLS 494/2018,processo
P:7703271,PLS 506/2018,processo
P:7703291,PLS 507/2018,processo
P:7703325,PLS 484/2018,processo
P:7703375,PLS 485/2018,processo
P:7703378,PLS 486/2018,processo
P:7703380,PLS 487/2018,processo
P:7703382,PLS 488/2018,processo
P:7703385,PLS 489/2018,processo
P:7703387,PLS 490/2018,processo
P:7703389,PLS 491/2018,processo
P:7703648,PLS 513/2018,processo
P:7703670,PLS 520/2018,processo
P:7703681,PLS 510/2018,processo
P:7703690,PLS 515/2018,processo
P:7703733,PLS 516/2018,processo
P:7703737,PLS 514/2018,processo
P:7703758,PLS 521/2018,processo
P:7703793,PLS 511/2018,processo
P:7703800,PLS 518/2018,processo
P:7703839,PLS 512/2018,processo
P:7703855,PLS 517/2018,processo
P:7703967,PLS 519/2018,processo
P:7704133,PLS 523/2018,processo
P:7704166,PLS 522/2018,processo
P:7704179,PLS 524/2018,processo
P:7704774,PLC 134/2018,processo
P:7704926,PLS 525/2018,processo
P:7705004,PLC 136/2018,processo
P:7705014,PLC 138/2018,processo
P:7705209,PEC 20/2018,processo
P:7705315,PLS 528/2018,processo
P:7705318,PLS 529/2018,processo
P:7705320,PLS 527/2018,processo
P:7705325,PLS 526/2018,processo
P:7705568,PLS 531/2018,processo
P:7705583,PLC 140/2018,processo
P:7705832,PLC 142/2018,processo
P:7706140,PLS 535/2018,processo
P:7706142,PLS 537/2018,processo
P:7706151,PLS 532/2018,processo
P:7706167,PLS 536/2018,processo
P:7706188,PLS 533/2018,processo
P:7706317,PLS 534/2018,processo
P:7706383,PLS 538/2018,processo
P:7706637,PLS 540/2018,processo
P:7706639,PLS 539/2018,processo
P:7706891,PEC 21/2018,processo
P:7707200,PLS 541/2018,processo
P:7707384,PLS 542/2018,processo
P:7707400,PLS 543/2018,processo
P:7707674,PLS 545/2018,processo
P:7707681,PLS 544/2018,processo
P:7708086,PLS 546/2018,processo
P:7708106,PLS 547/2018,processo
P:7707848,PL 397/2019,processo
P:7707853,PL 398/2019,processo
P:7707858,PL 399/2019,processo
P:7707883,PL 405/2019,processo
P:7707898,PL 408/2019,processo
P:7707903,PL 409/2019,processo
P:7707964,PL 410/2019,processo
P:7711601,PL 547/2019,processo
P:7711690,PEC 2/2019,processo
P:7712043,PL 557/2019,processo
P:7714029,PL 577/2019,processo
P:7714041,PL 581/2019,processo
P:7714045,PLP 16/2019,processo
P:7714051,PL 579/2019,processo
P:7714055,PL 580/2019,processo
P:7714145,PL 586/2019,processo
P:7714257,PL 576/2019,processo
P:7714289,PL 583/2019,processo
P:7714331,PL 584/2019,processo
P:7716769,PLP 19/2019,processo
P:7717143,PL 639/2019,processo
P:7717212,PL 634/2019,processo
P:7717273,PL 635/2019,processo
P:7717363,PL 616/2019,processo
P:7717393,PLP 22/2019,processo
P:7717482,PL 633/2019,processo
P:7717575,PL 643/2019,processo
P:7717638,PL 678/2019,processo
P:7717728,PL 672/2019,processo
P:7717925,PL 690/2019,processo
P:7717992,PL 660/2019,processo
P:7718047,PL 669/2019,processo
P:7718136,PLP 26/2019,processo
P:7718146,PL 711/2019,processo
P:7718161,PL 712/2019,processo
P:7718211,PL 724/2019,processo
P:7718246,PL 723/2019,processo
P:7718337,PL 776/2019,processo
P:7718388,PL 764/2019,processo
P:7718407,PL 754/2019,processo
P:7718409,PL 778/2019,processo
P:7719550,PL 871/2019,processo
P:7719637,PL 861/2019,processo
P:7720308,PLP 41/2019,processo
P:7720504,PL 938/2019,processo
P:7720552,PL 859/2019,processo
P:7720966,PEC 9/2019,processo
P:7721220,PL 1054/2019,processo
P:7721775,PL 1120/2019,processo
P:7722552,PL 1198/2019,processo
P:7722625,PL 1211/2019,processo
P:7722704,PL 1216/2019,processo
P:7722721,PL 1219/2019,processo
P:7722758,PL 1229/2019,processo
P:7722819,PL 1224/2019,processo
P:7722927,PL 1250/2019,processo
P:7722957,PL 1231/2019,processo
P:7722977,PL 1238/2019,processo
P:7722997,PL 1236/2019,processo
P:7723055,PL 1265/2019,processo
P:7723109,PL 1252/2019,processo
P:7723623,PL 1271/2019,processo
P:7723911,PL 1272/2019,processo
P:7724438,PL 1284/2019,processo
P:7724470,PL 1282/2019,processo
P:7724509,PEC 12/2019,processo
P:7724761,PL 1303/2019,processo
P:7725534,PL 1350/2019,processo
P:7725719,PL 1329/2019,processo
P:7726393,PL 1376/2019,processo
P:7726537,PEC 13/2019,processo
P:7727553,PL 1405/2019,processo
P:7727591,PLP 57/2019,processo
P:7727611,PL 1421/2019,processo
P:7727650,PL 1406/2019,processo
P:7727667,PL 1417/2019,processo
P:7727679,PL 1415/2019,processo
P:7727684,PL 1403/2019,processo
P:7727740,PL 1400/2019,processo
P:7727742,PL 1419/2019,processo
P:7727761,PL 1399/2019,processo
P:7728127,PL 1453/2019,processo
P:7728312,PL 1458/2019,processo
P:7728345,PL 1449/2019,processo
P:7728366,PL 1455/2019,processo
P:7728628,PL 1496/2019,processo
P:7728634,PEC 18/2019,processo
P:7728709,PLP 62/2019,processo
P:7729035,PL 1504/2019,processo
P:7729954,PLP 66/2019,processo
P:7730250,PL 1536/2019,processo
P:7730313,PL 1541/2019,processo
P:7730412,PL 1550/2019,processo
P:7730691,PL 1600/2019,processo
P:7730747,PL 1594/2019,processo
P:7731585,PEC 22/2019,processo
P:7731743,PL 1640/2019,processo
P:7731778,PL 1641/2019,processo
P:7731918,PL 1644/2019,processo
P:7732920,PL 1708/2019,processo
P:7733254,PL 1718/2019,processo
P:7733256,PL 1717/2019,processo
P:7733574,PL 1749/2019,processo
P:7733740,PEC 30/2019,processo
P:7734199,PL 1789/2019,processo
P:7734340,PL 1829/2019,processo
P:7734530,PL 1822/2019,processo
P:7734962,PL 1850/2019,processo
P:7734981,PL 1851/2019,processo
P:7735998,PL 1866/2019,processo
P:7736119,PL 1898/2019,processo
P:7736515,PL 1907/2019,processo
P:7736543,PL 1906/2019,processo
P:7736564,PL 1914/2019,processo
P:7736665,PL 1918/2019,processo
P:7737036,PL 1945/2019,processo
P:7737109,PL 1946/2019,processo
P:7737881,PL 1983/2019,processo
P:7738288,PL 2102/2019,processo
P:7738312,PL 2105/2019,processo
P:7738382,PL 2098/2019,processo
P:7738390,PL 2099/2019,processo
P:7738398,PL 2100/2019,processo
P:7738406,PL 2113/2019,processo
P:7738414,PL 2115/2019,processo
P:7738430,PL 2108/2019,processo
P:7738438,PL 2109/2019,processo
P:7738441,PL 2118/2019,processo
P:7738454,PL 2110/2019,processo
P:7738472,PL 2112/2019,processo
P:7738498,PL 2119/2019,processo
P:7738522,PL 2012/2019,processo
P:7738749,PL 2011/2019,processo
P:7738826,PEC 42/2019,processo
P:7739232,PL 1980/2019,processo
P:7739326,PL 1354/2019,processo
P:7739597,PL 2123/2019,processo
P:7739613,PL 2125/2019,processo
P:7739647,PL 2129/2019,processo
P:7740440,PL 2151/2019,processo
P:7740442,PL 2168/2019,processo
P:7740660,PEC 47/2019,processo
P:7741404,PL 2235/2019,processo
P:7741638,PL 2256/2019,processo
P:7741721,PL 2259/2019,processo
P:7742396,PLP 107/2019,processo
P:7743041,PL 2389/2019,processo
P:7743913,PL 2451/2019,processo
P:7743915,PL 2449/2019,processo
P:7744938,PL 2493/2019,processo
P:7744945,PL 2491/2019,processo
P:7745012,PL 2494/2019,processo
P:7745111,PL 2507/2019,processo
P:7745127,PL 2508/2019,processo
P:7745471,PL 2519/2019,processo
P:7746806,PL 2604/2019,processo
P:7748623,PL 2641/2019,processo
P:7748647,PLP 124/2019,processo
P:7748825,PEC 64/2019,processo
P:7748874,PL 2675/2019,processo
P:7748913,PL 2674/2019,processo
P:7749504,PL 2695/2019,processo
P:7749627,PEC 69/2019,processo
P:7749718,PL 2706/2019,processo
P:7749744,PL 2707/2019,processo
P:7749821,PL 2718/2019,processo
P:7750205,PL 2752/2019,processo
P:7750329,PL 2757/2019,processo
P:7751112,PL 3519/2019,processo
P:7751804,PLP 130/2019,processo
P:7751842,PL 2835/2019,processo
P:7751881,PL 2832/2019,processo
P:7751888,PL 2833/2019,processo
P:7751915,PEC 70/2019,processo
P:7752047,PL 2878/2019,processo
P:7752137,PL 2874/2019,processo
P:7752587,PLP 132/2019,processo
P:7752899,PL 2902/2019,processo
P:7752939,PL 2895/2019,processo
P:7753160,PL 2920/2019,processo
P:7754765,PL 2948/2019,processo
P:7754902,PL 2950/2019,processo
P:7755113,PL 2963/2019,processo
P:7755153,PL 2971/2019,processo
P:7755222,PL 2965/2019,processo
P:7755385,PL 2993/2019,processo
P:7755624,PL 3007/2019,processo
P:7755648,PLP 137/2019,processo
P:7756290,PEC 81/2019,processo
P:7756612,PL 3071/2019,processo
P:7756678,PL 3075/2019,processo
P:7756693,PL 3076/2019,processo
P:7757010,PL 3110/2019,processo
P:7757024,PL 3113/2019,processo
P:7757120,PL 3523/2019,processo
P:7757600,PL 3127/2019,processo
P:7757909,PL 3130/2019,processo
P:7757964,PLP 141/2019,processo
P:7757966,PL 3141/2019,processo
P:7758027,PL 3143/2019,processo
P:7758038,PL 3142/2019,processo
P:7758091,PL 3154/2019,processo
P:7758100,PL 3148/2019,processo
P:7758232,PL 3167/2019,processo
P:7758371,PEC 85/2019,processo
P:7759004,PL 3201/2019,processo
P:7759015,PL 3202/2019,processo
P:7759092,PL 3221/2019,processo
P:7759624,PL 3525/2019,processo
P:7759632,PL 3526/2019,processo
P:7759648,PL 3528/2019,processo
P:7760350,PL 3252/2019,processo
P:7760352,PL 3253/2019,processo
P:7760470,PL 3256/2019,processo
P:7760477,PL 3258/2019,processo
P:7760509,PL 3257/2019,processo
P:7760649,PL 3263/2019,processo
P:7762202,PLP 153/2019,processo
P:7762529,PL 3406/2019,processo
P:7762721,PL 3410/2019,processo
P:7763339,PL 3460/2019,processo
P:7763413,PL 3459/2019,processo
P:7763419,PL 3464/2019,processo
P:7763428,PL 3461/2019,processo
P:7763432,PL 3476/2019,processo
P:7763475,PL 3475/2019,processo
P:7763517,PL 3479/2019,processo
P:7763529,PL 3465/2019,processo
P:7763610,PL 3467/2019,processo
P:7763796,PL 3471/2019,processo
P:7764943,PL 3594/2019,processo
P:7765027,PL 3595/2019,processo
P:7765122,PL 3598/2019,processo
P:7765218,PL 3617/2019,processo
P:7765335,PL 3616/2019,processo
P:7772586,PL 3692/2019,processo
P:7772592,PL 3690/2019,processo
P:7772594,PLP 158/2019,processo
P:7772606,PL 3687/2019,processo
P:7773056,PL 3712/2019,processo
P:7773556,PL 3728/2019,processo
P:7773608,PL 2788/2019,processo
P:7773821,PL 3740/2019,processo
P:7774361,PL 2791/2019,processo
P:7775218,PL 3804/2019,processo
P:7775224,PL 3807/2019,processo
P:7775234,PL 3815/2019,processo
P:7775240,PL 3825/2019,processo
P:7775683,PL 3840/2019,processo
P:7775847,PL 3841/2019,processo
P:7776232,PL 4483/2019,processo
P:7776248,PL 4485/2019,processo
P:7777659,PL 3941/2019,processo
P:7777661,PL 3942/2019,processo
P:7777684,PL 3943/2019,processo
P:7777727,PL 3949/2019,processo
P:7777740,PL 3950/2019,processo
P:7777780,PL 3956/2019,processo
P:7777789,PL 3957/2019,processo
P:7777849,PL 3964/2019,processo
P:7777862,PL 3966/2019,processo
P:7777873,PL 3967/2019,processo
P:7777993,PL 3971/2019,processo
P:7778018,PL 3972/2019,processo
P:7778166,PL 3981/2019,processo
P:7778173,PLP 177/2019,processo
P:7778195,PLP 178/2019,processo
P:7778390,PL 3983/2019,processo
P:7778426,PEC 109/2019,processo
P:7778476,PEC 110/2019,processo
P:7779035,PL 4486/2019,processo
P:7779459,PL 4006/2019,processo
P:7779469,PL 4007/2019,processo
P:7780013,PL 4028/2019,processo
P:7780236,PL 4033/2019,processo
P:7780238,PL 4032/2019,processo
P:7780650,PL 4107/2019,processo
P:7780957,PL 4487/2019,processo
P:7781312,PL 4145/2019,processo
P:7782019,PL 4199/2019,processo
P:7782081,PL 4196/2019,processo
P:7782137,PL 4194/2019,processo
P:7782169,PL 4209/2019,processo
P:7782243,PL 4215/2019,processo
P:7782897,PL 4232/2019,processo
P:7782998,PL 4241/2019,processo
P:7783022,PL 4242/2019,processo
P:7783029,PL 4240/2019,processo
P:7783053,PL 4239/2019,processo
P:7783083,PL 4253/2019,processo
P:7783106,PL 4256/2019,processo
P:7783439,PEC 118/2019,processo
P:7783495,PEC 119/2019,processo
P:7783959,PL 4287/2019,processo
P:7784193,PL 4310/2019,processo
P:7784239,PL 4312/2019,processo
P:7784277,PL 4316/2019,processo
P:7784398,PEC 122/2019,processo
P:7787382,PL 4399/2019,processo
P:7787411,PL 4396/2019,processo
P:7787446,PL 4420/2019,processo
P:7787503,PL 4427/2019,processo
P:7787620,PL 4393/2019,processo
P:7787703,PL 4421/2019,processo
P:7787715,PL 4422/2019,processo
P:7787717,PLP 187/2019,processo
P:7787783,PLP 189/2019,processo
P:7788383,PL 4488/2019,processo
P:7788787,PL 4478/2019,processo
P:7789085,PLP 193/2019,processo
P:7790571,PL 4572/2019,processo
P:7790640,PLP 195/2019,processo
P:7790657,PL 4585/2019,processo
P:7790678,PL 4584/2019,processo
P:7790699,PL 4573/2019,processo
P:7790803,PL 4672/2019,processo
P:7790811,PL 4673/2019,processo
P:7790819,PL 4674/2019,processo
P:7790827,PL 4675/2019,processo
P:7791157,PL 4613/2019,processo
P:7791182,PL 4614/2019,processo
P:7791456,PL 5013/2019,processo
P:7791472,PL 5015/2019,processo
P:7791480,PL 5016/2019,processo
P:7791512,PL 5009/2019,processo
P:7791574,PL 5018/2019,processo
P:7791582,PL 5019/2019,processo
P:7791590,PL 5020/2019,processo
P:7791598,PL 5021/2019,processo
P:7791624,PL 4641/2019,processo
P:7793728,PL 4691/2019,processo
P:7793730,PL 4692/2019,processo
P:7793788,PL 4688/2019,processo
P:7794242,PL 4731/2019,processo
P:7794800,PL 5024/2019,processo
P:7794808,PL 5025/2019,processo
P:7794816,PL 5026/2019,processo
P:7797185,PL 4808/2019,processo
P:7797252,PL 4811/2019,processo
P:7797281,PL 4815/2019,processo
P:7797320,PL 4816/2019,processo
P:7797510,PL 4840/2019,processo
P:7797592,PL 4850/2019,processo
P:7797691,PL 4804/2019,processo
P:7798639,PL 4890/2019,processo
P:7798748,MPV 894/2019,processo
P:7798854,PL 5028/2019,processo
P:7799345,MPV 895/2019,processo
P:7799351,MPV 896/2019,processo
P:7799426,PL 4913/2019,processo
P:7801027,PL 4978/2019,processo
P:7801063,PL 4997/2019,processo
P:7801100,PL 4976/2019,processo
P:7801796,PL 4988/2019,processo
P:7803243,PL 5106/2019,processo
P:7803251,PL 5108/2019,processo
P:7803288,PL 5101/2019,processo
P:7803296,PL 5102/2019,processo
P:7806592,PL 5051/2019,processo
P:7807460,PL 5073/2019,processo
P:7807685,PL 5078/2019,processo
P:7807837,PL 4915/2019,processo
P:7808052,PL 5094/2019,processo
P:7808086,PL 5098/2019,processo
P:7811720,PL 5135/2019,processo
P:7812042,PL 5141/2019,processo
P:7812106,PL 5143/2019,processo
P:7813539,PEC 143/2019,processo
P:7813582,PEC 145/2019,processo
P:7813922,PL 5174/2019,processo
P:7814516,PL 5180/2019,processo
P:7814540,PL 5181/2019,processo
P:7814843,PL 5638/2019,processo
P:7814867,PL 5641/2019,processo
P:7814888,PL 5644/2019,processo
P:7814896,PL 5647/2019,processo
P:7814918,PL 5185/2019,processo
P:7814920,PL 5186/2019,processo
P:7814926,PL 5649/2019,processo
P:7815112,PL 5193/2019,processo
P:7815156,PL 5189/2019,processo
P:7815867,PL 5227/2019,processo
P:7815872,PL 5226/2019,processo
P:7815915,PL 5228/2019,processo
P:7815924,PL 5223/2019,processo
P:7817336,PL 5281/2019,processo
P:7817356,PL 5282/2019,processo
P:7817492,PL 5289/2019,processo
P:7817527,PL 5287/2019,processo
P:7817536,PL 5288/2019,processo
P:7818071,MPV 897/2019,processo
P:7818532,PL 5325/2019,processo
P:7818807,PEC 156/2019,processo
P:7819468,PL 5653/2019,processo
P:7822224,PL 5460/2019,processo
P:7822244,PL 5458/2019,processo
P:7822342,PL 5455/2019,processo
P:7822346,PL 5453/2019,processo
P:7822348,PL 5452/2019,processo
P:7822390,PL 5449/2019,processo
P:7822886,PL 5485/2019,processo
P:7822913,PLP 235/2019,processo
P:7823581,PL 5503/2019,processo
P:7824276,PL 5516/2019,processo
P:7824400,PL 5517/2019,processo
P:7824410,PL 5521/2019,processo
P:7824412,PL 5522/2019,processo
P:7824506,PL 5518/2019,processo
P:7824543,PL 5520/2019,processo
P:7824578,PL 5524/2019,processo
P:7824970,PEC 172/2019,processo
P:7825138,MPV 898/2019,processo
P:7826042,PL 5549/2019,processo
P:7826311,MPV 899/2019,processo
P:7826788,MPV 900/2019,processo
P:7826910,MPV 901/2019,processo
P:7826987,PL 5582/2019,processo
P:7827462,PL 5591/2019,processo
P:7827473,PL 5656/2019,processo
P:7827481,PL 5657/2019,processo
