tag,label,type
P:602813,PL 6860/2013,proposicao
P:604147,PL 6941/2013,proposicao
P:604659,PL 6984/2013,proposicao
P:604809,PL 6994/2013,proposicao
P:604892,PL 7006/2013,proposicao
P:605352,PL 7031/2014,proposicao
P:605354,PL 7033/2014,proposicao
P:605442,PL 7039/2014,proposicao
P:605512,PL 7047/2014,proposicao
P:606031,PL 7109/2014,proposicao
P:606233,PL 7128/2014,proposicao
P:606747,PL 7182/2014,proposicao
P:608113,PL 7245/2014,proposicao
P:609456,PL 7297/2014,proposicao
P:609516,PL 7301/2014,proposicao
P:609753,PEC 390/2014,proposicao
P:611979,PL 7392/2014,proposicao
P:612480,PL 7404/2014,proposicao
P:612842,PL 7420/2014,proposicao
P:613228,PL 7449/2014,proposicao
P:614566,PL 7520/2014,proposicao
P:616346,PL 7587/2014,proposicao
P:616776,PL 7598/2014,proposicao
P:617184,PL 7609/2014,proposicao
P:617995,PL 7649/2014,proposicao
P:618237,PL 7666/2014,proposicao
P:618238,PL 7667/2014,proposicao
P:618298,PL 7671/2014,proposicao
P:618477,PL 7679/2014,proposicao
P:619365,PLP 406/2014,proposicao
P:619480,PL 7764/2014,proposicao
P:619647,PL 7779/2014,proposicao
P:619906,PL 7789/2014,proposicao
P:620128,PL 7802/2014,proposicao
P:620356,PL 7811/2014,proposicao
P:621737,PL 7885/2014,proposicao
P:622030,PL 7913/2014,proposicao
P:622070,PL 7922/2014,proposicao
P:622074,PL 7926/2014,proposicao
P:622076,PL 7927/2014,proposicao
P:622270,PL 7951/2014,proposicao
P:622302,PL 7960/2014,proposicao
P:622542,PL 7970/2014,proposicao
P:622674,PL 7981/2014,proposicao
P:737747,PL 8069/2014,proposicao
P:760175,PL 8089/2014,proposicao
P:777632,PL 8100/2014,proposicao
P:796188,PL 8127/2014,proposicao
P:796386,PL 8138/2014,proposicao
P:817930,PL 8189/2014,proposicao
P:817932,PL 8191/2014,proposicao
P:836519,PL 8228/2014,proposicao
P:843316,PL 8256/2014,proposicao
P:858505,PL 8267/2014,proposicao
P:858955,PL 8309/2014,proposicao
P:866002,PL 8332/2015,proposicao
P:866003,PL 8333/2015,proposicao
P:866004,PL 8334/2015,proposicao
P:944243,PL 3/2015,proposicao
P:944247,PL 7/2015,proposicao
P:944325,PL 48/2015,proposicao
P:944332,PL 49/2015,proposicao
P:944348,PL 64/2015,proposicao
P:945409,PLP 4/2015,proposicao
P:945484,PL 96/2015,proposicao
P:945751,PL 171/2015,proposicao
P:945875,PL 182/2015,proposicao
P:945882,PLP 8/2015,proposicao
P:946411,PL 286/2015,proposicao
P:946416,PL 287/2015,proposicao
P:946426,PL 291/2015,proposicao
P:946439,PL 298/2015,proposicao
P:946577,PL 331/2015,proposicao
P:946726,PL 371/2015,proposicao
P:946750,PL 380/2015,proposicao
P:946778,PL 383/2015,proposicao
P:946779,PL 384/2015,proposicao
P:947725,PL 405/2015,proposicao
P:947823,PL 432/2015,proposicao
P:947847,PL 438/2015,proposicao
P:947849,PL 440/2015,proposicao
P:949034,PL 458/2015,proposicao
P:949045,PL 461/2015,proposicao
P:949167,PL 482/2015,proposicao
P:949288,PL 505/2015,proposicao
P:955466,PL 525/2015,proposicao
P:955550,PL 532/2015,proposicao
P:961529,PL 556/2015,proposicao
P:961788,PL 577/2015,proposicao
P:962470,PL 580/2015,proposicao
P:964463,PL 591/2015,proposicao
P:964487,PL 597/2015,proposicao
P:964499,PL 598/2015,proposicao
P:969164,PL 618/2015,proposicao
P:976387,PL 627/2015,proposicao
P:988676,PL 635/2015,proposicao
P:996707,PL 687/2015,proposicao
P:996806,PL 1637/2022,proposicao
P:996929,PL 729/2015,proposicao
P:996958,PL 736/2015,proposicao
P:1028959,PL 753/2015,proposicao
P:1046198,PL 770/2015,proposicao
P:1048982,PL 775/2015,proposicao
P:1050550,PL 859/2015,proposicao
P:1050656,PL 864/2015,proposicao
P:1116153,PL 895/2015,proposicao
P:1194323,PL 956/2015,proposicao
P:1194344,PLP 45/2015,proposicao
P:1194349,PL 959/2015,proposicao
P:1194364,PL 961/2015,proposicao
P:1198561,PEC 16/2015,proposicao
P:1198830,PL 1052/2015,proposicao
P:1203229,PL 1125/2015,proposicao
P:1212491,PL 1169/2015,proposicao
P:1212492,PL 1170/2015,proposicao
P:1212579,PL 1184/2015,proposicao
P:1215346,PLP 62/2015,proposicao
P:1215515,PL 1269/2015,proposicao
P:1215653,PL 1281/2015,proposicao
P:1215654,PL 1282/2015,proposicao
P:1215676,PL 1286/2015,proposicao
P:1215837,PL 1300/2015,proposicao
P:1216013,PL 1315/2015,proposicao
P:1228092,PEC 27/2015,proposicao
P:1228787,PL 1367/2015,proposicao
P:1228801,PL 1369/2015,proposicao
P:1228806,PEC 30/2015,proposicao
P:1229892,PL 1424/2015,proposicao
P:1230187,PL 1442/2015,proposicao
P:1234188,PL 1471/2015,proposicao
P:1243653,PL 1477/2015,proposicao
P:1243684,PL 1480/2015,proposicao
P:1247334,PL 1496/2015,proposicao
P:1278747,PL 1532/2015,proposicao
P:1279596,PL 1602/2015,proposicao
P:1279901,PL 1621/2015,proposicao
P:1280194,PL 1649/2015,proposicao
P:1280213,PL 1653/2015,proposicao
P:1295930,PL 1687/2015,proposicao
P:1296505,PL 1693/2015,proposicao
P:1297623,PL 1704/2015,proposicao
P:1299740,PL 1724/2015,proposicao
P:1301083,PL 1741/2015,proposicao
P:1301121,PL 1748/2015,proposicao
P:1301537,PL 1781/2015,proposicao
P:1302176,PL 1802/2015,proposicao
P:1302396,PL 1823/2015,proposicao
P:1302627,PL 1845/2015,proposicao
P:1302894,PL 1859/2015,proposicao
P:1306650,PL 1872/2015,proposicao
P:1307189,PL 1916/2015,proposicao
P:1307334,PL 1933/2015,proposicao
P:1307487,PL 1940/2015,proposicao
P:1344449,PL 1961/2015,proposicao
P:1414064,PL 1974/2015,proposicao
P:1513926,PL 1994/2015,proposicao
P:1514237,PL 2030/2015,proposicao
P:1515643,PL 2058/2015,proposicao
P:1526864,PL 2077/2015,proposicao
P:1526904,PL 2086/2015,proposicao
P:1526939,PL 2094/2015,proposicao
P:1527018,PL 2101/2015,proposicao
P:1539874,PL 2129/2015,proposicao
P:1539896,PL 2132/2015,proposicao
P:1539905,PL 2133/2015,proposicao
P:1539936,PL 2135/2015,proposicao
P:1555291,PL 2280/2015,proposicao
P:1555327,PL 2288/2015,proposicao
P:1570657,PL 2325/2015,proposicao
P:1570738,PL 2334/2015,proposicao
P:1570742,PL 2335/2015,proposicao
P:1579467,PEC 93/2015,proposicao
P:1579581,PL 2380/2015,proposicao
P:1580179,PL 2385/2015,proposicao
P:1594208,PL 2428/2015,proposicao
P:1594295,PL 2438/2015,proposicao
P:1594297,PL 2439/2015,proposicao
P:1594752,PL 2477/2015,proposicao
P:1594920,PLP 138/2015,proposicao
P:1598420,PL 2530/2015,proposicao
P:1598836,PL 2558/2015,proposicao
P:1618121,PL 2596/2015,proposicao
P:1618359,PL 2618/2015,proposicao
P:1618392,PL 2627/2015,proposicao
P:1634120,PL 2634/2015,proposicao
P:1635627,PL 2641/2015,proposicao
P:1635628,PL 2642/2015,proposicao
P:1671887,PL 2661/2015,proposicao
P:1672162,PL 2688/2015,proposicao
P:1672165,PL 2689/2015,proposicao
P:1672201,PL 2698/2015,proposicao
P:1672577,PL 2725/2015,proposicao
P:1672707,PEC 116/2015,proposicao
P:1672866,PL 2744/2015,proposicao
P:1672870,PL 2745/2015,proposicao
P:1686369,PL 2760/2015,proposicao
P:1693090,PL 2772/2015,proposicao
P:1698973,PL 2775/2015,proposicao
P:1700705,PL 2817/2015,proposicao
P:1700819,PL 2818/2015,proposicao
P:1701126,PL 2841/2015,proposicao
P:1701715,PL 2866/2015,proposicao
P:1712434,PL 2903/2015,proposicao
P:1713512,PL 2943/2015,proposicao
P:1713537,PL 2945/2015,proposicao
P:1715604,PL 2950/2015,proposicao
P:1724767,PL 2992/2015,proposicao
P:1724783,PL 3000/2015,proposicao
P:1724818,PL 3003/2015,proposicao
P:1732959,PLP 161/2015,proposicao
P:1733200,PL 3020/2015,proposicao
P:1734423,PL 3028/2015,proposicao
P:1734462,PL 3034/2015,proposicao
P:1734464,PL 3035/2015,proposicao
P:1734904,PL 3052/2015,proposicao
P:1738802,PL 3084/2015,proposicao
P:1738833,PL 3090/2015,proposicao
P:1741131,PL 3096/2015,proposicao
P:1744958,PLP 167/2015,proposicao
P:1782854,PL 3114/2015,proposicao
P:1783415,PL 3117/2015,proposicao
P:1805803,PL 3144/2015,proposicao
P:1805807,PL 3146/2015,proposicao
P:1999531,PL 3211/2015,proposicao
P:2017062,PL 3251/2015,proposicao
P:2017083,PLP 178/2015,proposicao
P:2017084,PL 3253/2015,proposicao
P:2017117,PL 3261/2015,proposicao
P:2017411,PL 3280/2015,proposicao
P:2017534,PL 3286/2015,proposicao
P:2017607,PL 3292/2015,proposicao
P:2018452,PL 3334/2015,proposicao
P:2023981,PL 3353/2015,proposicao
P:2024935,PL 3420/2015,proposicao
P:2025076,PL 3437/2015,proposicao
P:2025338,PL 3441/2015,proposicao
P:2025465,PL 3447/2015,proposicao
P:2052494,PL 3517/2015,proposicao
P:2052735,PL 3523/2015,proposicao
P:2053055,PL 3543/2015,proposicao
P:2053152,PL 2053/2022,proposicao
P:2053335,PL 3554/2015,proposicao
P:2053534,PL 3573/2015,proposicao
P:2054442,PL 3596/2015,proposicao
P:2055554,PL 3649/2015,proposicao
P:2055555,PL 3650/2015,proposicao
P:2055671,PL 3663/2015,proposicao
P:2055817,PL 3685/2015,proposicao
P:2056496,PL 3744/2015,proposicao
P:2057542,PL 3815/2015,proposicao
P:2057905,PL 3840/2015,proposicao
P:2057934,PL 5024/2019,proposicao
P:2058460,PL 3878/2015,proposicao
P:2071697,PL 3888/2015,proposicao
P:2074388,PL 3906/2015,proposicao
P:2074454,PL 3931/2015,proposicao
P:2074476,PL 3938/2015,proposicao
P:2074478,PL 3939/2015,proposicao
P:2074853,PL 3975/2015,proposicao
P:2074988,PL 4017/2015,proposicao
P:2075018,PL 4023/2015,proposicao
P:2075032,PL 4035/2015,proposicao
P:2075040,PL 4042/2015,proposicao
P:2075048,PL 4050/2015,proposicao
P:2075374,PL 4065/2015,proposicao
P:2075631,PL 4104/2015,proposicao
P:2075696,PL 4115/2015,proposicao
P:2075717,PL 4132/2015,proposicao
P:2075779,PL 4143/2015,proposicao
P:2075815,PL 4159/2015,proposicao
P:2075889,PL 4180/2015,proposicao
P:2076077,PL 4212/2015,proposicao
P:2076086,PL 4221/2015,proposicao
P:2076119,PL 4243/2015,proposicao
P:2076322,PL 4256/2016,proposicao
P:2076815,PL 4316/2016,proposicao
P:2077324,PL 4402/2016,proposicao
P:2077477,PL 4428/2016,proposicao
P:2077504,PL 4432/2016,proposicao
P:2077533,PL 4441/2016,proposicao
P:2077563,PL 4456/2016,proposicao
P:2077694,PL 4491/2016,proposicao
P:2077737,PL 4507/2016,proposicao
P:2077748,PL 2099/2019,proposicao
P:2077785,PEC 188/2016,proposicao
P:2078152,PL 4549/2016,proposicao
P:2078280,PL 4564/2016,proposicao
P:2078449,PL 4586/2016,proposicao
P:2078642,PL 4608/2016,proposicao
P:2078742,PLP 239/2016,proposicao
P:2078990,PL 4656/2016,proposicao
P:2079034,PL 4663/2016,proposicao
P:2079047,PL 4668/2016,proposicao
P:2079869,PL 4782/2016,proposicao
P:2080081,PL 4784/2016,proposicao
P:2080266,PL 4806/2016,proposicao
P:2080777,PL 4864/2016,proposicao
P:2081304,PL 4901/2016,proposicao
P:2081423,PL 4913/2016,proposicao
P:2081613,PL 4933/2016,proposicao
P:2081636,PL 4935/2016,proposicao
P:2081643,PL 4938/2016,proposicao
P:2081687,PL 4957/2016,proposicao
P:2081878,PL 4988/2016,proposicao
P:2081908,PL 4996/2016,proposicao
P:2081963,PEC 209/2016,proposicao
P:2082149,PL 5030/2016,proposicao
P:2082294,PL 5056/2016,proposicao
P:2083042,PL 5131/2016,proposicao
P:2083385,PL 5160/2016,proposicao
P:2083808,PL 5218/2016,proposicao
P:2084191,PL 5253/2016,proposicao
P:2084271,PL 5260/2016,proposicao
P:2084289,PL 5263/2016,proposicao
P:2084416,PL 5280/2016,proposicao
P:2084873,PL 5322/2016,proposicao
P:2085477,PL 5369/2016,proposicao
P:2085652,PL 5403/2016,proposicao
P:2086123,PL 5427/2016,proposicao
P:2086367,PL 5449/2016,proposicao
P:2086473,PL 5460/2016,proposicao
P:2086664,PL 5470/2016,proposicao
P:2087001,PL 5479/2016,proposicao
P:2088318,PL 5592/2016,proposicao
P:2088686,PL 5623/2016,proposicao
P:2088779,PL 5636/2016,proposicao
P:2088930,PL 5642/2016,proposicao
P:2088990,PLP 295/2016,proposicao
P:2089095,PL 5660/2016,proposicao
P:2089293,PL 5665/2016,proposicao
P:2089375,PL 5675/2016,proposicao
P:2090180,PL 5721/2016,proposicao
P:2090381,PL 5749/2016,proposicao
P:2090550,PL 5755/2016,proposicao
P:2091200,PL 5782/2016,proposicao
P:2091319,PL 5785/2016,proposicao
P:2091344,PL 5789/2016,proposicao
P:2091492,PL 5809/2016,proposicao
P:2091500,PL 5813/2016,proposicao
P:2091501,PL 5814/2016,proposicao
P:2092321,PL 5861/2016,proposicao
P:2092536,PL 5874/2016,proposicao
P:2092664,PEC 256/2016,proposicao
P:2092898,PL 5913/2016,proposicao
P:2092929,PL 5916/2016,proposicao
P:2093142,PL 5933/2016,proposicao
P:2093176,PL 5936/2016,proposicao
P:2093624,PL 5984/2016,proposicao
P:2093916,PL 5999/2016,proposicao
P:2095156,PL 6026/2016,proposicao
P:2095174,PL 6030/2016,proposicao
P:2095181,PL 6033/2016,proposicao
P:2095505,PL 6042/2016,proposicao
P:2109953,PL 6049/2016,proposicao
P:2111235,PL 6110/2016,proposicao
P:2111580,PL 6133/2016,proposicao
P:2113503,PL 6262/2016,proposicao
P:2113849,PL 6300/2016,proposicao
P:2114081,PL 6303/2016,proposicao
P:2115027,PL 6355/2016,proposicao
P:2115028,PL 6356/2016,proposicao
P:2115089,PL 6367/2016,proposicao
P:2115147,PL 6369/2016,proposicao
P:2115165,PL 6370/2016,proposicao
P:2115230,PL 6383/2016,proposicao
P:2115296,PL 6391/2016,proposicao
P:2115774,PL 6419/2016,proposicao
P:2116184,PL 6428/2016,proposicao
P:2116321,PL 6438/2016,proposicao
P:2116671,PL 6456/2016,proposicao
P:2116962,PL 6467/2016,proposicao
P:2117380,PL 6498/2016,proposicao
P:2117433,PL 6502/2016,proposicao
P:2117457,PL 6504/2016,proposicao
P:2117745,PL 6519/2016,proposicao
P:2118249,PLP 329/2016,proposicao
P:2118351,PL 6552/2016,proposicao
P:2118928,PL 6585/2016,proposicao
P:2119051,PL 6595/2016,proposicao
P:2119739,PL 6600/2016,proposicao
P:2119765,PL 6606/2016,proposicao
P:2120266,PL 6640/2016,proposicao
P:2120321,PL 6648/2016,proposicao
P:2120404,PL 6655/2016,proposicao
P:2121005,PL 6678/2016,proposicao
P:2121364,PL 6698/2016,proposicao
P:2121402,PL 6712/2016,proposicao
P:2121430,PL 6721/2016,proposicao
P:2121492,PL 6730/2016,proposicao
P:2121920,PL 6772/2016,proposicao
P:2121922,PL 6773/2016,proposicao
P:2121943,PL 6778/2016,proposicao
P:2122642,PL 6793/2017,proposicao
P:2122783,PL 6815/2017,proposicao
P:2122955,PL 6836/2017,proposicao
P:2123058,PL 6843/2017,proposicao
P:2123641,PL 6898/2017,proposicao
P:2123680,PL 6906/2017,proposicao
P:2124360,PL 6994/2017,proposicao
P:2124670,PL 7031/2017,proposicao
P:2124737,PL 7042/2017,proposicao
P:2124783,PL 7051/2017,proposicao
P:2124820,PL 7056/2017,proposicao
P:2124866,PL 7062/2017,proposicao
P:2124998,PL 7077/2017,proposicao
P:2126166,PL 7165/2017,proposicao
P:2126952,PL 7218/2017,proposicao
P:2127284,PL 7220/2017,proposicao
P:2127311,PL 7221/2017,proposicao
P:2127403,PL 7231/2017,proposicao
P:2127582,PL 7248/2017,proposicao
P:2127662,PL 7258/2017,proposicao
P:2127992,PL 7279/2017,proposicao
P:2128155,PL 7297/2017,proposicao
P:2128229,PL 7303/2017,proposicao
P:2128615,PL 7327/2017,proposicao
P:2128819,PL 7346/2017,proposicao
P:2128948,PL 7360/2017,proposicao
P:2129215,PL 7394/2017,proposicao
P:2129724,PL 7424/2017,proposicao
P:2129989,PL 7439/2017,proposicao
P:2130595,PL 7464/2017,proposicao
P:2132398,PL 7501/2017,proposicao
P:2132409,PL 7503/2017,proposicao
P:2132676,PL 7530/2017,proposicao
P:2134264,PL 7569/2017,proposicao
P:2134301,PL 7570/2017,proposicao
P:2136633,PL 7604/2017,proposicao
P:2137173,PL 7623/2017,proposicao
P:2137741,PL 7654/2017,proposicao
P:2138675,PL 7684/2017,proposicao
P:2138677,PL 7686/2017,proposicao
P:2138860,PL 7701/2017,proposicao
P:2138956,PL 7710/2017,proposicao
P:2139072,PL 7724/2017,proposicao
P:2139096,PL 5026/2019,proposicao
P:2139281,PL 7734/2017,proposicao
P:2139349,PL 7736/2017,proposicao
P:2139888,PLP 377/2017,proposicao
P:2139937,PL 7766/2017,proposicao
P:2139941,PL 7767/2017,proposicao
P:2139960,PL 7772/2017,proposicao
P:2140274,PL 7784/2017,proposicao
P:2140497,PL 7823/2017,proposicao
P:2140765,PL 7831/2017,proposicao
P:2141349,PL 7856/2017,proposicao
P:2141905,PL 7909/2017,proposicao
P:2143007,PL 7981/2017,proposicao
P:2143783,PL 8026/2017,proposicao
P:2144028,PL 8041/2017,proposicao
P:2144039,PL 8045/2017,proposicao
P:2144941,PLP 398/2017,proposicao
P:2145025,PL 8088/2017,proposicao
P:2145154,PL 8094/2017,proposicao
P:2145998,PL 8117/2017,proposicao
P:2146009,PL 8118/2017,proposicao
P:2146072,PL 8121/2017,proposicao
P:2146089,PL 8124/2017,proposicao
P:2146224,PL 8146/2017,proposicao
P:2146263,PL 8155/2017,proposicao
P:2146302,PL 8162/2017,proposicao
P:2146307,PL 8164/2017,proposicao
P:2146599,PL 8175/2017,proposicao
P:2146736,PL 8181/2017,proposicao
P:2146867,PL 8187/2017,proposicao
P:2147085,PL 8211/2017,proposicao
P:2147102,PL 8215/2017,proposicao
P:2147174,PL 8230/2017,proposicao
P:2147703,PL 8273/2017,proposicao
P:2147895,PL 8284/2017,proposicao
P:2148118,PL 8307/2017,proposicao
P:2148157,PL 8311/2017,proposicao
P:2149109,PL 8376/2017,proposicao
P:2149193,PL 8384/2017,proposicao
P:2149247,PL 8387/2017,proposicao
P:2150164,PL 8451/2017,proposicao
P:2150242,PL 8459/2017,proposicao
P:2150285,PL 8465/2017,proposicao
P:2150484,PL 8496/2017,proposicao
P:2150530,PL 8508/2017,proposicao
P:2151035,PL 8542/2017,proposicao
P:2151119,PL 8551/2017,proposicao
P:2151559,PL 8591/2017,proposicao
P:2151949,PL 8607/2017,proposicao
P:2152118,PL 8618/2017,proposicao
P:2152512,PL 8659/2017,proposicao
P:2152653,PL 8669/2017,proposicao
P:2152899,PL 8683/2017,proposicao
P:2153124,PL 8710/2017,proposicao
P:2153128,PL 8711/2017,proposicao
P:2153781,PL 8755/2017,proposicao
P:2154145,PL 8793/2017,proposicao
P:2155281,PL 8810/2017,proposicao
P:2155289,PL 8815/2017,proposicao
P:2155383,PL 8820/2017,proposicao
P:2155592,PL 8829/2017,proposicao
P:2156437,PL 8848/2017,proposicao
P:2156464,PL 8852/2017,proposicao
P:2156487,PL 8856/2017,proposicao
P:2157714,PL 8872/2017,proposicao
P:2157809,PL 8890/2017,proposicao
P:2157861,PL 8892/2017,proposicao
P:2157983,PL 8908/2017,proposicao
P:2158246,PL 8923/2017,proposicao
P:2158433,PL 8940/2017,proposicao
P:2158476,PL 8946/2017,proposicao
P:2159682,PL 8972/2017,proposicao
P:2159798,PL 8978/2017,proposicao
P:2159911,PL 8987/2017,proposicao
P:2160227,PL 9010/2017,proposicao
P:2160674,PL 9047/2017,proposicao
P:2162097,PEC 381/2017,proposicao
P:2162437,PL 9101/2017,proposicao
P:2162438,PL 9102/2017,proposicao
P:2162461,PL 9108/2017,proposicao
P:2162518,PL 9110/2017,proposicao
P:2162698,PL 9122/2017,proposicao
P:2162898,PL 9138/2017,proposicao
P:2163141,PL 9159/2017,proposicao
P:2163151,PL 9162/2017,proposicao
P:2163248,PL 9167/2017,proposicao
P:2163483,PL 9192/2017,proposicao
P:2163557,PL 9204/2017,proposicao
P:2163678,PL 9214/2017,proposicao
P:2163897,PL 9226/2017,proposicao
P:2163968,PL 9234/2017,proposicao
P:2163971,PL 9235/2017,proposicao
P:2164835,PL 9262/2017,proposicao
P:2165021,PL 9282/2017,proposicao
P:2165956,PL 9315/2017,proposicao
P:2165989,PLP 458/2017,proposicao
P:2166181,PL 9343/2017,proposicao
P:2166258,PL 9355/2017,proposicao
P:2166343,PL 9360/2017,proposicao
P:2166696,PL 9387/2017,proposicao
P:2166697,PL 9388/2017,proposicao
P:2166764,PL 9395/2017,proposicao
P:2166808,PL 9402/2017,proposicao
P:2166827,PL 9406/2017,proposicao
P:2166846,PL 9414/2017,proposicao
P:2166878,PL 9433/2017,proposicao
P:2166955,PL 9438/2017,proposicao
P:2167137,PLP 466/2017,proposicao
P:2167234,PL 9456/2017,proposicao
P:2167239,PL 9461/2017,proposicao
P:2167802,PL 9520/2018,proposicao
P:2167924,PL 9558/2018,proposicao
P:2168131,PL 9575/2018,proposicao
P:2168146,PL 9582/2018,proposicao
P:2168157,PL 9587/2018,proposicao
P:2168358,PL 9623/2018,proposicao
P:2168440,PL 9627/2018,proposicao
P:2168554,PL 9651/2018,proposicao
P:2168601,PL 9662/2018,proposicao
P:2168648,PL 9679/2018,proposicao
P:2168713,PLP 476/2018,proposicao
P:2168758,PL 9692/2018,proposicao
P:2168856,PL 9711/2018,proposicao
P:2168913,PL 9717/2018,proposicao
P:2168930,PL 9718/2018,proposicao
P:2168938,PL 9720/2018,proposicao
P:2169060,PL 9743/2018,proposicao
P:2169180,PL 9750/2018,proposicao
P:2169269,PL 9763/2018,proposicao
P:2169407,PL 9793/2018,proposicao
P:2169441,PL 9801/2018,proposicao
P:2169650,PL 9813/2018,proposicao
P:2169664,PL 9815/2018,proposicao
P:2169695,PL 9820/2018,proposicao
P:2170595,PLP 488/2018,proposicao
P:2170828,PL 9947/2018,proposicao
P:2170901,PL 9961/2018,proposicao
P:2171765,PL 10001/2018,proposicao
P:2171944,PL 10026/2018,proposicao
P:2172425,PL 10054/2018,proposicao
P:2172616,PL 10078/2018,proposicao
P:2172783,PL 10090/2018,proposicao
P:2172896,PL 10093/2018,proposicao
P:2173070,PL 10099/2018,proposicao
P:2173242,PL 10109/2018,proposicao
P:2173293,PL 10121/2018,proposicao
P:2173294,PL 10122/2018,proposicao
P:2173296,PL 10124/2018,proposicao
P:2173398,PL 10134/2018,proposicao
P:2173528,PL 10143/2018,proposicao
P:2173559,PL 10145/2018,proposicao
P:2174364,PL 10185/2018,proposicao
P:2174497,PEC 415/2018,proposicao
P:2174562,PL 10204/2018,proposicao
P:2174629,PL 10211/2018,proposicao
P:2175156,PL 10232/2018,proposicao
P:2175373,PL 10243/2018,proposicao
P:2175537,PL 10259/2018,proposicao
P:2175758,PL 10268/2018,proposicao
P:2176207,PL 10289/2018,proposicao
P:2176238,PL 10291/2018,proposicao
P:2177087,PL 10325/2018,proposicao
P:2177553,PL 10335/2018,proposicao
P:2177573,PL 10340/2018,proposicao
P:2177736,PL 10348/2018,proposicao
P:2177850,PL 10352/2018,proposicao
P:2177932,PL 10356/2018,proposicao
P:2178070,PL 10367/2018,proposicao
P:2178232,PL 10378/2018,proposicao
P:2178284,PL 10382/2018,proposicao
P:2178315,PL 10388/2018,proposicao
P:2178806,PEC 423/2018,proposicao
P:2178857,PL 10412/2018,proposicao
P:2179347,PLP 523/2018,proposicao
P:2179745,PL 10459/2018,proposicao
P:2179825,PL 10466/2018,proposicao
P:2180386,PL 10493/2018,proposicao
P:2180395,PL 10495/2018,proposicao
P:2180742,PL 10511/2018,proposicao
P:2180766,PL 10512/2018,proposicao
P:2181009,PL 10529/2018,proposicao
P:2181133,PL 10539/2018,proposicao
P:2181145,PL 10541/2018,proposicao
P:2181358,PL 10547/2018,proposicao
P:2181406,PL 10552/2018,proposicao
P:2181407,PL 10553/2018,proposicao
P:2181447,PL 4/2020,proposicao
P:2181617,PL 10581/2018,proposicao
P:2181677,PL 10597/2018,proposicao
P:2182264,PL 10646/2018,proposicao
P:2182288,PL 10652/2018,proposicao
P:2182527,PL 10682/2018,proposicao
P:2182540,PL 10685/2018,proposicao
P:2182688,PL 10706/2018,proposicao
P:2182723,PL 10709/2018,proposicao
P:2183042,PL 10731/2018,proposicao
P:2183181,PL 10741/2018,proposicao
P:2183183,PL 10743/2018,proposicao
P:2183368,PL 10762/2018,proposicao
P:2183609,PL 10807/2018,proposicao
P:2183668,PL 10813/2018,proposicao
P:2183805,PL 10833/2018,proposicao
P:2184021,PL 10844/2018,proposicao
P:2184271,PL 10874/2018,proposicao
P:2184729,PL 10905/2018,proposicao
P:2184791,PL 10909/2018,proposicao
P:2184839,PL 10912/2018,proposicao
P:2184889,PLP 540/2018,proposicao
P:2185118,PL 10936/2018,proposicao
P:2185235,PL 10941/2018,proposicao
P:2185292,PL 10942/2018,proposicao
P:2185863,PL 10947/2018,proposicao
P:2187035,PL 11010/2018,proposicao
P:2187099,PL 11023/2018,proposicao
P:2187302,PL 11032/2018,proposicao
P:2187318,PL 11043/2018,proposicao
P:2187333,PL 11053/2018,proposicao
P:2187629,PL 11064/2018,proposicao
P:2187727,PL 11070/2018,proposicao
P:2187732,PL 11073/2018,proposicao
P:2187807,PL 11082/2018,proposicao
P:2188104,PL 11103/2018,proposicao
P:2188826,PL 11165/2018,proposicao
P:2188891,PL 11166/2018,proposicao
P:2188916,PL 11167/2018,proposicao
P:2189528,PL 11207/2018,proposicao
P:2190015,PL 11236/2018,proposicao
P:2190050,PLP 561/2018,proposicao
P:2190162,PL 11264/2018,proposicao
P:2190409,PL 3/2019,proposicao
P:2190410,PL 4/2019,proposicao
P:2190411,PL 5/2019,proposicao
P:2190425,PL 16/2019,proposicao
P:2190449,PL 20/2019,proposicao
P:2190453,PL 23/2019,proposicao
P:2190488,PL 53/2019,proposicao
P:2190497,PL 60/2019,proposicao
P:2190517,PL 74/2019,proposicao
P:2190520,PL 77/2019,proposicao
P:2190525,PL 82/2019,proposicao
P:2190526,PL 83/2019,proposicao
P:2190534,PLP 3/2019,proposicao
P:2190559,PL 103/2019,proposicao
P:2190575,PL 111/2019,proposicao
P:2190582,PL 121/2019,proposicao
P:2190596,PL 131/2019,proposicao
P:2190609,PL 139/2019,proposicao
P:2190623,PL 149/2019,proposicao
P:2190625,PL 150/2019,proposicao
P:2190670,PL 176/2019,proposicao
P:2190696,PL 188/2019,proposicao
P:2190762,PL 253/2019,proposicao
P:2190802,PL 299/2019,proposicao
P:2190810,PL 303/2019,proposicao
P:2190822,PL 267/2019,proposicao
P:2190844,PL 318/2019,proposicao
P:2190850,PL 323/2019,proposicao
P:2190859,PL 325/2019,proposicao
P:2190920,PL 342/2019,proposicao
P:2191061,PL 394/2019,proposicao
P:2191079,PL 413/2019,proposicao
P:2191091,PL 421/2019,proposicao
P:2191124,PL 446/2019,proposicao
P:2191132,PL 449/2019,proposicao
P:2191147,PL 461/2019,proposicao
P:2191153,PL 466/2019,proposicao
P:2191221,PL 491/2019,proposicao
P:2191274,PL 503/2019,proposicao
P:2191346,PL 521/2019,proposicao
P:2191365,PL 526/2019,proposicao
P:2191374,PL 530/2019,proposicao
P:2191380,PL 531/2019,proposicao
P:2191473,PL 560/2019,proposicao
P:2191572,PL 591/2019,proposicao
