proc_tag,auth_tag
P:7900042,S:945
P:7916401,S:5985
P:7917285,S:345
P:7918633,S:4981
P:7921610,S:4981
P:7929383,S:5322
P:7964436,S:5529
P:7900042,S:5783
P:7916401,S:825
P:7917285,S:4981
P:7918633,S:1023
P:7921610,S:739
P:7929383,S:4981
P:7964436,S:5537
P:7900042,S:5322
P:7916401,S:5535
P:7917285,S:5411
P:7918633,S:1249
P:7921610,S:5953
P:7929383,S:5557
P:7900042,S:2331
P:7916401,S:5783
P:7917285,S:5012
P:7918633,S:1173
P:7921610,S:5557
P:7929383,S:2331
P:7921610,S:3361
P:7965177,S:5527
P:7965184,S:5527
P:7965202,O:2
P:7965363,S:5352
P:7966395,S:4531
P:7966409,S:5411
P:7966651,O:55126
P:7966864,S:4531
P:7967051,O:55126
P:7967094,S:5979
P:7967196,O:55126
P:7967485,S:1249
P:7969641,O:55126
P:7969870,S:6027
P:7970248,S:5988
P:7970554,S:374
P:7971046,S:5537
P:7973148,O:55126
P:7973172,S:1186
P:7973314,S:5979
P:7973419,S:5585
P:7973893,S:5537
P:7974212,S:470
P:7974452,O:55126
P:7974456,O:55126
P:7974810,O:55126
P:7974905,S:5953
P:7974962,S:5008
P:7975097,S:825
P:7975160,S:825
P:7975233,S:5352
P:7975240,S:5533
P:7975266,S:4770
P:7975453,O:2
P:7975475,S:5979
P:7976129,S:5352
P:7976140,S:5527
P:7976258,O:2
P:7976994,S:5350
P:7977844,S:5537
P:7977890,O:55126
P:7977934,O:55126
P:7978026,S:5540
P:7978231,S:5502
P:7978338,O:55126
P:7978444,S:5385
P:7978834,O:2
P:7979006,O:55126
P:7979012,O:55126
P:7979071,S:5529
P:7979406,S:2331
P:7979413,S:2331
P:7979420,S:2331
P:7979436,S:2331
P:7979448,S:2331
P:7979456,S:2331
P:7980260,O:2
P:7980309,S:5748
P:7981492,S:5953
P:7981517,S:5352
P:7982510,S:5012
P:7982890,S:374
P:7983101,S:4770
P:7983121,S:3806
P:7983193,S:5012
P:7983258,S:825
P:7983291,S:4770
P:7983305,S:4770
P:7983346,S:5540
P:7983515,S:1186
P:7983532,O:55126
P:7983690,O:55126
P:7983874,S:2331
P:7983881,S:2331
P:7983922,S:5352
P:7984104,S:6295
P:7984313,S:2331
P:7984321,S:5976
P:7987460,O:55126
P:7987713,S:5533
P:7987889,O:55126
P:7987895,O:55126
P:7987960,S:5732
P:7987964,S:5732
P:7987968,S:5732
P:7987972,S:5732
P:7988762,S:90
P:7989020,S:5985
P:7989051,S:5533
P:7989153,O:55126
P:7989193,O:55126
P:7989341,S:5988
P:7989627,O:55126
P:7989720,S:5982
P:7989841,O:55126
P:7989862,S:945
P:7989877,S:5976
P:7990780,S:90
P:7990897,S:2331
P:7990903,S:2331
P:7990911,S:2331
P:7991474,O:55126
P:7992131,O:55126
P:7992135,O:55126
P:7992139,O:55126
P:7992290,S:345
P:7992297,S:945
P:7992362,S:90
P:7992396,S:5533
P:7992577,S:90
P:7992662,S:5996
P:7992725,O:55126
P:7992729,O:55126
P:7992733,O:55126
P:7992737,O:55126
P:7992741,O:55126
P:7992745,O:55126
P:7992749,O:55126
P:7992753,O:55126
P:7992757,O:55126
P:7994688,S:2331
P:7994707,S:2331
P:7994716,S:2331
P:7994757,S:2331
P:7994767,S:2331
P:7994786,S:2331
P:7994790,S:2331
P:7994823,S:2331
P:7995397,S:2331
P:7995404,S:2331
P:7995411,S:2331
P:7995454,S:2331
P:7995620,S:4981
P:7995880,S:5012
P:7995932,S:5350
P:7995956,O:55126
P:7995986,S:1249
P:7995996,S:345
P:7996645,S:35
P:7996654,S:5976
P:7998375,S:2331
P:7998410,S:5967
P:7998601,S:5953
P:7998689,S:5533
P:7998780,S:1249
P:7998888,S:1173
P:7998965,S:5376
P:7999184,S:2331
P:7999191,S:2331
P:7999198,S:2331
P:7999205,S:2331
P:7999219,O:55126
P:7999299,S:90
P:7999332,S:5953
P:7999418,S:5411
P:7999468,S:22
P:7999484,S:5533
P:7999501,S:5926
P:7999692,S:4981
P:8000377,S:5533
P:8000435,S:4994
P:8000626,S:475
P:8000830,S:825
P:8000922,S:5352
P:8001287,S:5953
P:8001676,S:4981
P:8001813,O:55126
P:8001829,O:55126
P:8001878,S:5008
P:8001942,S:5953
P:8002394,S:4994
P:8002398,S:5376
P:8002496,S:90
P:8002504,O:55126
P:8002844,S:3806
P:8002905,S:3396
P:8003588,S:2331
P:8003638,S:2331
P:8003726,S:2331
P:8003733,S:2331
P:8003741,S:2331
P:8003818,O:55126
P:8003983,S:4770
P:8004052,O:55126
P:8004614,S:5533
P:8004623,S:5533
P:8004665,S:5666
P:8004850,S:5976
P:8004967,S:5012
P:8005250,S:5979
P:8005275,O:2
P:8005490,S:5352
P:8005611,S:5352
P:8005618,S:90
P:8006139,O:2
P:8006231,S:1173
P:8006302,O:2
P:8006645,O:2
P:8006688,S:5422
P:8006692,S:374
P:8006715,S:22
P:8006722,S:5350
P:8006729,O:2
P:8006891,O:2
P:8008706,S:5012
P:8009193,O:2
P:8009668,S:5924
P:8010069,S:5350
P:7966864,S:3806
P:7967485,S:22
P:7969870,S:5990
P:7970554,S:3361
P:7975475,S:5376
P:7980309,S:5998
P:7983193,S:4770
P:7999418,S:1173
P:8005490,S:374
P:8006692,S:5352
P:8006715,S:5982
P:7966864,S:5666
P:7967485,S:475
P:7970554,S:4545
P:7980309,S:4770
P:7983193,S:5979
P:8005490,S:825
P:7966864,S:5718
P:7970554,S:5953
P:7980309,S:6027
P:7983193,S:5322
P:8005490,S:581
P:7966864,S:5942
P:7970554,S:35
P:7980309,S:5385
P:7983193,S:5502
P:8005490,S:5627
P:7966864,S:4981
P:7970554,S:5537
P:7980309,S:5899
P:7983193,S:4545
P:8005490,S:5008
P:7966864,S:5557
P:7970554,S:581
P:7980309,S:4981
P:7983193,S:5376
P:7966864,S:6027
P:7970554,S:5525
P:7980309,S:5411
P:7983193,S:5905
P:7966864,S:5748
P:7970554,S:5350
P:7980309,S:285
P:7983193,S:5953
P:7966864,S:742
P:7970554,S:5942
P:7980309,S:5540
P:7983193,S:5666
P:7966864,S:5376
P:7970554,S:470
P:7980309,S:3777
P:7983193,S:742
P:7966864,S:5322
P:7970554,S:6295
P:7980309,S:5531
P:7983193,S:90
P:7966864,S:5411
P:7970554,S:5998
P:7980309,S:1023
P:7983193,S:5537
P:7966864,S:5236
P:7970554,S:475
P:7980309,S:3806
P:7983193,S:1249
P:7966864,S:581
P:7970554,S:5236
P:7980309,S:1249
P:7983193,S:345
P:7966864,S:5783
P:7970554,S:5502
P:7980309,S:5990
P:7983193,S:5529
P:7966864,S:5967
P:7970554,S:5895
P:7980309,S:739
P:7983193,S:5411
P:7966864,S:5953
P:7970554,S:5982
P:7980309,S:5926
P:7983193,S:22
P:7966864,S:5895
P:7970554,S:742
P:7980309,S:470
P:7983193,S:5236
P:7966864,S:5502
P:7970554,S:5322
P:7980309,S:5732
P:7983193,S:5924
P:7966864,S:5959
P:7970554,S:22
P:7980309,S:5953
P:7983193,S:5990
P:7966864,S:825
P:7970554,S:5985
P:7980309,S:5525
P:7983193,S:5527
P:7966864,S:5627
P:7970554,S:5585
P:7980309,S:5422
P:7983193,S:677
P:7966864,S:5352
P:7970554,S:5527
P:7980309,S:6295
P:7983193,S:825
P:7966864,S:345
P:7970554,S:6027
P:7980309,S:4531
P:7983193,S:5982
P:7966864,S:5008
P:7970554,S:825
P:7980309,S:5985
P:7983193,S:5895
P:7966864,S:945
P:7970554,S:4994
P:7980309,S:742
P:7983193,S:3396
P:7966864,S:5012
P:7980309,S:1173
P:7980309,S:5535
P:7980309,S:5529
P:7980309,S:2331
P:8010126,O:55126
P:8010298,S:581
P:8010346,O:55126
P:8010359,O:55126
P:8010599,O:55126
P:8010904,S:945
P:8011164,O:2
P:8011172,O:2
P:8011982,O:2
P:8012334,O:2
P:8012491,O:2
P:8013939,O:55126
P:8013952,O:55126
P:8014014,O:55126
P:8014119,O:55126
P:8014132,O:55126
P:8014145,O:55126
P:8014158,O:55126
P:8043900,O:2
P:8050659,O:2
P:8050667,O:2
P:8053882,O:2
P:8056736,O:2
P:8074926,O:2
P:8081774,O:2
P:8096225,O:2
P:8100100,O:2
P:8101185,O:2
P:8101193,O:2
P:8104151,O:2
P:8108993,O:2
P:8125304,O:2
P:8129471,O:2
P:8145844,O:2
P:8147067,O:2
P:8151377,O:2
P:8152608,O:7352903
P:8154733,O:2
P:8160649,O:2
P:8177093,O:2
P:8183559,O:2
P:8186557,O:2
P:8187052,O:2
P:8202359,O:2
P:8221006,O:2
P:8235495,O:2
P:8235503,O:2
P:8245005,O:2
P:8248199,O:2
P:8250828,O:2
P:8257521,O:2
P:8259253,O:2
P:8267468,O:2
P:8279724,O:2
P:8297296,O:2
P:8297755,O:2
P:8310925,O:2
P:8310943,O:2
P:8322350,O:2
P:8331587,O:2
P:8379996,O:2
P:8395993,O:2
P:8404866,O:2
P:8421043,O:2
P:8446014,O:2
P:8513998,O:2
P:8514010,O:2
P:8521939,O:2
P:8533581,O:2
P:8533642,O:2
P:8564546,O:2
P:8611603,O:2
P:8636556,O:2
P:8659287,O:2
P:8689591,O:2
P:8746659,O:2
P:8012996,O:2
P:8014347,O:55126
P:8015857,O:55126
P:8017712,S:5352
P:8017721,S:5352
P:8017726,S:3806
P:8017735,S:825
P:8017747,S:5008
P:8017758,S:345
P:8017768,S:5012
P:8017774,S:5352
P:8017918,S:1186
P:8018032,S:5008
P:8018797,S:5979
P:8019123,S:945
P:8019219,S:945
P:8019406,S:581
P:8019412,S:581
P:8019879,S:3396
P:8020560,S:70
P:8020591,O:55126
P:8020994,S:5350
P:8021206,O:55126
P:8021296,S:5281
P:8021524,S:475
P:8022230,S:677
P:8022991,S:5540
P:8023027,S:5953
P:8023271,S:5959
P:8023470,S:5985
P:8023963,S:5895
P:8024019,S:5895
P:8024315,O:55126
P:8024583,S:5732
P:8024660,S:1173
P:8024767,S:5895
P:8025292,S:2331
P:8025319,O:55126
P:8026159,S:5627
P:8026598,S:5523
P:8027545,O:55126
P:8028076,O:55126
P:8041067,S:1249
P:8041271,S:5535
P:8041278,S:5926
P:8041810,O:55126
P:8041852,S:6295
P:8042883,S:5942
P:8043659,S:1249
P:8044047,S:1249
P:8044227,S:5422
P:8044315,S:1173
P:8044442,S:5352
P:8044578,S:1186
P:8044745,O:55126
P:8044969,S:6295
P:8045114,S:1173
P:8045224,S:345
P:8045353,S:5732
P:8045724,S:677
P:8047041,S:5953
P:8047645,S:5350
P:8047776,S:5748
P:8047804,S:5748
P:8047862,S:35
P:8047972,S:5012
P:8047985,O:55126
P:8048044,S:5535
P:8048097,S:5973
P:8048310,S:581
P:8048466,S:5527
P:8048977,S:475
P:8049330,S:5998
P:8049687,S:5533
P:8050002,O:55126
P:8050462,O:55126
P:8050468,O:55126
P:8050474,O:55126
P:8050561,S:5012
P:8050918,S:22
P:8052032,S:5959
P:8053020,S:5535
P:8053240,S:90
P:8053624,S:5899
P:8053707,S:5012
P:8053811,S:4981
P:8053975,S:22
P:8054044,S:5585
P:8054049,S:5585
P:8054120,O:2
P:8054132,S:5953
P:8054242,S:677
P:8054580,S:739
P:8054832,S:6027
P:8055037,O:55126
P:8055381,S:4531
P:8055534,S:470
P:8055733,S:6027
P:8055880,S:5350
P:8056149,O:55126
P:8056575,S:2331
P:8056582,S:2331
P:8056595,S:1249
P:8056725,O:2
P:8056845,S:581
P:8056944,O:2
P:8056984,S:5008
P:8058457,S:5585
P:8058699,S:5012
P:8059165,O:55126
P:8059688,O:2
P:8059723,S:5732
P:8060173,S:1186
P:8060349,S:4770
P:8060525,S:1173
P:8060820,S:677
P:8061447,S:5718
P:8061550,S:374
P:8061556,S:374
P:8061616,S:4981
P:8062217,O:55126
P:8062300,S:5352
P:8062307,S:1186
P:8062473,S:3806
P:8062778,O:55126
P:8062794,S:35
P:8063107,O:55126
P:8063159,S:5718
P:8063519,S:5352
P:8063536,S:345
P:8063764,S:5905
P:8063912,S:35
P:8063918,S:5979
P:8063925,S:825
P:8064055,S:825
P:8064127,S:5352
P:8064182,O:55126
P:8064493,S:35
P:8064591,S:1249
P:8064610,S:5895
P:8064965,S:3806
P:8066011,S:5783
P:8066218,O:55126
P:8066294,S:3806
P:8066317,O:55126
P:8066323,O:55126
P:8066578,S:4531
P:8067135,S:1173
P:8068591,S:2331
P:8068598,S:2331
P:8068615,S:2331
P:8068622,S:2331
P:8068626,S:2331
P:8068631,S:2331
P:8068634,S:2331
P:8068641,S:2331
P:8068645,S:2331
P:8068653,S:2331
P:8068655,S:2331
P:8068674,S:2331
P:8068691,S:2331
P:8068713,S:2331
P:8068716,S:2331
P:8070341,O:2
P:8070352,S:374
P:8070403,O:2
P:8070411,O:2
P:8070427,O:2
P:8070451,O:2
P:8072347,S:825
P:8073084,O:2
P:8073115,S:5936
P:8073119,S:5352
P:8073177,O:55126
P:8073386,S:5718
P:8073886,O:2
P:8074576,O:2
P:8074602,O:2
P:8074634,O:2
P:8019879,S:374
P:8025292,S:5748
P:8053240,S:5718
P:8054132,S:475
P:8056595,S:22
P:8060173,S:5411
P:8064493,S:1249
P:8019879,S:5585
P:8025292,S:5985
P:8053240,S:5236
P:8054132,S:581
P:8056595,S:5523
P:8060173,S:5376
P:8019879,S:5936
P:8025292,S:5012
P:8053240,S:5982
P:8060173,S:5942
P:8019879,S:5924
P:8025292,S:5527
P:8053240,S:5976
P:8060173,S:5527
P:8019879,S:4770
P:8025292,S:5982
P:8053240,S:742
P:8060173,S:677
P:8019879,S:5537
P:8025292,S:5666
P:8053240,S:739
P:8060173,S:5985
P:8019879,S:5535
P:8025292,S:5973
P:8053240,S:1173
P:8060173,S:5982
P:8019879,S:742
P:8025292,S:5411
P:8053240,S:5529
P:8060173,S:3777
P:8019879,S:5350
P:8025292,S:35
P:8053240,S:5322
P:8060173,S:3806
P:8019879,S:4525
P:8025292,S:5322
P:8053240,S:5502
P:8060173,S:5531
P:8019879,S:5988
P:8025292,S:5236
P:8053240,S:5533
P:8060173,S:5988
P:8019879,S:5411
P:8025292,S:345
P:8053240,S:5012
P:8060173,S:5523
P:8019879,S:5533
P:8025292,S:5895
P:8053240,S:5998
P:8060173,S:5895
P:8019879,S:5376
P:8025292,S:5502
P:8053240,S:1249
P:8060173,S:5322
P:8019879,S:5926
P:8025292,S:5718
P:8053240,S:4531
P:8060173,S:5926
P:8019879,S:6027
P:8025292,S:4981
P:8053240,S:5924
P:8060173,S:5533
P:8019879,S:825
P:8025292,S:5959
P:8053240,S:5585
P:8060173,S:3396
P:8019879,S:5422
P:8025292,S:5979
P:8053240,S:677
P:8060173,S:5990
P:8019879,S:1023
P:8025292,S:742
P:8053240,S:825
P:8060173,S:5502
P:8019879,S:581
P:8025292,S:5953
P:8053240,S:945
P:8060173,S:5236
P:8019879,S:4981
P:8025292,S:5352
P:8053240,S:5926
P:8060173,S:285
P:8019879,S:5529
P:8025292,S:581
P:8053240,S:22
P:8060173,S:5525
P:8019879,S:4531
P:8025292,S:5627
P:8053240,S:5557
P:8060173,S:5422
P:8019879,S:5783
P:8025292,S:825
P:8053240,S:5411
P:8060173,S:5718
P:8019879,S:5985
P:8025292,S:5783
P:8053240,S:470
P:8060173,S:345
P:8019879,S:345
P:8025292,S:5008
P:8053240,S:3806
P:8060173,S:5350
P:8019879,S:5967
P:8025292,S:374
P:8053240,S:5895
P:8060173,S:5976
P:8019879,S:3806
P:8053240,S:345
P:8060173,S:22
P:8019879,S:1173
P:8053240,S:5985
P:8060173,S:5959
P:8053240,S:5967
P:8060173,S:945
P:8053240,S:5523
P:8060173,S:5924
P:8075343,S:5967
P:8076116,S:2331
P:8076338,O:55126
P:8077287,S:2331
P:8078056,S:5535
P:8078263,S:5990
P:8078746,S:5627
P:8078763,S:581
P:8078860,O:55126
P:8079003,O:2
P:8079056,S:5748
P:8079473,S:345
P:8079609,S:374
P:8080165,S:5533
P:8080172,S:5533
P:8080265,S:5585
P:8080346,S:5350
P:8080683,O:55126
P:8080714,O:55126
P:8080869,S:5350
P:8081409,S:5527
P:8081560,O:55126
P:8081850,O:55126
P:8081894,O:55126
P:8082483,S:5525
P:8083359,S:470
P:8083999,S:4531
P:8084582,S:5967
P:8084674,S:5990
P:8084848,S:825
P:8085462,S:581
P:8085548,O:55126
P:8085562,O:55126
P:8085992,S:739
P:8086014,S:4981
P:8086077,S:5718
P:8086290,S:825
P:8086402,S:5527
P:8086717,S:1249
P:8087422,S:5527
P:8087458,O:55126
P:8087537,O:2
P:8088958,O:2
P:8089221,O:55126
P:8089371,S:5533
P:8089390,S:5627
P:8089398,S:5627
P:8089676,S:5627
P:8090101,S:5627
P:8090189,S:5411
P:8090263,O:2
P:8090621,S:374
P:8090869,S:5718
P:8091009,S:1186
P:8092115,S:5533
P:8092266,S:2331
P:8092657,S:5281
P:8092725,S:5281
P:8092798,O:2
P:8093455,O:55126
P:8093492,S:1173
P:8093642,S:5281
P:8094612,O:2
P:8094664,S:2331
P:8094937,S:5236
P:8095951,S:1173
P:8096457,S:5352
P:8096516,S:5527
P:8096817,S:5783
P:8096840,S:5894
P:8097212,S:5236
P:8097479,S:4994
P:8097515,S:5953
P:8097611,O:55126
P:8097765,S:5533
P:8097892,S:5008
P:8098592,S:1249
P:8099793,O:2
P:8099853,S:581
P:8099899,S:1023
P:8100247,S:5322
P:8100254,S:5895
P:8101656,S:5281
P:8101672,S:5533
P:8102018,O:55126
P:8102119,O:55126
P:8102159,S:581
P:8102678,O:55126
P:8102813,S:5627
P:8103068,S:5627
P:8103683,S:5376
P:8103974,O:2
P:8104258,S:5535
P:8104717,S:1249
P:8104992,O:55126
P:8106070,S:4531
P:8106404,S:5585
P:8107009,S:3777
P:8107995,O:55126
P:8109006,O:2
P:8109014,O:2
P:8109055,S:5953
P:8109407,O:55126
P:8109629,O:55126
P:8110259,O:55126
P:8110332,S:5557
P:8110393,S:5533
P:8111031,S:5527
P:8111844,S:5748
P:8112526,S:5502
P:8112532,S:5985
P:8113025,O:55126
P:8113348,S:5953
P:8113427,O:2
P:8113474,S:5281
P:8117541,O:55126
P:8117547,O:55126
P:8117717,S:90
P:8118756,S:1249
P:8119953,S:4994
P:8120091,O:55126
P:8121015,S:1023
P:8122226,O:55126
P:8122590,S:5748
P:8122616,S:5748
P:8124102,S:5783
P:8124536,S:4525
P:8124777,S:374
P:8125163,O:55126
P:8125877,S:5281
P:8126387,O:2
P:8126586,S:5012
P:8126834,O:2
P:8128162,S:1249
P:8129228,S:5998
P:8130230,O:55126
P:8130234,O:55126
P:8130300,S:5281
P:8130334,O:3947422
P:8130763,O:55126
P:8130767,O:55126
P:8131482,O:55126
P:8132322,O:55126
P:8132713,S:5979
P:8133235,S:4981
P:8133825,O:2
P:8134476,O:55126
P:8134482,O:55126
P:8134730,O:55126
P:8134937,S:5281
P:8135119,S:5895
P:8135125,O:55126
P:8135459,S:581
P:8135728,S:5352
P:8137362,O:55126
P:8137447,O:55126
P:8138277,S:5899
P:8138350,S:4981
P:8139883,S:4981
P:8139928,S:5350
P:8140313,S:878
P:8141019,S:5535
P:8142231,O:2
P:8142737,S:5322
P:8142769,S:5529
P:8142856,S:878
P:8143035,S:5537
P:8143055,O:55126
P:8143141,S:5959
P:8143580,S:1173
P:8143622,O:55126
P:8143713,O:55126
P:8144784,S:1023
P:8145787,O:2
P:8146264,S:3806
P:8146710,S:5982
P:8146717,S:5982
P:8146748,S:5502
P:8147190,O:2
P:8147206,O:2
P:8147236,S:5953
P:8147602,S:581
P:8147722,O:55126
P:8149038,S:4770
P:8149577,S:5990
P:8149699,S:6027
P:8149810,O:55126
P:8150262,S:825
P:8150901,S:1023
P:8151011,S:5985
P:8151190,O:2
P:8151227,O:2
P:8151432,O:2
P:8151440,O:2
P:8151552,S:5352
P:8151848,S:5748
P:8152066,S:5531
P:8152199,S:5535
P:8152479,O:2
P:8152945,S:5783
P:8153142,S:581
P:8153485,S:5895
P:8153672,S:5783
P:8154673,S:945
P:8154785,O:55126
P:8154789,O:55126
P:8155070,S:4994
P:8155125,S:35
P:8155509,S:5748
P:8155913,S:5979
P:8156144,O:55126
P:8156218,S:285
P:8156415,S:35
P:8156775,O:2
P:8156783,O:2
P:8157053,O:3947422
P:8157269,O:2
P:8157864,S:2331
P:8157875,S:2331
P:8157886,S:2331
P:8157894,S:2331
P:8157901,S:2331
P:8157909,S:2331
P:8157912,S:2331
P:8158365,O:55126
P:8158592,O:7352398
P:8158597,O:7352398
P:8158602,O:7352398
P:8158619,O:7352398
P:8158626,O:7352398
P:8158968,O:55126
P:8158972,O:55126
P:8158976,O:55126
P:8158980,O:55126
P:8158984,O:55126
P:8158988,O:55126
P:8158992,O:55126
P:8158996,O:55126
P:8159000,O:55126
P:8160247,S:5376
P:8160664,S:1023
P:8161891,S:1173
P:8161973,S:5557
P:8162793,O:2
P:8162974,S:5585
P:8163477,S:5376
P:8164486,S:5585
P:8164507,S:5936
P:8164870,O:55126
P:8165223,S:5535
P:8165566,O:55126
P:8166761,S:5942
P:8166864,S:5985
P:8167971,S:5352
P:8168361,S:5281
P:8169124,S:5535
P:8169186,O:55126
P:8170348,S:1173
P:8170391,S:5527
P:8170570,S:374
P:8170874,S:5905
P:8172547,S:2331
P:8172554,S:5953
P:8173911,S:22
P:8174045,O:2
P:8174055,O:2
P:8174111,O:55126
P:8174124,O:55126
P:8174130,O:55126
P:8174136,O:55126
P:8174144,O:55126
P:8174150,O:55126
P:8174156,O:55126
P:8175867,S:2331
P:8176346,S:5502
P:8176532,S:374
P:8176794,S:5352
P:8176941,O:2
P:8177123,O:2
P:8177938,O:55126
P:8178413,S:945
P:8178427,S:5976
P:8178942,O:55126
P:8178955,O:55126
P:8179524,S:374
P:8179634,O:1
P:8180250,O:2
P:8180608,O:2
P:8181027,O:2
P:8182071,S:6008
P:8182145,S:5627
P:8076116,S:581
P:8083359,S:4531
P:8096457,S:825
P:8097611,O:7352682
P:8097892,S:5352
P:8099853,S:5783
P:8126586,S:5236
P:8143035,S:374
P:8153485,S:5376
P:8163477,S:581
P:8170874,S:581
P:8182071,S:5985
P:8076116,S:5783
P:8083359,S:5535
P:8096457,S:5008
P:8099853,S:5502
P:8126586,S:5322
P:8143035,S:5982
P:8163477,S:2331
P:8170874,S:5525
P:8076116,S:5008
P:8083359,S:5926
P:8099853,S:5936
P:8126586,S:5953
P:8143035,S:5936
P:8163477,S:5537
P:8170874,S:4994
P:8076116,S:5352
P:8083359,S:3830
P:8099853,S:5627
P:8126586,S:5718
P:8143035,S:5985
P:8163477,S:5523
P:8170874,S:3830
P:8076116,S:5627
P:8083359,S:6027
P:8099853,S:374
P:8126586,S:5985
P:8143035,S:5533
P:8163477,S:4770
P:8170874,S:70
P:8076116,S:825
P:8083359,S:5537
P:8099853,S:6027
P:8126586,S:4531
P:8143035,S:878
P:8163477,S:5976
P:8170874,S:5926
P:8076116,S:374
P:8083359,S:5281
P:8099853,S:4560
P:8126586,S:5967
P:8143035,S:677
P:8163477,S:5899
P:8170874,S:5718
P:8083359,S:5967
P:8099853,S:5385
P:8126586,S:5979
P:8143035,S:5998
P:8163477,S:5352
P:8170874,S:5411
P:8083359,S:5350
P:8099853,S:3806
P:8126586,S:5926
P:8143035,S:1186
P:8163477,S:3806
P:8170874,S:5352
P:8083359,S:2331
P:8099853,S:1186
P:8126586,S:5350
P:8143035,S:2331
P:8163477,S:6295
P:8170874,S:5537
P:8083359,S:5748
P:8099853,S:825
P:8126586,S:22
P:8143035,S:5585
P:8163477,S:4531
P:8170874,S:5236
P:8083359,S:5998
P:8099853,S:5895
P:8126586,S:4770
P:8143035,S:5748
P:8163477,S:374
P:8170874,S:5942
P:8083359,S:5899
P:8099853,S:742
P:8126586,S:374
P:8143035,S:5953
P:8163477,S:945
P:8170874,S:5527
P:8083359,S:5585
P:8099853,S:5953
P:8126586,S:5895
P:8143035,S:5411
P:8163477,S:5322
P:8170874,S:945
P:8083359,S:1186
P:8099853,S:4531
P:8126586,S:5352
P:8143035,S:5352
P:8163477,S:5748
P:8170874,S:5959
P:8083359,S:945
P:8099853,S:5525
P:8126586,S:5585
P:8143035,S:825
P:8163477,S:5533
P:8170874,S:5012
P:8083359,S:5322
P:8099853,S:5926
P:8126586,S:5008
P:8143035,S:5350
P:8163477,S:5529
P:8170874,S:5627
P:8083359,S:5988
P:8099853,S:5523
P:8126586,S:5748
P:8143035,S:3830
P:8163477,S:5783
P:8170874,S:5281
P:8083359,S:5529
P:8099853,S:5899
P:8126586,S:5557
P:8143035,S:6295
P:8163477,S:5281
P:8170874,S:742
P:8083359,S:5523
P:8099853,S:5990
P:8126586,S:2331
P:8143035,S:5525
P:8163477,S:742
P:8170874,S:374
P:8083359,S:22
P:8099853,S:470
P:8126586,S:581
P:8143035,S:5926
P:8163477,S:5236
P:8170874,S:5529
P:8083359,S:677
P:8099853,S:3777
P:8126586,S:5376
P:8143035,S:5529
P:8163477,S:5502
P:8170874,S:4770
P:8083359,S:5533
P:8099853,S:5967
P:8126586,S:825
P:8143035,S:5924
P:8163477,S:5924
P:8170874,S:5895
P:8083359,S:5924
P:8099853,S:5985
P:8126586,S:5502
P:8143035,S:5895
P:8163477,S:677
P:8170874,S:5376
P:8083359,S:5732
P:8099853,S:5422
P:8126586,S:5527
P:8143035,S:3396
P:8163477,S:3777
P:8170874,S:825
P:8083359,S:5422
P:8099853,S:739
P:8126586,S:5988
P:8143035,S:5502
P:8163477,S:5627
P:8170874,S:5976
P:8099853,S:5529
P:8126586,S:5783
P:8143035,S:5898
P:8163477,S:825
P:8170874,S:5982
P:8099853,S:6295
P:8126586,S:5281
P:8143035,S:22
P:8163477,S:878
P:8170874,S:5924
P:8143035,S:6027
P:8170874,S:878
P:8143035,S:5540
P:8143035,S:5527
P:8143035,S:945
P:8182552,O:55126
P:8182643,S:4531
P:8182835,S:5924
P:8183380,S:5527
P:8183799,O:55126
P:8184048,S:5236
P:8184406,S:345
P:8184750,S:5982
P:8185357,S:2331
P:8185539,S:4560
P:8185956,S:5982
P:8186092,O:55126
P:8186698,S:22
P:8187405,O:55126
P:8188275,O:2
P:8188495,O:2
P:8188684,O:55126
P:8188937,O:55126
P:8188943,O:55126
P:8189024,O:55126
P:8189041,O:55126
P:8189213,O:55126
P:8189246,O:55126
P:8189266,O:55126
P:8189339,O:55126
P:8189352,O:55126
P:8189379,O:55126
P:8189392,O:55126
P:8189404,O:55126
P:8189418,O:55126
P:8200366,O:2
P:8200710,O:2
P:8207584,O:2
P:8221018,O:2
P:8225562,O:2
P:8234351,O:2
P:8240316,O:2
P:8253332,O:2
P:8255794,O:2
P:8255802,O:2
P:8255811,O:2
P:8255819,O:2
P:8257545,O:2
P:8257553,O:2
P:8267425,O:2
P:8267450,O:2
P:8270082,O:2
P:8274737,O:2
P:8278713,O:2
P:8282919,O:2
P:8295417,O:2
P:8311177,O:2
P:8313948,O:2
P:8330435,O:2
P:8331752,O:2
P:8331768,O:2
P:8331776,O:2
P:8347228,O:2
P:8400810,O:2
P:8404925,O:2
P:8421053,O:2
P:8454171,O:2
P:8512269,O:2
P:8512838,O:2
P:8524399,O:2
P:8524432,O:2
P:8524511,O:2
P:8524846,O:2
P:8533593,O:2
P:8548508,O:2
P:8553456,O:2
P:8577187,O:2
P:8577195,O:2
P:8577214,O:2
P:8590814,O:2
P:8604610,O:2
P:8611523,O:2
P:8611539,O:2
P:8611644,O:2
P:8638658,O:2
P:8658909,O:2
P:8659240,O:2
P:8659900,O:2
P:8659911,O:2
P:8660033,O:2
P:8695490,O:2
P:8757311,O:2
P:8072167,O:2
P:8074626,O:2
P:8074642,O:2
P:8078919,O:2
P:8093872,O:2
P:8151420,O:2
P:8159509,O:2
P:8164339,O:2
