prop_tag,auth_tag
P:334449,D:73460
P:130462,D:74549
P:279029,D:74419
P:328385,D:74658
P:334449,D:74294
P:130462,D:74031
P:279029,D:74294
P:328385,D:74393
P:334449,D:74270
P:130462,D:73926
P:279029,D:74558
P:328385,D:74402
P:334449,D:74200
P:130462,D:74848
P:279029,D:74394
P:328385,D:74268
P:334449,D:74394
P:130462,D:74272
P:279029,D:74480
P:328385,D:73938
P:334449,D:73981
P:130462,D:74547
P:279029,D:74417
P:328385,D:74344
P:334449,D:74480
P:130462,D:77701
P:279029,D:74658
P:328385,D:74173
P:334449,D:74700
P:130462,D:73531
P:279029,D:74063
P:328385,D:74655
P:334449,D:74417
P:130462,D:74162
P:279029,D:74037
P:328385,D:74580
P:334449,D:136377
P:130462,D:74421
P:279029,D:74408
P:328385,D:73599
P:334449,D:74658
P:130462,D:74295
P:279029,D:74268
P:328385,D:133375
P:334449,D:73471
P:130462,D:74271
P:279029,D:73945
P:328385,D:73793
P:334449,D:74542
P:130462,D:74663
P:279029,D:74173
P:328385,D:74343
P:334449,D:73893
P:130462,D:73482
P:279029,D:74061
P:328385,D:74265
P:334449,D:73892
P:130462,D:73940
P:279029,D:74580
P:328385,D:73768
P:334449,D:74268
P:130462,D:73925
P:279029,D:74266
P:328385,D:74264
P:334449,D:73938
P:130462,D:74139
P:279029,D:74381
P:328385,D:74172
P:334449,D:74382
P:130462,D:74419
P:279029,D:74150
P:328385,D:74060
P:334449,D:74173
P:130462,D:74294
P:279029,D:74705
P:328385,D:74016
P:334449,D:74655
P:130462,D:74558
P:279029,D:74468
P:328385,D:74578
P:334449,D:73599
P:130462,D:74581
P:279029,D:74264
P:328385,D:74000
P:334449,D:74027
P:130462,D:74567
P:279029,D:74172
P:328385,D:74181
P:334449,D:74468
P:130462,D:74374
P:279029,D:74579
P:328385,D:73480
P:334449,D:74264
P:130462,D:74394
P:279029,D:74097
P:328385,D:74835
P:334449,D:74172
P:130462,D:74841
P:279029,D:74313
P:328385,D:73825
P:334449,D:74187
P:130462,D:74417
P:279029,D:74171
P:328385,D:74484
P:334449,D:74060
P:130462,D:74063
P:279029,D:74181
P:328385,D:74473
P:334449,D:74579
P:130462,D:74037
P:279029,D:74149
P:328385,D:74052
P:334449,D:74230
P:130462,D:73893
P:279029,D:73441
P:328385,D:74650
P:334449,D:74527
P:130462,D:74269
P:279029,D:74835
P:328385,D:74169
P:334449,D:74000
P:130462,D:74268
P:279029,D:74676
P:328385,D:74517
P:334449,D:74171
P:130462,D:74683
P:279029,D:73825
P:328385,D:74349
P:334449,D:74181
P:130462,D:74061
P:279029,D:74484
P:328385,D:74312
P:334449,D:74149
P:130462,D:74266
P:279029,D:74285
P:328385,D:73435
P:334449,D:74148
P:130462,D:74381
P:279029,D:74577
P:328385,D:74291
P:334449,D:74835
P:130462,D:73459
P:279029,D:74052
P:328385,D:73434
P:334449,D:73825
P:130462,D:73542
P:279029,D:74650
P:328385,D:73817
P:334449,D:74466
P:130462,D:74264
P:279029,D:74517
P:328385,D:74373
P:334449,D:74473
P:130462,D:73924
P:279029,D:74349
P:328385,D:74452
P:334449,D:73469
P:130462,D:73891
P:279029,D:74312
P:328385,D:74212
P:334449,D:74052
P:130462,D:74187
P:279029,D:73889
P:328385,D:133439
P:334449,D:73478
P:130462,D:74060
P:279029,D:74090
P:328385,D:74471
P:334449,D:74517
P:130462,D:74016
P:279029,D:74378
P:328385,D:133440
P:334449,D:74312
P:130462,D:74380
P:279029,D:74222
P:328385,D:74675
P:334449,D:74459
P:130462,D:74230
P:279029,D:73683
P:328385,D:74451
P:334449,D:74090
P:130462,D:74171
P:279029,D:73435
P:328385,D:74057
P:334449,D:74378
P:130462,D:74149
P:279029,D:74291
P:328385,D:73458
P:334449,D:74222
P:130462,D:74195
P:279029,D:74648
P:328385,D:73979
P:334449,D:74291
P:130462,D:73441
P:279029,D:73817
P:328385,D:73579
P:334449,D:73434
P:130462,D:74799
P:279029,D:73431
P:328385,D:133374
P:334449,D:73817
P:130462,D:74489
P:279029,D:74373
P:328385,D:74386
P:334449,D:74058
P:130462,D:73934
P:279029,D:74452
P:334449,D:74452
P:130462,D:74835
P:279029,D:73937
P:334449,D:73937
P:130462,D:73825
P:279029,D:74699
P:334449,D:73928
P:130462,D:74484
P:279029,D:74675
P:334449,D:74471
P:130462,D:74466
P:279029,D:73458
P:334449,D:133440
P:130462,D:74285
P:279029,D:73477
P:334449,D:74260
P:130462,D:74577
P:279029,D:73886
P:334449,D:74675
P:130462,D:74030
P:334449,D:73979
P:130462,D:73478
P:334449,D:73579
P:130462,D:74517
P:334449,D:74386
P:130462,D:74349
P:130462,D:73889
P:130462,D:74378
P:130462,D:73683
P:130462,D:74534
P:130462,D:74291
P:130462,D:73433
P:130462,D:74103
P:130462,D:74194
P:130462,D:73431
P:130462,D:73584
P:130462,D:73492
P:130462,D:74373
P:130462,D:74452
P:130462,D:73937
P:130462,D:73928
P:130462,D:74699
P:130462,D:74260
P:130462,D:73430
P:130462,D:74675
P:130462,D:74451
P:130462,D:74057
P:130462,D:74829
P:130462,D:73458
P:130462,D:73477
P:130462,D:73979
P:130462,D:73427
P:130462,D:73579
P:130462,D:74386
P:130462,D:73886
P:2205227,D:178842
P:2205263,D:72442
P:2205267,D:178925
P:2205374,D:178921
P:2205603,D:204496
P:2205805,D:204434
P:2205881,D:204487
P:2206190,D:204452
P:2206726,D:207309
P:2206804,D:204395
P:2206977,D:204425
P:2207336,D:204548
P:2207559,D:204411
P:2207822,D:204540
P:2207823,D:204500
P:2208080,D:204421
P:2208260,D:204372
P:2208554,D:160589
P:2208590,D:204422
P:2208659,D:204488
P:2208665,D:204351
P:2208702,O:78
P:2208915,D:204444
P:2209271,D:204496
P:2209304,D:204497
P:2209603,D:178986
P:2209763,D:204378
P:2209800,D:204502
P:2209891,D:204404
P:2210116,O:78
P:2210118,O:78
P:2210140,D:204527
P:2210500,D:72442
P:2210666,D:133810
P:2210674,D:204386
P:2210847,D:204559
P:2210928,D:66828
P:2210980,D:204397
P:2210983,D:204549
P:2211022,D:178953
P:2211310,D:204416
P:2211325,D:72442
P:2211710,D:205476
P:2211825,D:141401
P:2211973,D:204478
P:2212133,D:204531
P:2212311,D:204377
P:2212335,D:204427
P:2212564,D:204548
P:2213223,D:160653
P:2213233,D:160653
P:2213234,D:160653
P:2213391,D:178858
P:2213419,D:178970
P:2213495,D:204548
P:2213515,D:204391
P:2213735,D:204511
P:2213783,D:178948
P:2213789,D:164359
P:2213797,D:141401
P:2213856,D:81297
P:2213914,D:204498
P:2213980,D:204454
P:2214008,D:204517
P:2214122,D:204572
P:2214217,D:81297
P:2214417,D:204377
P:2214651,D:178964
P:2214789,D:152610
P:2214885,D:204463
P:2215110,D:178953
P:2215148,D:204463
P:2215242,D:160976
P:2215507,D:204542
P:2215658,D:204514
P:2215877,D:204416
P:2216039,D:204377
P:2216200,D:160642
P:2216224,D:204380
P:2216365,D:204455
P:2216580,D:204399
P:2216603,D:178930
P:2216894,D:178871
P:2216911,D:204565
P:2217402,D:204511
P:2217531,D:204423
P:2217676,D:178994
P:2217751,D:205865
P:2218050,D:204369
P:2218267,D:160653
P:2218272,D:204570
P:2218288,D:178954
P:2218670,D:178925
P:2218742,D:143084
P:2218751,D:204549
P:2218784,D:204388
P:2219094,D:141523
P:2219332,D:133439
P:2219365,D:204367
P:2219461,D:178969
P:2219689,D:204414
P:2220112,D:205863
P:2220196,D:204421
P:2220394,D:204542
P:2220629,D:141428
P:2220655,D:204517
P:2220690,D:204488
P:2220694,D:204488
P:2220696,D:204488
P:2221686,D:178922
P:2222057,D:74052
P:2222066,D:204421
P:2222138,D:191923
P:2222318,D:141508
P:2222712,D:204388
P:2222806,D:204541
P:2222807,D:204541
P:2222852,D:152610
P:2223577,D:204498
P:2223596,D:204553
P:2223625,D:178969
P:2223724,D:74305
P:2223901,D:204392
P:2224282,D:204411
P:2224318,D:74052
P:2224385,D:160518
P:2224677,D:204549
P:2224775,D:204394
P:2224925,D:160642
P:2224976,D:198197
P:2225227,D:204514
P:2225234,D:204572
P:2225299,D:204474
P:2225351,D:178951
P:2225703,D:204523
P:2225732,D:204512
P:2225738,D:160518
P:2226754,D:73441
P:2226795,D:196358
P:2226908,D:178929
P:2226999,D:81297
P:2227039,D:204520
P:2227175,D:205476
P:2227285,D:178882
P:2227403,D:204397
P:2227666,D:160976
P:2227729,D:178835
P:2227743,D:178835
P:2227749,D:178835
P:2227799,D:178925
P:2227977,D:204440
P:2228205,D:204377
P:2228282,D:160642
P:2228311,D:204444
P:2228402,D:72442
P:2228783,D:204517
P:2228845,D:204513
P:2228929,D:141464
P:2229201,D:204393
P:2229282,D:204442
P:2229377,D:160653
P:2229559,O:78
P:2229770,D:204514
P:2229976,D:205548
P:2230152,D:160570
P:2230225,D:204479
P:2230477,D:204572
P:2230632,O:253
P:2230794,D:204467
P:2230887,D:204527
P:2230961,D:204517
P:2231062,D:204539
P:2231172,D:73441
P:2231472,D:204550
P:2231888,D:178925
P:2232234,D:211866
P:2232442,D:177282
P:2232525,D:194260
P:2234138,D:204421
P:2234519,D:116379
P:2313776,O:253
P:2313777,O:253
P:2313778,O:253
P:2313781,O:253
P:2313792,D:74159
P:2313793,D:73486
P:2313794,D:204544
P:2313795,D:204544
P:2313796,D:204544
P:2313797,D:204559
P:2313798,D:204544
P:2313799,D:204544
P:2313800,D:204544
P:2313801,D:204544
P:2313802,D:204544
P:2313804,D:204544
P:2313806,D:204544
P:2313807,D:204544
P:2313809,D:73486
P:2313812,D:141411
P:2313814,D:204544
P:2313817,D:204544
P:2313819,D:204544
P:2313821,D:204544
P:2313823,D:204544
P:2313827,D:204544
P:2313828,D:204544
P:2313829,D:204544
P:2313830,D:204544
P:2313831,D:204544
P:2313832,D:204544
P:2313833,D:204544
P:2313835,D:204544
P:2313836,D:204544
P:2313837,D:204544
P:2313838,D:204544
P:2313839,D:73486
P:2313840,D:204544
P:2313841,D:204544
P:2313842,D:204544
P:2313843,D:204544
P:2313844,D:204544
P:2313845,D:204544
P:2313846,D:73486
P:2313847,D:160553
P:2313848,D:204534
P:2313849,D:160632
P:2313850,D:160632
P:2313851,D:204391
P:2313852,D:204391
P:2313853,D:204391
P:2313854,D:204391
P:2313855,D:204375
P:2313856,D:157130
P:2313857,D:204542
P:2313858,D:66828
P:2313859,D:204391
P:2313860,D:204437
P:2313863,D:133439
P:2313865,D:90201
P:2313872,D:179587
P:2313874,D:141515
P:2313875,D:204391
P:2313880,D:204391
P:2313884,D:204572
P:2313886,D:204372
P:2313897,D:204371
P:2313898,D:204572
P:2313899,D:215044
P:2313901,D:204464
P:2313904,D:204524
P:2313905,D:204524
P:2313906,D:178990
P:2313907,D:178954
P:2313908,D:178954
P:2313909,D:204416
P:2313915,D:178884
P:2313916,D:141470
P:2313918,D:90201
P:2313919,D:73466
P:2313923,D:204374
P:2313924,D:178929
P:2313929,D:204446
P:2313931,D:194260
P:2313932,D:74273
P:2313933,D:191923
P:2313934,D:204570
P:2313937,D:178925
P:2313939,D:178925
P:2313941,D:178925
P:2313942,D:178970
P:2313944,D:160655
P:2313946,D:204570
P:2313951,D:204472
P:2313953,D:73692
P:2313959,D:178887
P:2313960,D:178887
P:2313961,D:178887
P:2313962,D:178887
P:2313963,D:178887
P:2313965,D:178887
P:2313966,D:74156
P:2313967,D:178887
P:2313968,D:204369
P:2313969,D:179587
P:2313978,D:218086
P:2313981,D:178964
P:2313992,D:66179
P:2313994,D:74158
P:2313995,D:73586
P:2313996,D:204415
P:2314001,D:204415
P:2314002,D:75431
P:2314007,D:204524
P:2314011,D:204499
P:2314016,D:204502
P:2314017,D:160655
P:2314073,D:204395
P:2314075,D:73460
P:2314081,D:73460
P:2314082,D:204494
P:2314090,D:204369
P:2314094,D:178925
P:2314096,D:204371
P:2314099,D:204376
P:2314100,D:204544
P:2314111,D:178993
P:2314113,D:204488
P:2314114,D:204525
P:2314121,D:213274
P:2314125,D:198197
P:2314126,D:215044
P:2314131,D:204503
P:2314133,D:204544
P:2314134,O:2003
P:2314135,O:2003
P:2314136,O:2003
P:2314137,O:2003
P:2314138,O:2003
P:2314139,O:2003
P:2314144,D:204439
P:2314147,D:160592
P:2314149,D:204544
P:2314150,D:204544
P:2314152,D:204529
P:2314155,D:74371
P:2314158,D:74371
P:2314162,D:204419
P:2314163,D:108338
P:2314170,D:204418
P:2314208,D:194260
P:2314209,D:204544
P:2314214,D:204442
P:2314215,D:204442
P:2314221,D:178884
P:2314234,D:116379
P:2314236,D:178876
P:2314239,D:178997
P:2314242,D:204517
P:2314244,D:204517
P:2314247,D:204527
P:2314251,D:204527
P:2314254,D:204435
P:2314255,D:204527
P:2314256,D:160601
P:2314257,D:204527
P:2314270,D:160601
P:2314277,D:204527
P:2314279,D:133968
P:2314281,D:204527
P:2314288,D:137070
P:2314303,D:139285
P:2314304,D:178921
P:2314321,D:178916
P:2314322,D:204541
P:2314323,D:204541
P:2314324,D:178916
P:2314328,D:108338
P:2314346,D:66179
P:2314348,D:204544
P:2314351,D:204392
P:2314352,D:204392
P:2314353,D:204392
P:2314361,D:204514
P:2314367,D:204400
P:2314368,D:204400
P:2314371,D:178986
P:2314373,D:178925
P:2314375,D:218086
P:2314376,D:204517
P:2314379,D:178924
P:2314380,D:218086
P:2314381,D:178924
P:2314390,D:74439
P:2314398,D:204544
P:2314399,D:204415
P:2314400,D:204415
P:2314403,D:204477
P:2314404,D:204441
P:2314405,D:204519
P:2314406,D:204519
P:2314408,O:253
P:2314425,D:204414
P:2314426,D:204480
P:2314433,D:204534
P:2314436,D:141464
P:2314490,D:141411
P:2314496,D:141508
P:2314498,D:204376
P:2314499,O:78
P:2314500,D:204544
P:2314501,D:204544
P:2314502,D:204544
P:2314503,D:204544
P:2314504,D:204544
P:2314505,D:204544
P:2314506,O:78
P:2314507,O:78
P:2314508,O:78
P:2314509,D:204519
P:2314510,D:204519
P:2314511,D:204534
P:2314512,O:78
P:2314515,D:204534
P:2314516,D:204534
P:2314517,D:204534
P:2314518,D:204387
P:2314519,O:78
P:2314520,D:204410
P:2314521,D:204499
P:2314525,D:204381
P:2314527,D:204381
P:2314529,D:204531
P:2314530,D:204415
P:2314531,D:204415
P:2314532,D:204527
P:2314539,D:204391
P:2314540,D:204391
P:2314541,D:204391
P:2314548,D:204572
P:2314552,D:141470
P:2314553,O:253
P:2314554,D:116379
P:2314555,D:204520
P:2314561,D:204415
P:2314571,D:160653
P:2314581,D:204391
P:2314582,D:204391
P:2314583,D:74075
P:2314584,D:178986
P:2314588,D:204468
P:2314589,D:204468
P:2314591,D:204529
P:2314594,D:141470
P:2314596,D:204372
P:2314600,D:74655
P:2314605,D:204572
P:2314624,D:204448
P:2314628,D:204418
P:2314632,D:204418
P:2314643,D:204450
P:2314644,D:160639
P:2314669,D:204538
P:2314677,O:78
P:2314678,O:78
P:2314680,O:78
P:2314683,D:160588
P:2314689,D:204527
P:2314693,D:74161
P:2314694,D:204548
P:2314740,D:204487
P:2314744,D:178887
P:2314763,D:204440
P:2314788,D:160653
P:2314797,D:204523
P:2314798,D:204517
P:2314799,O:78
P:2314800,O:78
P:2314816,D:204544
P:2314817,D:204544
P:2314818,D:204544
P:2314820,D:133810
P:2314822,D:204381
P:2314824,D:204415
P:2314825,D:116379
P:2314830,D:204392
P:2314831,D:204557
P:2314844,D:204411
P:2314845,D:76874
P:2314846,D:109429
P:2314848,D:204520
P:2314860,D:204480
P:2314862,D:204532
P:2314879,D:205863
P:2314880,D:205863
P:2314885,D:204544
P:2314887,D:204524
P:2314889,D:204466
P:2314912,D:204521
P:2314913,D:204521
P:2314914,D:204444
P:2314916,D:204444
P:2314920,D:204444
P:2314921,D:204521
P:2314933,D:204507
P:2314934,O:253
P:2314936,D:204545
P:2314948,D:204527
P:2314951,D:204466
P:2314952,D:204474
P:2314953,D:73466
P:2314954,D:204527
P:2314958,D:191923
P:2314960,D:204536
P:2314961,D:204536
P:2314962,D:143084
P:2314963,D:143084
P:2314964,D:204541
P:2314990,D:204369
P:2314993,D:204441
P:2314994,D:204388
P:2315004,D:178962
P:2315006,D:74057
P:2315013,D:141439
P:2315017,D:90201
P:2315033,D:90201
P:2315041,D:204386
P:2315046,D:178952
P:2315062,D:204388
P:2315065,D:204440
P:2315066,O:78
P:2315079,D:74165
P:2315084,D:116379
P:2315085,D:116379
P:2315091,D:160569
P:2315092,D:204526
P:2315093,D:204376
P:2315094,D:204536
P:2315095,D:178884
P:2315116,D:204448
P:2315142,D:178876
P:2315143,D:73486
P:2315175,D:213274
P:2315176,D:204554
P:2315177,D:160512
P:2315185,D:141408
P:2315193,D:204482
P:2315208,D:160512
P:2315280,D:204369
P:2315365,D:66179
P:2315413,D:204372
P:2315490,D:204479
P:2315872,D:204453
P:2315873,D:204453
P:2315874,D:204453
P:2315875,D:204453
P:2315876,D:204451
P:2315887,D:204415
P:2315898,D:160512
P:2315902,D:74057
P:2315917,D:204369
P:2316264,D:204556
P:2316286,D:204544
P:2316569,D:160570
P:2316573,D:204513
P:2316575,D:74262
P:2316576,D:204457
P:2316615,D:160673
P:2316618,D:193726
P:2316620,D:193726
P:2316621,D:193726
P:2316622,D:193726
P:2316624,O:253
P:2316631,D:204381
P:2316634,D:204527
P:2316636,D:178884
P:2316639,D:204528
P:2316643,D:204387
P:2316644,D:204416
P:2316647,D:204381
P:2316649,D:204391
P:2316650,D:204391
P:2316651,D:178829
P:2316652,D:178884
P:2316656,O:253
P:2316659,D:204359
P:2316670,D:204566
P:2316673,D:204566
P:2316730,D:204369
P:2316731,D:178887
P:2316733,D:178887
P:2316735,D:178887
P:2316736,D:178987
P:2316788,D:178987
P:2316789,D:178987
P:2316794,D:204404
P:2316870,D:193726
P:2316986,D:178887
P:2316987,D:178887
P:2317034,D:204544
P:2317087,D:204544
P:2317089,D:178966
P:2317258,D:204544
P:2317259,D:204544
P:2317260,D:204441
P:2317261,D:204529
P:2317262,D:204386
P:2317270,D:160559
P:2317271,D:204559
P:2317279,D:72442
P:2317281,D:204519
P:2317282,D:141411
P:2317285,D:68720
P:2317292,D:204359
P:2317294,D:178861
P:2317322,D:204544
P:2317325,D:204471
P:2317334,D:204527
P:2317335,D:73486
P:2317342,D:204507
P:2317346,D:204562
P:2317347,D:204418
P:2317351,D:204418
P:2317357,D:204518
P:2317372,D:73586
P:2317379,D:74052
P:2317398,D:204437
P:2317399,D:81297
P:2317400,D:81297
P:2317402,D:204544
P:2317404,D:133968
P:2317407,D:178946
P:2317418,D:213274
P:2317420,D:178925
P:2317421,D:178925
P:2317425,D:205548
P:2317428,D:204481
P:2317429,D:204546
P:2317436,D:160587
P:2317437,D:204387
P:2317440,D:204564
P:2317441,D:204521
P:2317446,D:204415
P:2317447,D:160587
P:2317449,D:141408
P:2317450,D:141408
P:2317451,D:74273
P:2317452,D:74273
P:2317453,D:74273
P:2317464,D:73943
P:2317465,D:204460
P:2317466,D:75431
P:2317467,D:74165
P:2317468,D:178930
P:2317471,D:204392
P:2317473,D:204392
P:2317474,D:204481
P:2317477,D:160570
P:2317478,D:160570
P:2317479,D:178948
P:2317481,D:193726
P:2317482,D:193726
P:2317483,D:204361
P:2317487,D:204453
P:2317505,D:193726
P:2317506,D:204472
P:2317507,D:204472
P:2317508,D:204466
P:2317515,D:112437
P:2317516,D:204369
P:2317524,D:178993
P:2317539,D:160651
P:2317540,D:74160
P:2317541,D:178829
P:2317542,D:178873
P:2317545,D:178829
P:2317546,D:204544
P:2317563,D:141555
P:2317567,D:204390
P:2317569,D:218741
P:2317577,D:204376
P:2317584,D:204527
P:2317586,D:204527
P:2317588,D:204544
P:2317595,D:204369
P:2317599,D:160534
P:2317613,D:160632
P:2317614,D:178947
P:2317617,O:78
P:2317622,D:141555
P:2317625,O:78
P:2317628,O:78
P:2317629,O:78
P:2317630,O:78
P:2317631,O:78
P:2317632,O:78
P:2317633,O:78
P:2317635,O:78
P:2317636,O:78
P:2317637,O:78
P:2317648,D:62881
P:2317652,D:204538
P:2317653,D:160653
P:2317656,D:73466
P:2317658,D:204449
P:2317665,D:204427
P:2317669,D:204573
P:2317670,D:204573
P:2317751,D:132504
P:2317752,D:204519
P:2317753,D:204519
P:2317754,D:204544
P:2317764,D:204380
P:2317765,D:198197
P:2317860,D:204548
P:2317861,D:73692
P:2317862,D:73692
P:2317864,D:73692
P:2317903,D:204472
P:2317904,D:215044
P:2317926,D:160674
P:2317930,D:116379
P:2317934,D:141411
P:2317937,D:178884
P:2317939,D:204536
P:2317940,D:193726
P:2317945,D:160655
P:2317949,D:160758
P:2317965,D:150418
P:2317981,D:160665
P:2317982,D:204448
P:2317984,D:178930
P:2318002,D:178993
P:2318005,D:204524
P:2318006,D:204524
P:2318007,D:160642
P:2318008,D:204524
P:2318013,D:178937
P:2318021,O:253
P:2318022,O:253
P:2318023,D:178930
P:2318024,D:178948
P:2318029,D:204452
P:2318036,D:204371
P:2318039,O:60
P:2318040,D:204353
P:2318041,D:178961
P:2318044,D:204534
P:2318047,D:204428
P:2318054,D:204534
P:2318060,D:204391
P:2318062,D:204391
P:2318065,D:204391
P:2318074,D:204391
P:2318090,D:204391
P:2318093,D:204391
P:2318096,D:178986
P:2318126,D:178876
P:2318129,D:204481
P:2318162,D:160642
P:2318164,D:160642
P:2318169,D:160642
P:2318172,D:204499
P:2318192,D:160673
P:2318200,D:204464
P:2318201,O:60
P:2318208,D:204440
P:2318211,O:78
P:2318213,O:78
P:2318216,D:204527
P:2318217,O:78
P:2318222,D:204527
P:2318227,D:204544
P:2318228,D:204380
P:2318229,D:204536
P:2318230,D:204536
P:2318231,D:204536
P:2318247,O:100292
P:2318251,D:73460
P:2318256,D:178933
P:2318267,D:74478
P:2318272,D:204369
P:2318273,D:141421
P:2318275,O:253
P:2318276,D:204544
P:2318277,O:253
P:2318280,O:253
P:2318282,D:204473
P:2318288,D:160512
P:2318291,D:204387
P:2318295,D:204572
P:2318296,D:109429
P:2318297,D:133439
P:2318310,D:204508
P:2318312,D:204391
P:2318314,D:204391
P:2318315,D:204381
P:2318326,D:204415
P:2318328,D:204415
P:2318330,D:160665
P:2318341,D:204386
P:2318342,D:73943
P:2318368,D:204536
P:2318369,D:204371
P:2318373,D:116379
P:2318387,D:178993
P:2318392,D:178884
P:2318397,D:178937
P:2318399,D:193726
P:2318400,D:193726
P:2318408,D:73943
P:2318414,D:160512
P:2318427,D:204440
P:2318428,D:204504
P:2318433,D:178886
P:2318435,D:204525
P:2318451,D:116379
P:2318458,D:178924
P:2318462,D:178937
P:2318480,D:160655
P:2318493,D:204553
P:2318495,D:204557
P:2318497,D:204544
P:2318510,D:204381
P:2318518,D:204527
P:2318525,D:204504
P:2318527,D:204382
P:2318528,D:204382
P:2318533,D:204382
P:2318534,D:204382
P:2318538,D:204382
P:2318541,O:78
P:2318545,D:204571
P:2318546,O:78
P:2318547,O:78
P:2318550,O:78
P:2318552,O:78
P:2318553,O:78
P:2318554,D:204472
P:2318555,O:78
P:2318556,O:78
P:2318557,D:204442
P:2318558,D:204472
P:2318559,O:78
P:2318560,O:78
P:2318561,O:78
P:2318562,D:204382
P:2318563,D:204382
P:2318578,D:178922
P:2318579,D:74554
P:2318586,D:74158
P:2318597,D:141398
P:2318605,D:74158
P:2318621,D:139285
P:2318627,D:204538
P:2318660,D:160651
P:2318662,D:204544
P:2318667,D:204444
P:2318672,D:74356
P:2318673,D:204444
P:2318674,D:204444
P:2318675,D:204380
P:2318676,D:204527
P:2318677,D:204381
P:2318679,D:160598
P:2318696,D:74158
P:2318697,D:160570
P:2318698,D:160570
P:2318702,D:204514
P:2318715,D:204415
P:2318727,D:206231
P:2318734,D:204544
P:2318735,D:204572
P:2318736,O:253
P:2318737,O:253
P:2318741,D:204544
P:2318743,D:204526
P:2318746,D:204416
P:2318748,D:204556
P:2318752,D:204544
P:2318754,D:204527
P:2318759,D:204547
P:2318782,D:204508
P:2318783,O:253
P:2318784,O:253
P:2318785,O:253
P:2318832,D:178993
P:2318833,D:178993
P:2318835,D:193726
P:2318836,D:69871
P:2318837,D:204544
P:2318838,O:253
P:2318840,D:133439
P:2318845,D:160642
P:2318846,D:204544
P:2318849,D:73486
P:2318855,D:215044
P:2318856,D:204527
P:2318857,D:178947
P:2318858,D:141515
P:2318860,D:204473
P:2318875,D:116379
P:2318879,D:216544
P:2318897,D:141488
P:2318916,D:191923
P:2318923,D:74419
P:2318925,O:253
P:2318930,D:206231
P:2318936,D:204536
P:2318947,D:160642
P:2318962,D:108338
P:2318968,D:204542
P:2318972,D:205865
P:2318973,D:205865
P:2318974,D:74253
P:2318975,D:74253
P:2318977,D:133968
P:2318979,D:204391
P:2318981,D:204391
P:2318995,D:74299
P:2319000,D:204494
P:2319001,D:204494
P:2319003,D:204406
P:2319007,D:178930
P:2319013,D:160642
P:2319014,D:178989
P:2319017,D:74052
P:2319041,D:204499
P:2319046,D:204538
P:2319047,D:204538
P:2319057,D:90201
P:2319064,D:204480
P:2319065,O:253
P:2319083,D:204388
P:2319086,D:74398
P:2319094,D:204440
P:2319098,D:204457
P:2319111,D:160538
P:2319122,D:133968
P:2319125,D:204457
P:2319129,O:253
P:2319130,D:73801
P:2319133,D:204494
P:2319136,D:204391
P:2319139,D:204391
P:2319140,D:204416
P:2319141,D:204544
P:2319142,D:204416
P:2319143,D:74398
P:2319153,D:204544
P:2319155,D:204451
P:2319163,D:160639
P:2319190,D:204365
P:2319191,D:204448
P:2319192,D:204544
P:2319193,D:73460
P:2319195,D:141450
P:2319201,D:204536
P:2319202,D:204536
P:2319203,D:204503
P:2319211,D:204544
P:2319217,D:73788
P:2319225,D:160512
P:2319230,D:204448
P:2319237,D:73808
P:2319240,D:204527
P:2319255,D:178928
P:2319256,D:204540
P:2319277,D:218741
P:2319309,D:204479
P:2319312,D:193726
P:2319314,D:204516
P:2319318,D:204477
P:2319319,D:178993
P:2319323,D:92346
P:2319333,D:204524
P:2319334,D:204517
P:2319335,D:204451
P:2319339,D:160588
P:2319343,D:204573
P:2319345,D:204521
P:2319346,D:204544
P:2319348,D:204545
P:2319351,D:193726
P:2319353,D:204457
P:2319354,D:204457
P:2319355,D:204548
P:2319356,D:204448
P:2319358,D:204440
P:2319365,D:178925
P:2319366,D:178925
P:2319368,D:178925
P:2319369,D:178925
P:2319372,D:205476
P:2319378,D:160553
P:2319379,D:204376
P:2319381,D:204538
P:2319395,D:204505
P:2319396,D:141508
P:2319409,D:204392
P:2319410,D:204392
P:2319411,D:204392
P:2319412,D:204392
P:2319413,D:204392
P:2319414,D:204392
P:2319415,D:204392
P:2319416,D:204392
P:2319417,D:81297
P:2319423,D:204392
P:2319426,D:204392
P:2319430,D:204452
P:2212311,D:204528
P:2214008,D:204372
P:2214417,D:204528
P:2215658,D:204528
P:2216039,D:204528
P:2218267,D:204540
P:2224385,D:73466
P:2225703,D:204528
P:2228205,D:204528
P:2230961,D:204463
P:2313792,D:204426
P:2313797,D:178889
P:2313848,D:204383
P:2313899,D:204464
P:2313909,D:204458
P:2314126,D:204464
P:2314147,D:160569
P:2314405,D:204360
P:2314406,D:204534
P:2314426,D:74161
P:2314433,D:204371
P:2314509,D:204534
P:2314510,D:204534
P:2314511,D:204530
P:2314515,D:204530
P:2314516,D:204530
P:2314517,D:204530
P:2314518,D:204520
P:2314860,D:74161
P:2314862,D:204519
P:2314889,D:204534
P:2315091,D:74376
P:2316643,D:204416
P:2317089,D:204507
P:2317281,D:204528
P:2317399,D:164360
P:2317400,D:164360
P:2317407,D:160639
P:2317437,D:204442
P:2317468,D:204358
P:2317508,D:204534
P:2317540,D:204404
P:2317563,D:204519
P:2317653,D:204538
P:2317752,D:204360
P:2317753,D:204534
P:2317904,D:204468
P:2318054,D:204371
