from,to,weight
CD:160653,CP:2190736,0.25
CD:160653,CP:2190737,0.25
CD:160653,CP:2190738,0.25
CD:160653,CP:2190739,0.25
CD:204384,CP:2190742,0.25
CD:160653,CP:2190744,0.25
CD:204384,CP:2190749,0.25
CD:160653,CP:2190750,0.25
CD:122974,CP:2190751,0.25
CD:122974,CP:2190754,0.25
CD:159237,CP:2190759,0.25
CD:74398,CP:2190760,0.25
CD:204497,CP:2190761,0.25
CD:204497,CP:2190767,0.25
CD:204488,CP:2190779,0.0
CD:74371,CP:2190797,0.25
CD:74371,CP:2190800,0.25
CD:204452,CP:2190804,0.25
CD:74371,CP:2190805,0.25
CD:74371,CP:2190811,0.25
CD:74371,CP:2190813,0.25
CD:204452,CP:2190814,0.25
CD:74371,CP:2190816,0.25
CD:74371,CP:2190817,0.25
CD:74371,CP:2190819,0.25
CD:74371,CP:2190821,0.25
CD:74371,CP:2190843,0.25
CD:164360,CP:2190888,0.25
CD:164360,CP:2190891,0.25
CD:178946,CP:2190894,1.0
CD:164360,CP:2190895,0.75
CD:204511,CP:2190897,0.25
CD:204511,CP:2190898,0.25
CD:204511,CP:2190900,0.25
CD:160528,CP:2190914,0.25
CD:160559,CP:2190986,0.25
CD:160559,CP:2190987,0.25
CD:160559,CP:2190989,0.25
CD:107283,CP:2190993,0.25
CD:204561,CP:2191036,0.25
CD:178951,CP:2191048,0.25
CD:178951,CP:2191053,0.25
CD:178951,CP:2191058,0.25
CD:73466,CP:2191080,0.25
CD:73466,CP:2191083,0.25
CD:73466,CP:2191090,0.25
CD:73466,CP:2191092,0.25
CD:73466,CP:2191097,0.25
CD:73466,CP:2191100,0.25
CD:73466,CP:2191101,0.25
CD:73466,CP:2191102,0.25
CD:73466,CP:2191103,1.0
CD:73466,CP:2191104,0.25
CD:73466,CP:2191106,0.25
CD:73466,CP:2191112,0.25
CD:204508,CP:2191126,0.25
CD:160610,CP:2191133,0.25
CD:160610,CP:2191134,0.25
CD:160610,CP:2191135,0.25
CD:160610,CP:2191136,0.25
CD:160610,CP:2191138,0.25
CD:160610,CP:2191143,0.25
CD:160610,CP:2191148,0.25
CD:178884,CP:2191149,0.25
CD:160610,CP:2191150,0.25
CD:160610,CP:2191151,0.25
CD:160610,CP:2191152,0.25
CD:154178,CP:2191157,0.25
CD:204484,CP:2191163,0.5
CD:204370,CP:2191179,0.25
CD:204530,CP:2191183,0.25
CD:204530,CP:2191186,0.25
CD:204386,CP:2191188,0.25
CD:204487,CP:2191201,0.25
CD:204487,CP:2191207,0.25
CD:141439,CP:2191218,0.25
CD:178873,CP:2191241,0.25
CD:178951,CP:2191251,0.25
CD:204427,CP:2191254,0.25
CD:178832,CP:2191260,1.0
CD:160601,CP:2191303,0.25
CD:204455,CP:2191305,0.25
CD:74585,CP:2191343,0.25
CD:74585,CP:2191344,0.25
CD:74585,CP:2191347,0.25
CD:160559,CP:2191350,0.25
CD:74848,CP:2191352,0.25
CD:178927,CP:2190455,0.25
CD:178927,CP:2190458,0.25
CD:178927,CP:2190500,0.25
CD:160538,CP:2190993,0.25
CD:204450,CP:2191163,0.5
CD:204508,CP:2191367,0.25
CD:73586,CP:2191394,0.25
CD:177282,CP:2191395,0.25
CD:160587,CP:2191397,0.25
CD:178975,CP:2191403,0.25
CD:74419,CP:2191404,0.25
CD:74398,CP:2191420,0.25
CD:204404,CP:2191448,0.25
CD:178963,CP:2191450,0.25
CD:178884,CP:2191457,0.25
CD:137070,CP:2191513,0.25
CD:137070,CP:2191515,0.25
CD:204553,CP:2191570,0.25
CD:204478,CP:2191582,0.25
CD:204354,CP:2191621,0.25
CD:204354,CP:2191622,1.0
CD:74419,CP:2191624,0.25
CD:160640,CP:2191636,0.25
CD:162332,CP:2191649,0.25
CD:162332,CP:2191650,0.25
CD:162332,CP:2191656,0.25
CD:160651,CP:2191666,0.25
CD:73696,CP:2191682,0.25
CD:74376,CP:2191686,0.25
CD:204566,CP:2191711,0.25
CD:204544,CP:2191732,0.0
CD:74305,CP:2191755,0.25
CD:205476,CP:2191779,0.25
CD:205476,CP:2191780,0.25
CD:151208,CP:2191783,0.25
CD:204488,CP:2191831,0.25
CD:160639,CP:2191844,0.25
CD:204428,CP:2191872,0.25
CD:204428,CP:2191874,0.5
CD:204399,CP:2191880,0.25
CD:133439,CP:2191899,0.25
CD:141488,CP:2191906,0.0
CD:204576,CP:2191907,0.25
CD:72442,CP:2191912,0.25
CD:178920,CP:2191915,0.25
CD:178920,CP:2191918,0.25
CD:178920,CP:2191922,0.25
CD:178920,CP:2191923,0.25
CD:69871,CP:2191943,0.25
CD:69871,CP:2191944,0.25
CD:69871,CP:2191949,0.25
CD:69871,CP:2191951,0.25
CD:204527,CP:2191956,1.0
CD:160532,CP:2192023,0.25
CD:204530,CP:2192045,0.25
CD:204373,CP:2192067,0.25
CD:204447,CP:2192068,0.25
CD:160532,CP:2192089,0.25
CD:204576,CP:2192097,0.25
CD:76874,CP:2192108,0.25
CO:78,CP:2192114,0.75
CD:204372,CP:2192132,0.25
CD:73696,CP:2192196,0.25
CD:204535,CP:2192198,0.25
CD:204541,CP:2192210,0.25
CD:160758,CP:2192230,1.0
CD:204472,CP:2192238,0.25
CD:204472,CP:2192240,0.25
CD:204472,CP:2192244,0.25
CD:204472,CP:2192248,0.25
CD:204472,CP:2192252,0.25
CD:204535,CP:2192286,0.25
CD:204535,CP:2192287,0.25
CD:204535,CP:2192288,0.25
CD:204464,CP:2192305,0.25
CD:204488,CP:2192312,0.25
CD:204421,CP:2192332,0.25
CD:204464,CP:2192343,0.25
CD:137070,CP:2192347,0.25
CD:74057,CP:2192365,0.25
CD:204503,CP:2192392,0.25
CD:178975,CP:2192400,0.25
CD:204576,CP:2192418,0.25
CD:178990,CP:2192421,0.25
CD:204352,CP:2192423,0.25
CD:160545,CP:2192431,0.25
CD:204373,CP:2192483,0.25
CD:204403,CP:2192487,0.25
CD:204403,CP:2192489,0.0
CD:178874,CP:2192499,0.0
CD:204488,CP:2192529,0.0
CD:204386,CP:2192533,0.25
CD:204386,CP:2192535,0.25
CD:204368,CP:2192565,0.25
CD:204488,CP:2192569,0.25
CD:160598,CP:2192583,0.25
CD:160598,CP:2192586,0.25
CD:160598,CP:2192587,1.0
CD:160598,CP:2192588,0.25
CD:116379,CP:2192591,0.25
CD:204529,CP:2192600,0.25
CD:204396,CP:2192602,0.25
CD:204536,CP:2192604,0.25
CD:171623,CP:2192612,0.25
CD:204514,CP:2192631,0.0
CD:141464,CP:2192645,0.25
CD:178829,CP:2192653,0.25
CD:178829,CP:2192656,0.25
CD:178829,CP:2192658,0.25
CD:178829,CP:2192660,0.25
CD:178829,CP:2192667,0.25
CD:178829,CP:2192668,0.25
CD:160545,CP:2192672,0.0
CD:178832,CP:2192676,0.0
CD:196358,CP:2192722,0.25
CD:74305,CP:2192741,0.25
CD:204511,CP:2192746,0.25
CD:204576,CP:2192763,0.25
CD:204472,CP:2192893,0.25
CD:204472,CP:2192894,0.25
CD:204472,CP:2192895,0.25
CD:204472,CP:2192898,0.25
CD:204472,CP:2192899,0.25
CD:204472,CP:2192901,0.25
CD:204572,CP:2192913,0.75
CD:204451,CP:2192933,0.25
CD:204496,CP:2192935,0.25
CD:204356,CP:2192948,0.25
CD:204531,CP:2192954,0.25
CD:74439,CP:2192959,0.25
CD:162332,CP:2192974,0.25
CD:141555,CP:2192980,1.0
CD:204488,CP:2192985,0.25
CD:178975,CP:2193014,0.0
CD:205476,CP:2193053,0.25
CD:194260,CP:2193074,0.25
CD:204566,CP:2193081,0.25
CD:74371,CP:2193098,0.25
CD:204487,CP:2193109,0.25
CD:204442,CP:2193125,0.25
CD:204419,CP:2193128,0.25
CD:204356,CP:2193143,0.25
CD:178956,CP:2193148,1.0
CD:141401,CP:2193155,0.25
CD:141401,CP:2193157,0.25
CD:141401,CP:2193158,0.25
CD:141401,CP:2193160,0.25
CD:141401,CP:2193161,0.25
CD:204444,CP:2193171,0.0
CD:168175,CP:2193181,0.25
CD:178954,CP:2193190,0.25
CD:204483,CP:2193197,0.25
CD:178912,CP:2193199,0.25
CD:204481,CP:2193204,0.25
CD:74585,CP:2193221,0.25
CD:204407,CP:2193266,0.25
CD:143084,CP:2193271,0.25
CD:73466,CP:2193284,0.25
CD:204555,CP:2193292,0.25
CD:92346,CP:2193304,0.25
CD:178937,CP:2193324,0.25
CD:160587,CP:2193330,0.0
CD:204524,CP:2193334,0.25
CD:160518,CP:2193337,0.25
CD:160518,CP:2193345,0.25
CD:81055,CP:2193348,0.25
CD:204514,CP:2193366,0.25
CD:204527,CP:2193384,0.25
CD:204527,CP:2193385,0.25
CD:204553,CP:2193393,0.25
CD:204457,CP:2193397,0.25
CD:204457,CP:2193399,0.25
CD:178993,CP:2193404,0.25
CD:204471,CP:2193466,0.25
CD:204471,CP:2193467,0.25
CD:204535,CP:2193468,0.25
CD:178972,CP:2193473,0.25
CD:204556,CP:2193478,0.25
CD:133439,CP:2193480,0.0
CD:204486,CP:2193481,0.25
CD:204467,CP:2193483,0.0
CD:204526,CP:2193490,0.25
CD:204472,CP:2193499,0.25
CD:204472,CP:2193500,0.25
CD:204454,CP:2193510,0.25
CD:204566,CP:2193521,0.25
CD:204391,CP:2193525,0.25
CD:204481,CP:2193533,0.25
CD:204367,CP:2193553,0.25
CD:204573,CP:2193560,0.25
CD:178843,CP:2193566,0.25
CD:178881,CP:2193581,0.25
CD:178881,CP:2193587,0.25
CD:178881,CP:2193593,0.25
CD:178881,CP:2193594,0.25
CD:204488,CP:2193603,0.25
CD:204488,CP:2193607,0.25
CD:204496,CP:2193613,0.25
CD:72442,CP:2193639,0.0
CD:204478,CP:2193643,0.25
CD:178868,CP:2193647,0.25
CD:178868,CP:2193648,0.25
CD:204502,CP:2193680,0.25
CD:204573,CP:2193717,0.25
CD:204399,CP:2193738,0.25
CD:204399,CP:2193740,0.25
CD:166402,CP:2193752,0.25
CD:166402,CP:2193754,0.25
CD:166402,CP:2193757,0.25
CD:178931,CP:2193777,0.25
CD:178931,CP:2193780,0.25
CD:160570,CP:2193782,0.25
CD:204478,CP:2193783,1.0
CD:204393,CP:2193788,0.0
CD:204393,CP:2193789,0.25
CD:160518,CP:2193808,0.25
CD:204357,CP:2193813,0.25
CD:204527,CP:2193817,0.25
CD:204488,CP:2193823,0.0
CD:204478,CP:2193830,1.0
CD:74646,CP:2193836,0.25
CD:74646,CP:2193847,0.25
CD:178921,CP:2193856,0.25
CD:204356,CP:2193901,0.25
CD:204356,CP:2193902,0.25
CD:204457,CP:2193922,0.5
CD:204457,CP:2193923,0.25
CD:178964,CP:2193947,0.25
CD:204388,CP:2193950,0.25
CD:178986,CP:2193953,0.25
CD:204456,CP:2193964,0.25
CD:178993,CP:2193966,0.25
CD:178993,CP:2193968,0.25
CD:204352,CP:2193973,0.25
CD:204352,CP:2193974,0.25
CD:204533,CP:2193987,0.25
CD:178925,CP:2194048,0.25
CD:141428,CP:2194063,0.25
CD:160598,CP:2194074,0.25
CD:204426,CP:2194086,0.25
CD:204372,CP:2194090,0.25
CD:204472,CP:2194103,0.25
CD:204459,CP:2194106,0.25
CD:204570,CP:2194251,0.25
CD:204566,CP:2194265,0.25
CD:204450,CP:2194282,0.25
CD:204439,CP:2194283,0.25
CD:204359,CP:2194284,0.25
CD:204359,CP:2194285,0.25
CD:204471,CP:2194289,0.25
CD:204565,CP:2194298,0.25
CD:141439,CP:2194342,0.25
CD:204399,CP:2194369,0.25
CD:141552,CP:2194400,0.25
CD:204408,CP:2194437,0.25
CD:160665,CP:2194441,0.25
CD:204357,CP:2194454,0.5
CD:160512,CP:2194455,0.25
CD:204429,CP:2194497,0.25
CD:204352,CP:2194538,0.25
CD:178931,CP:2194541,0.25
CD:204481,CP:2194556,0.25
CD:141508,CP:2194567,0.25
CD:152610,CP:2194580,0.25
CD:204380,CP:2194583,0.25
CD:204380,CP:2194585,0.25
CD:179587,CP:2194587,0.25
CD:179587,CP:2194589,0.25
CD:179587,CP:2194593,0.25
CD:204552,CP:2194646,1.0
CD:133439,CP:2194659,0.25
CD:160531,CP:2194789,0.25
CD:204491,CP:2194800,0.25
CD:204491,CP:2194801,0.25
CD:204491,CP:2194802,0.25
CD:204504,CP:2194818,0.25
CD:204418,CP:2194832,0.25
CD:74158,CP:2194840,0.25
CD:74158,CP:2194841,0.25
CD:204372,CP:2194846,0.25
CD:164359,CP:2194861,0.5
CD:143632,CP:2194882,0.25
CO:78,CP:2194906,0.75
CD:204536,CP:2194907,0.25
CO:78,CP:2194908,0.75
CO:78,CP:2194909,0.75
CO:78,CP:2194910,0.75
CD:98057,CP:2194946,0.0
CD:74585,CP:2194955,0.25
CD:98057,CP:2194961,0.25
CD:204543,CP:2195034,0.25
CD:204543,CP:2195036,0.25
CD:204488,CP:2195046,0.25
CD:178839,CP:2195049,0.25
CD:204457,CP:2195065,0.25
CD:204472,CP:2195105,0.25
CD:160673,CP:2195113,0.25
CD:204372,CP:2195164,0.25
CD:204572,CP:2195203,0.25
CD:160673,CP:2195213,0.0
CD:205476,CP:2195292,0.25
CD:141513,CP:2195326,0.25
CD:141508,CP:2195353,0.25
CD:141439,CP:2195376,1.0
CD:141439,CP:2195379,0.25
CD:204526,CP:2195396,0.25
CD:204419,CP:2195466,0.25
CD:204497,CP:2195468,1.0
CD:204565,CP:2195487,0.25
CD:204463,CP:2195525,0.25
CD:160535,CP:2195611,0.0
CD:159237,CP:2195634,0.25
CD:204439,CP:2195635,1.0
CD:204455,CP:2195663,0.25
CD:207176,CP:2195674,0.25
CD:204487,CP:2195693,0.25
CD:160667,CP:2195695,0.25
CD:196358,CP:2195696,0.0
CD:122158,CP:2195699,0.25
CD:204399,CP:2195705,0.25
CD:73482,CP:2195722,0.25
CD:204488,CP:2195765,0.25
CD:204488,CP:2195766,0.25
CD:160545,CP:2195808,0.25
CD:141450,CP:2195835,0.25
CD:204479,CP:2195855,0.25
CD:204427,CP:2195860,0.25
CD:164360,CP:2195869,0.25
CD:204512,CP:2195902,0.25
CD:75431,CP:2195906,0.25
CD:75431,CP:2195907,0.25
CD:141552,CP:2195911,0.25
CD:141552,CP:2195912,0.25
CD:141508,CP:2196008,0.25
CD:141508,CP:2196012,0.25
CD:204472,CP:2196017,0.25
CD:204472,CP:2196019,0.25
CD:204472,CP:2196020,0.25
CD:204472,CP:2196022,0.25
CD:204472,CP:2196023,0.25
CD:160758,CP:2196029,0.25
CD:73801,CP:2196094,0.25
CD:204435,CP:2196155,0.25
CD:194260,CP:2196221,0.25
CD:204358,CP:2196274,0.25
CD:204553,CP:2196315,0.25
CD:204548,CP:2196336,0.25
CD:204557,CP:2196355,1.0
CD:204466,CP:2196382,1.0
CD:204467,CP:2196407,0.25
CD:204444,CP:2196453,0.25
CD:204444,CP:2196460,0.25
CD:204444,CP:2196470,0.25
CD:204444,CP:2196477,0.25
CD:204480,CP:2196486,1.0
CD:141439,CP:2196492,0.25
CD:178910,CP:2196501,0.25
CD:204541,CP:2196510,0.25
CD:178832,CP:2196577,0.25
CD:141408,CP:2196598,0.25
CD:204572,CP:2196614,0.25
CD:204536,CP:2196620,0.25
CD:204488,CP:2196673,0.25
CD:204524,CP:2196688,0.25
CD:204450,CP:2196691,0.25
CD:204457,CP:2196702,0.25
CD:67138,CP:2196719,0.25
CD:204359,CP:2196731,0.25
CD:204359,CP:2196732,0.25
CD:204359,CP:2196734,0.25
CD:141508,CP:2196739,1.0
CD:160641,CP:2196769,0.25
CD:204420,CP:2196805,0.25
CD:178989,CP:2196818,0.25
CD:204441,CP:2196847,0.25
CD:204524,CP:2196860,0.25
CD:204433,CP:2196866,0.25
CD:160512,CP:2196875,0.25
CD:178925,CP:2196888,0.25
CD:204488,CP:2196952,0.0
CD:204488,CP:2196954,0.25
CD:141513,CP:2196962,0.25
CD:204455,CP:2197012,0.25
CD:204553,CP:2197028,0.25
CD:178946,CP:2197029,0.25
CD:160642,CP:2197058,0.25
CD:160642,CP:2197059,0.25
CD:204397,CP:2197230,0.25
CD:204397,CP:2197239,0.25
CD:204397,CP:2197240,0.25
CD:204397,CP:2197249,0.25
CD:204397,CP:2197250,0.25
CD:81297,CP:2197301,0.0
CD:73486,CP:2197303,0.25
CD:204454,CP:2197317,0.25
CD:205476,CP:2197320,0.25
CD:141508,CP:2197328,0.0
CD:160535,CP:2197344,0.25
CD:204387,CP:2197357,0.0
CD:204506,CP:2197364,0.25
CD:178951,CP:2197395,0.25
CD:204429,CP:2197409,0.25
CD:204408,CP:2197420,0.25
CD:204540,CP:2197424,0.25
CD:74471,CP:2197437,0.25
CD:204393,CP:2197456,0.25
CD:204543,CP:2197483,0.25
CD:204553,CP:2197492,0.25
CD:191923,CP:2197532,0.25
CD:74439,CP:2197568,0.25
CD:204531,CP:2197607,0.25
CD:204487,CP:2197625,0.25
CD:204382,CP:2197637,0.25
CD:204478,CP:2197650,0.0
CD:204553,CP:2197678,0.25
CD:204510,CP:2197681,0.25
CD:160512,CP:2197693,0.25
CD:204404,CP:2197712,0.25
CD:204463,CP:2197713,0.25
CD:178925,CP:2197715,0.25
CD:204572,CP:2197742,0.25
CD:160635,CP:2197747,0.25
CD:204518,CP:2197761,0.25
CD:204421,CP:2197787,0.25
CD:204421,CP:2197790,0.25
CD:204421,CP:2197794,0.25
CD:74075,CP:2197808,0.25
CD:160673,CP:2197820,0.25
CD:90201,CP:2197822,0.25
CD:204374,CP:2197828,0.25
CD:204414,CP:2197839,0.25
CD:204435,CP:2197870,0.25
CD:204541,CP:2197916,0.25
CD:204514,CP:2198004,0.25
CD:204397,CP:2198017,0.25
CD:204441,CP:2198019,0.25
CD:204371,CP:2198091,0.25
CD:72442,CP:2198137,0.25
CD:204517,CP:2198163,0.25
CD:204517,CP:2198164,0.25
CD:204532,CP:2198231,0.25
CD:178959,CP:2198237,0.25
CD:160673,CP:2198278,0.25
CD:204487,CP:2198311,0.25
CD:204488,CP:2198334,0.25
CD:204421,CP:2198413,0.25
CD:107283,CP:2198418,0.25
CD:74161,CP:2198433,0.25
CD:204471,CP:2198438,0.25
CD:204471,CP:2198440,0.25
CD:74371,CP:2198460,0.25
CD:178970,CP:2198500,0.25
CD:204564,CP:2198502,0.25
CD:74467,CP:2198511,0.25
CD:204382,CP:2198525,0.25
CD:204489,CP:2198526,0.25
CD:204489,CP:2198528,0.25
CD:74848,CP:2198534,0.25
CD:204569,CP:2198572,0.25
CD:204566,CP:2198577,0.25
CD:204397,CP:2198606,0.25
CD:204397,CP:2198607,0.25
CD:204397,CP:2198610,0.25
CD:204397,CP:2198611,0.25
CD:204397,CP:2198612,0.25
CO:253,CP:2198613,0.25
CO:253,CP:2198617,0.25
CD:178956,CP:2198656,0.25
CD:141508,CP:2198743,0.25
CD:160601,CP:2198749,0.25
CD:204472,CP:2198750,0.25
CD:122974,CP:2198832,0.25
CD:204372,CP:2198836,0.25
CO:78,CP:2198845,0.75
CO:78,CP:2198846,0.75
CO:78,CP:2198848,0.75
CO:78,CP:2198849,0.75
CO:78,CP:2198850,0.75
CO:78,CP:2198853,0.75
CO:78,CP:2198855,0.75
CO:78,CP:2198857,0.75
CD:141470,CP:2198871,0.25
CD:204397,CP:2198918,0.25
CD:107283,CP:2198945,0.25
CD:74471,CP:2198949,0.25
CD:204506,CP:2198965,0.25
CD:204377,CP:2198966,0.25
CD:204356,CP:2198971,0.25
CD:204435,CP:2199015,0.25
CD:204454,CP:2199026,0.25
CD:178956,CP:2199109,0.25
CD:98057,CP:2199143,0.25
CD:160575,CP:2199159,0.25
CD:178925,CP:2199163,0.25
CD:178925,CP:2199166,0.25
CD:178833,CP:2199180,0.25
CD:160651,CP:2199215,0.75
CD:141508,CP:2199286,0.25
CD:204408,CP:2199300,0.25
CD:204526,CP:2199313,0.25
CD:204500,CP:2199358,0.25
CD:204456,CP:2199361,0.25
CD:204456,CP:2199362,0.75
CD:178876,CP:2199403,0.25
CO:78,CP:2199410,0.75
CD:204457,CP:2199418,0.25
CD:204525,CP:2199435,0.25
CD:204488,CP:2199510,0.25
CD:204488,CP:2199511,0.25
CD:204488,CP:2199513,0.25
CD:204488,CP:2199516,0.25
CD:204488,CP:2199520,0.0
CD:204416,CP:2199546,1.0
CO:382,CP:2199613,0.25
CD:204514,CP:2199629,0.25
CD:204520,CP:2199632,0.25
CD:73460,CP:2199659,0.25
CD:204429,CP:2199669,0.25
CD:204553,CP:2199671,0.25
CD:204553,CP:2199673,0.25
CD:204502,CP:2199698,0.25
CD:204534,CP:2199722,0.25
CD:204572,CP:2199760,0.25
CD:72442,CP:2199982,0.25
CD:204368,CP:2200104,0.25
CD:133968,CP:2200109,0.25
CD:73486,CP:2200115,0.25
CD:160673,CP:2200121,0.25
CD:74471,CP:2200132,0.25
CD:204548,CP:2200156,0.25
CD:178953,CP:2200284,0.25
CD:204510,CP:2200377,0.25
CD:204510,CP:2200378,0.25
CD:204488,CP:2200414,0.25
CD:178937,CP:2200460,0.25
CD:178937,CP:2200461,0.25
CD:204572,CP:2200476,0.75
CD:178866,CP:2200488,0.25
CD:74052,CP:2200499,0.25
CD:204416,CP:2200525,0.25
CD:204416,CP:2200528,0.25
CD:204416,CP:2200529,0.25
CD:204416,CP:2200533,0.25
CD:204416,CP:2200534,0.25
CD:178959,CP:2200539,0.25
CD:160545,CP:2200547,0.25
CD:74158,CP:2200551,0.25
CD:178925,CP:2200590,0.25
CD:141552,CP:2200606,0.25
CD:204398,CP:2200630,0.25
CD:141459,CP:2200631,0.25
CD:160651,CP:2200648,0.0
CD:204565,CP:2200689,0.25
CD:204457,CP:2200709,0.25
CD:204457,CP:2200711,0.25
CD:204423,CP:2200728,1.0
CD:204491,CP:2200758,0.25
CD:143084,CP:2200801,0.25
CD:207176,CP:2200814,0.25
CD:109429,CP:2200847,0.25
CD:74537,CP:2200853,0.25
CD:204373,CP:2200868,0.25
CD:204472,CP:2200914,0.25
CD:204464,CP:2201472,0.0
CD:74262,CP:2201482,0.25
CD:204397,CP:2201484,0.0
CD:204457,CP:2201523,0.25
CD:204378,CP:2201525,0.25
CD:204536,CP:2201585,0.25
CD:204408,CP:2201748,0.25
CD:204408,CP:2201750,0.25
CD:204416,CP:2201815,0.25
CD:204466,CP:2202968,0.25
CD:160673,CP:2202984,0.25
CD:204416,CP:2203014,0.25
CD:74200,CP:2203015,0.25
CD:196358,CP:2203016,0.25
CD:204446,CP:2203019,0.25
CD:204397,CP:2203028,0.25
CD:72442,CP:2203128,0.25
CD:204507,CP:2203156,0.25
CD:160535,CP:2203176,0.25
CD:141428,CP:2203191,0.25
CD:204449,CP:2203210,0.25
CD:204510,CP:2203390,0.25
CD:204514,CP:2203394,0.25
CD:204361,CP:2203408,0.25
CD:204411,CP:2203415,0.25
CD:204500,CP:2203466,0.25
CD:92102,CP:2203486,0.25
CD:178876,CP:2203506,0.25
CD:74158,CP:2203513,0.25
CD:141552,CP:2203567,0.25
CD:204399,CP:2203579,0.25
CD:81055,CP:2203618,0.25
CD:204565,CP:2203660,0.25
CD:141408,CP:2203663,0.25
CD:141408,CP:2203664,0.25
CD:204481,CP:2203680,0.25
CD:204357,CP:2203687,0.25
CD:204566,CP:2203709,0.25
CO:78,CP:2203739,0.75
CO:78,CP:2203744,0.75
CO:78,CP:2203745,0.75
CD:160673,CP:2203833,0.25
CO:78,CP:2203836,0.75
CD:204495,CP:2203904,0.25
CD:204393,CP:2203911,0.25
CD:204393,CP:2203912,0.25
CD:204434,CP:2203914,0.25
CD:74646,CP:2203915,0.25
CD:204504,CP:2203924,0.25
CD:204388,CP:2203957,1.0
CD:141488,CP:2203995,0.25
CD:204420,CP:2204015,0.25
CD:178989,CP:2204054,0.0
CD:207176,CP:2204062,0.0
CD:178989,CP:2204071,0.25
CD:204439,CP:2204088,0.5
CD:204488,CP:2204113,0.25
CD:204488,CP:2204115,0.25
CD:204488,CP:2204125,0.25
CD:204488,CP:2204130,0.25
CD:141552,CP:2204165,0.25
CD:204449,CP:2204216,0.25
CD:204459,CP:2204231,0.25
CD:204463,CP:2204243,0.25
CD:160653,CP:2204262,0.25
CD:204570,CP:2204265,0.25
CD:204454,CP:2204274,0.25
CD:74044,CP:2204277,0.25
CD:204553,CP:2204305,0.25
CD:141411,CP:2204433,0.25
CD:204405,CP:2204439,0.25
CD:204405,CP:2204442,0.25
CD:204506,CP:2204445,0.25
CD:204506,CP:2204446,0.25
CD:178882,CP:2204453,0.25
CD:204511,CP:2204474,0.25
CD:204483,CP:2204475,0.0
CD:204540,CP:2204477,0.25
CD:204478,CP:2204486,0.25
CD:204504,CP:2204494,0.25
CD:204457,CP:2204495,0.25
CD:160552,CP:2204499,0.25
CD:204499,CP:2204528,0.25
CD:133968,CP:2204534,0.0
CD:73531,CP:2204555,0.25
CD:92102,CP:2204572,0.25
CD:204476,CP:2204585,0.25
CD:204433,CP:2204644,0.25
CD:204548,CP:2204653,0.25
CD:204471,CP:2204946,0.25
CD:204381,CP:2204959,0.25
CD:204542,CP:2204988,0.25
CD:204372,CP:2205010,0.25
CD:204476,CP:2205095,0.25
CD:204505,CP:2205109,0.25
CD:160587,CP:2205145,0.25
CD:178993,CP:2205238,0.25
CD:178993,CP:2205242,0.25
CD:178993,CP:2205244,0.25
CD:204506,CP:2205254,0.5
CD:72442,CP:2205260,0.25
CD:204501,CP:2205269,0.25
CD:204364,CP:2205340,0.25
CD:204525,CP:2205348,0.0
CD:204454,CP:2205375,0.25
CD:178953,CP:2205444,0.25
CD:178953,CP:2205447,0.25
CD:204421,CP:2205463,0.25
CD:204421,CP:2205467,0.25
CD:178952,CP:2205468,0.25
CD:204421,CP:2205474,0.25
CD:204421,CP:2205475,0.25
CD:204421,CP:2205477,0.0
CD:204421,CP:2205481,0.25
CD:204364,CP:2205505,0.25
CD:178986,CP:2205506,0.25
CD:205865,CP:2205604,0.0
CD:74467,CP:2205606,0.25
CD:74467,CP:2205607,0.25
CD:204517,CP:2205646,0.25
CD:178873,CP:2205879,0.25
CD:204466,CP:2206082,0.25
CD:204410,CP:2206188,0.25
CD:204488,CP:2206299,0.25
CD:204488,CP:2206301,0.25
CD:204488,CP:2206304,0.25
CD:141555,CP:2206306,0.25
CD:198783,CP:2206314,0.25
CD:198783,CP:2206315,0.25
CD:141411,CP:2206338,0.25
CD:204525,CP:2206354,0.25
CD:204575,CP:2206396,0.25
CD:74044,CP:2206405,0.25
CD:74044,CP:2206409,0.25
CD:74044,CP:2206410,0.25
CD:204382,CP:2206414,0.25
CD:204511,CP:2206445,0.25
CD:160569,CP:2206454,0.25
CD:160534,CP:2206466,0.25
CD:204496,CP:2206496,0.25
CD:141552,CP:2206499,0.25
CD:72442,CP:2206542,0.25
CD:171623,CP:2206604,1.0
CD:178873,CP:2206610,0.25
CD:178948,CP:2206618,0.25
CD:74158,CP:2206623,0.25
CD:133439,CP:2206635,0.25
CD:204530,CP:2206678,0.25
CD:160534,CP:2206720,0.25
CD:98057,CP:2206742,0.25
CD:204429,CP:2206787,0.25
CD:73433,CP:2206793,0.25
CD:74467,CP:2206807,0.25
CD:204548,CP:2206851,0.0
CD:204433,CP:2206853,0.25
CD:204480,CP:2206862,0.25
CD:204460,CP:2206922,0.0
CD:204439,CP:2206937,0.25
CD:204439,CP:2206939,0.25
CD:204564,CP:2206951,0.25
CD:204564,CP:2206952,0.25
CD:204564,CP:2206954,0.25
CD:205550,CP:2207024,0.25
CD:204393,CP:2207025,0.25
CD:204393,CP:2207028,0.25
CD:141428,CP:2207087,0.25
CD:204421,CP:2207095,0.25
CD:204525,CP:2207278,0.25
CD:178993,CP:2207311,0.25
CD:204514,CP:2207313,0.25
CD:204411,CP:2207320,0.25
CD:204521,CP:2207329,0.25
CD:204548,CP:2207337,0.25
CD:205476,CP:2207381,0.25
