name,label,partido,type,score,bigtype,billtype,cod_partido,uf
CP:2332174,PL 1969/2022,,Proposicao,0.25,bill,PL,,
CP:2332179,PL 1970/2022,,Proposicao,0.25,bill,PL,,
CP:2332181,PL 1971/2022,,Proposicao,0.0,bill,PL,,
CP:2332184,PL 1972/2022,,Proposicao,0.0,bill,PL,,
CP:2332187,PL 1973/2022,,Proposicao,0.0,bill,PL,,
CP:2332209,PL 1975/2022,,Proposicao,0.25,bill,PL,,
CP:2332213,PL 1976/2022,,Proposicao,0.25,bill,PL,,
CP:2332225,PL 1978/2022,,Proposicao,0.25,bill,PL,,
CP:2332227,PL 1979/2022,,Proposicao,0.25,bill,PL,,
CP:2332228,PL 1980/2022,,Proposicao,0.0,bill,PL,,
CP:2332229,PL 1981/2022,,Proposicao,0.0,bill,PL,,
CP:2332230,PL 1982/2022,,Proposicao,0.25,bill,PL,,
CP:2332234,PLP 99/2022,,Proposicao,0.75,bill,PLP,,
CP:2332241,PL 1983/2022,,Proposicao,0.0,bill,PL,,
CP:2332249,PL 1984/2022,,Proposicao,0.25,bill,PL,,
CP:2332254,PL 1985/2022,,Proposicao,0.0,bill,PL,,
CP:2332265,PL 1986/2022,,Proposicao,0.25,bill,PL,,
CP:2332266,PL 1987/2022,,Proposicao,0.25,bill,PL,,
CP:2332275,PL 1988/2022,,Proposicao,0.25,bill,PL,,
CP:2332281,PL 1989/2022,,Proposicao,0.25,bill,PL,,
CP:2332286,PL 1990/2022,,Proposicao,0.25,bill,PL,,
CP:2332287,PL 1991/2022,,Proposicao,0.25,bill,PL,,
CP:2332291,PLP 100/2022,,Proposicao,0.25,bill,PLP,,
CP:2332305,PL 1992/2022,,Proposicao,0.25,bill,PL,,
CP:2332306,PL 1994/2022,,Proposicao,0.25,bill,PL,,
CP:2332320,PL 1995/2022,,Proposicao,0.0,bill,PL,,
CP:2332332,PL 1999/2022,,Proposicao,0.25,bill,PL,,
CP:2332351,PL 2000/2022,,Proposicao,1.0,bill,PL,,
CP:2332362,PL 2002/2022,,Proposicao,0.0,bill,PL,,
CP:2332366,PL 2003/2022,,Proposicao,0.25,bill,PL,,
CP:2332369,PL 2004/2022,,Proposicao,0.25,bill,PL,,
CP:2332371,PL 2005/2022,,Proposicao,0.25,bill,PL,,
CP:2332392,PL 2008/2022,,Proposicao,0.25,bill,PL,,
CP:2332397,PL 2009/2022,,Proposicao,0.0,bill,PL,,
CP:2332401,PL 2010/2022,,Proposicao,0.25,bill,PL,,
CP:2332423,PL 2014/2022,,Proposicao,0.25,bill,PL,,
CP:2332441,PL 2015/2022,,Proposicao,0.0,bill,PL,,
CP:2332459,PLN 21/2022,,Proposicao,0.75,bill,PLN,,
CP:2332460,PLN 22/2022,,Proposicao,1.0,bill,PLN,,
CP:2332462,PL 2017/2022,,Proposicao,0.25,bill,PL,,
CP:2332471,PL 2018/2022,,Proposicao,0.25,bill,PL,,
CP:2332472,PL 2019/2022,,Proposicao,0.25,bill,PL,,
CP:2332488,PL 2020/2022,,Proposicao,0.25,bill,PL,,
CP:2332495,PLN 19/2022,,Proposicao,1.0,bill,PLN,,
CP:2332500,PL 2021/2022,,Proposicao,0.25,bill,PL,,
CP:2332503,PL 2022/2022,,Proposicao,0.25,bill,PL,,
CP:2332510,PL 2023/2022,,Proposicao,0.25,bill,PL,,
CP:2332515,PL 2024/2022,,Proposicao,0.25,bill,PL,,
CP:2332517,PL 2025/2022,,Proposicao,0.25,bill,PL,,
CP:2332520,PL 2026/2022,,Proposicao,0.25,bill,PL,,
CP:2332527,PL 2027/2022,,Proposicao,0.0,bill,PL,,
CP:2332530,PL 2028/2022,,Proposicao,0.25,bill,PL,,
CP:2332534,PL 2029/2022,,Proposicao,0.25,bill,PL,,
CP:2332535,PL 2030/2022,,Proposicao,0.25,bill,PL,,
CP:2332536,PL 2031/2022,,Proposicao,0.0,bill,PL,,
CP:2332538,PL 2032/2022,,Proposicao,0.0,bill,PL,,
CP:2332541,PL 2033/2022,,Proposicao,1.0,bill,PL,,
CP:2332546,PL 2035/2022,,Proposicao,0.25,bill,PL,,
CP:2332548,PL 2036/2022,,Proposicao,0.0,bill,PL,,
CP:2332551,PL 2037/2022,,Proposicao,0.0,bill,PL,,
CP:2332572,PL 2038/2022,,Proposicao,0.25,bill,PL,,
CP:2332583,PL 2039/2022,,Proposicao,0.25,bill,PL,,
CP:2332606,PL 2040/2022,,Proposicao,0.25,bill,PL,,
CP:2332609,PL 2041/2022,,Proposicao,0.25,bill,PL,,
CP:2332616,PL 2042/2022,,Proposicao,0.25,bill,PL,,
CP:2332648,PL 2044/2022,,Proposicao,0.25,bill,PL,,
CP:2332650,PL 2045/2022,,Proposicao,0.25,bill,PL,,
CP:2332656,PL 2046/2022,,Proposicao,0.25,bill,PL,,
CP:2332663,PLN 23/2022,,Proposicao,1.0,bill,PLN,,
CP:2332665,PLN 24/2022,,Proposicao,1.0,bill,PLN,,
CP:2332666,PLN 25/2022,,Proposicao,0.75,bill,PLN,,
CP:2332676,PL 2047/2022,,Proposicao,0.25,bill,PL,,
CP:2332679,PL 2048/2022,,Proposicao,0.25,bill,PL,,
CP:2332686,PL 694/2022,,Proposicao,0.75,bill,PL,,
CP:2332688,PL 4550/2021,,Proposicao,0.75,bill,PL,,
CP:2332691,PL 2049/2022,,Proposicao,0.25,bill,PL,,
CP:2332692,PL 2050/2022,,Proposicao,0.25,bill,PL,,
CP:2332694,PL 2051/2022,,Proposicao,0.25,bill,PL,,
CP:2332696,PL 2052/2022,,Proposicao,0.25,bill,PL,,
CP:2332705,PL 2054/2022,,Proposicao,0.25,bill,PL,,
CP:2332721,PL 2055/2022,,Proposicao,0.25,bill,PL,,
CP:2332722,PL 2056/2022,,Proposicao,0.25,bill,PL,,
CP:2332724,PL 2057/2022,,Proposicao,0.0,bill,PL,,
CP:2332730,PL 2058/2022,,Proposicao,0.25,bill,PL,,
CP:2332731,PL 2059/2022,,Proposicao,0.25,bill,PL,,
CP:2332734,PL 2060/2022,,Proposicao,0.25,bill,PL,,
CP:2332741,PL 2063/2022,,Proposicao,0.25,bill,PL,,
CP:2332742,PL 2064/2022,,Proposicao,0.25,bill,PL,,
CP:2332743,PL 2065/2022,,Proposicao,0.25,bill,PL,,
CP:2332745,PL 2066/2022,,Proposicao,0.25,bill,PL,,
CP:2332747,PL 2067/2022,,Proposicao,0.25,bill,PL,,
CP:2332748,PL 2068/2022,,Proposicao,0.25,bill,PL,,
CP:2332770,PL 2069/2022,,Proposicao,0.25,bill,PL,,
CP:2332772,PL 2070/2022,,Proposicao,0.25,bill,PL,,
CP:2332773,PL 2071/2022,,Proposicao,0.25,bill,PL,,
CP:2332774,PL 2072/2022,,Proposicao,0.0,bill,PL,,
CP:2332775,PL 2073/2022,,Proposicao,1.0,bill,PL,,
CP:2332869,PL 2074/2022,,Proposicao,0.25,bill,PL,,
CP:2332870,PL 2075/2022,,Proposicao,0.25,bill,PL,,
CP:2332872,PLN 26/2022,,Proposicao,1.0,bill,PLN,,
CP:2332879,PL 2078/2022,,Proposicao,0.25,bill,PL,,
CP:2332891,PL 2079/2022,,Proposicao,0.25,bill,PL,,
CP:2332892,PL 2080/2022,,Proposicao,0.25,bill,PL,,
CP:2332903,MPV 1130/2022,,Proposicao,0.75,bill,MPV,,
CP:2332918,MPV 1131/2022,,Proposicao,0.25,bill,MPV,,
CP:2332920,PL 2087/2022,,Proposicao,0.0,bill,PL,,
CP:2332921,PL 2088/2022,,Proposicao,0.0,bill,PL,,
CP:2332941,PL 2089/2022,,Proposicao,0.25,bill,PL,,
CP:2332942,PL 2090/2022,,Proposicao,0.25,bill,PL,,
CP:2332945,PL 2091/2022,,Proposicao,0.25,bill,PL,,
CP:2332946,PL 2092/2022,,Proposicao,0.0,bill,PL,,
CP:2332947,PL 2093/2022,,Proposicao,0.25,bill,PL,,
CP:2332948,PL 2094/2022,,Proposicao,0.25,bill,PL,,
CP:2332949,PL 2095/2022,,Proposicao,0.25,bill,PL,,
CP:2332950,PL 2096/2022,,Proposicao,0.25,bill,PL,,
CP:2332952,PL 2097/2022,,Proposicao,0.25,bill,PL,,
CP:2332958,PLN 27/2022,,Proposicao,1.0,bill,PLN,,
CP:2332960,PLN 28/2022,,Proposicao,1.0,bill,PLN,,
CP:2332962,PL 2098/2022,,Proposicao,0.25,bill,PL,,
CP:2332970,PL 2099/2022,,Proposicao,0.25,bill,PL,,
CP:2332986,PL 2100/2022,,Proposicao,0.25,bill,PL,,
CP:2333017,PL 2101/2022,,Proposicao,0.25,bill,PL,,
CP:2333018,PL 2102/2022,,Proposicao,0.0,bill,PL,,
CP:2333021,PL 2103/2022,,Proposicao,0.25,bill,PL,,
CP:2333057,PL 2104/2022,,Proposicao,0.0,bill,PL,,
CP:2333068,PL 2105/2022,,Proposicao,0.0,bill,PL,,
CP:2333078,PL 2106/2022,,Proposicao,0.25,bill,PL,,
CP:2333090,PLP 101/2022,,Proposicao,0.25,bill,PLP,,
CP:2333097,PL 2107/2022,,Proposicao,0.25,bill,PL,,
CP:2333133,PL 2111/2022,,Proposicao,0.25,bill,PL,,
CP:2333135,PLP 102/2022,,Proposicao,0.25,bill,PLP,,
CP:2333142,PL 2113/2022,,Proposicao,0.25,bill,PL,,
CP:2333153,PLP 103/2022,,Proposicao,0.25,bill,PLP,,
CP:2333160,PL 2114/2022,,Proposicao,0.0,bill,PL,,
CP:2333255,PL 2116/2022,,Proposicao,0.25,bill,PL,,
CP:2333260,PL 2117/2022,,Proposicao,0.25,bill,PL,,
CP:2333308,PL 2118/2022,,Proposicao,0.25,bill,PL,,
CP:2333328,PLP 104/2022,,Proposicao,0.25,bill,PLP,,
CP:2333333,PL 2119/2022,,Proposicao,0.25,bill,PL,,
CP:2333334,PL 2120/2022,,Proposicao,0.5,bill,PL,,
CP:2333336,PL 2121/2022,,Proposicao,0.25,bill,PL,,
CP:2333344,PL 2122/2022,,Proposicao,0.25,bill,PL,,
CP:2333351,PL 2123/2022,,Proposicao,0.25,bill,PL,,
CP:2333352,PL 2124/2022,,Proposicao,0.25,bill,PL,,
CP:2333355,PL 2125/2022,,Proposicao,0.25,bill,PL,,
CP:2333358,PLV 19/2022,,Proposicao,0.0,bill,PLV,,
CP:2333362,PL 2126/2022,,Proposicao,0.25,bill,PL,,
CP:2333364,PL 2127/2022,,Proposicao,0.25,bill,PL,,
CP:2333403,PL 2128/2022,,Proposicao,0.25,bill,PL,,
CP:2333459,PLV 20/2022,,Proposicao,0.0,bill,PLV,,
CP:2333470,PL 2129/2022,,Proposicao,0.25,bill,PL,,
CP:2333522,PL 2130/2022,,Proposicao,0.25,bill,PL,,
CP:2333527,PL 2131/2022,,Proposicao,0.25,bill,PL,,
CP:2333529,PLV 21/2022,,Proposicao,0.0,bill,PLV,,
CP:2333543,PL 2132/2022,,Proposicao,0.25,bill,PL,,
CP:2333544,PL 2133/2022,,Proposicao,0.25,bill,PL,,
CP:2333545,PL 2134/2022,,Proposicao,0.25,bill,PL,,
CP:2333546,PL 2135/2022,,Proposicao,0.25,bill,PL,,
CP:2333547,PL 2136/2022,,Proposicao,0.25,bill,PL,,
CP:2333552,PL 2137/2022,,Proposicao,0.25,bill,PL,,
CP:2333554,PL 2138/2022,,Proposicao,0.25,bill,PL,,
CP:2333600,PL 2139/2022,,Proposicao,0.0,bill,PL,,
CP:2333605,PL 2140/2022,,Proposicao,0.25,bill,PL,,
CP:2333607,PL 2141/2022,,Proposicao,0.0,bill,PL,,
CP:2333617,PL 2142/2022,,Proposicao,0.0,bill,PL,,
CP:2333620,PL 2143/2022,,Proposicao,0.25,bill,PL,,
CP:2333624,PL 2144/2022,,Proposicao,0.25,bill,PL,,
CP:2333636,PL 2145/2022,,Proposicao,0.25,bill,PL,,
CP:2333638,PL 2146/2022,,Proposicao,0.25,bill,PL,,
CP:2333667,PL 2148/2022,,Proposicao,0.25,bill,PL,,
CP:2333668,PL 2149/2022,,Proposicao,0.25,bill,PL,,
CP:2333691,PL 2150/2022,,Proposicao,0.25,bill,PL,,
CP:2333693,PL 2151/2022,,Proposicao,0.25,bill,PL,,
CP:2333694,PL 2152/2022,,Proposicao,0.25,bill,PL,,
CP:2333703,PL 2153/2022,,Proposicao,0.25,bill,PL,,
CP:2333749,PL 2154/2022,,Proposicao,0.25,bill,PL,,
CP:2333758,PL 2155/2022,,Proposicao,0.25,bill,PL,,
CP:2333760,PL 213/2022,,Proposicao,0.75,bill,PL,,
CP:2333772,PL 2156/2022,,Proposicao,0.25,bill,PL,,
CP:2333773,PL 2157/2022,,Proposicao,0.25,bill,PL,,
CP:2333774,PL 5094/2019,,Proposicao,0.75,bill,PL,,
CP:2333775,PL 3253/2019,,Proposicao,0.75,bill,PL,,
CP:2333777,PL 6410/2019,,Proposicao,0.75,bill,PL,,
CP:2333778,PL 709/2022,,Proposicao,0.75,bill,PL,,
CP:2333780,PL 3475/2021,,Proposicao,0.75,bill,PL,,
CP:2333781,PL 2158/2022,,Proposicao,0.0,bill,PL,,
CP:2333782,PL 2159/2022,,Proposicao,0.0,bill,PL,,
CP:2333783,PL 2325/2021,,Proposicao,0.75,bill,PL,,
CP:2333785,PL 2160/2022,,Proposicao,0.25,bill,PL,,
CP:2333787,PL 2161/2022,,Proposicao,0.25,bill,PL,,
CP:2333795,PL 2162/2022,,Proposicao,0.25,bill,PL,,
CP:2333797,PL 2163/2022,,Proposicao,0.0,bill,PL,,
CP:2333798,PL 2164/2022,,Proposicao,0.25,bill,PL,,
CP:2333803,MPV 1132/2022,,Proposicao,1.0,bill,MPV,,
CP:2333808,PL 2165/2022,,Proposicao,0.25,bill,PL,,
CP:2333809,PL 2166/2022,,Proposicao,0.25,bill,PL,,
CP:2333812,PL 2167/2022,,Proposicao,0.25,bill,PL,,
CP:2333813,PL 2168/2022,,Proposicao,0.25,bill,PL,,
CP:2333814,PL 2169/2022,,Proposicao,0.25,bill,PL,,
CP:2333833,PL 2171/2022,,Proposicao,0.25,bill,PL,,
CP:2333836,PL 2172/2022,,Proposicao,0.0,bill,PL,,
CP:2333838,PLP 107/2022,,Proposicao,0.25,bill,PLP,,
CP:2333842,PL 2173/2022,,Proposicao,0.25,bill,PL,,
CP:2333844,PL 2174/2022,,Proposicao,0.0,bill,PL,,
CP:2333859,PL 2176/2022,,Proposicao,0.0,bill,PL,,
CP:2333864,PL 2177/2022,,Proposicao,0.25,bill,PL,,
CP:2333870,PL 2178/2022,,Proposicao,0.25,bill,PL,,
CP:2333872,PL 2179/2022,,Proposicao,0.25,bill,PL,,
CP:2333874,PL 2180/2022,,Proposicao,0.0,bill,PL,,
CP:2333879,PL 2181/2022,,Proposicao,0.0,bill,PL,,
CP:2333880,PL 2182/2022,,Proposicao,0.0,bill,PL,,
CP:2333885,PL 2183/2022,,Proposicao,0.25,bill,PL,,
CP:2333892,PL 2185/2022,,Proposicao,0.0,bill,PL,,
CP:2333897,PL 2186/2022,,Proposicao,0.25,bill,PL,,
CP:2333898,PL 2188/2022,,Proposicao,0.25,bill,PL,,
CP:2333909,PL 2189/2022,,Proposicao,0.25,bill,PL,,
CP:2333914,PLP 109/2022,,Proposicao,0.25,bill,PLP,,
CP:2333922,PL 2221/2022,,Proposicao,0.25,bill,PL,,
CP:2333928,PL 2227/2022,,Proposicao,0.25,bill,PL,,
CP:2333929,PL 2228/2022,,Proposicao,0.5,bill,PL,,
CP:2333930,PL 2229/2022,,Proposicao,0.25,bill,PL,,
CP:2333946,PL 2255/2022,,Proposicao,0.0,bill,PL,,
CP:2333947,PL 2256/2022,,Proposicao,0.25,bill,PL,,
CP:2333948,PL 2257/2022,,Proposicao,0.25,bill,PL,,
CP:2333956,PL 2259/2022,,Proposicao,0.25,bill,PL,,
CP:2333958,PL 2261/2022,,Proposicao,0.25,bill,PL,,
CP:2333966,PL 2262/2022,,Proposicao,0.25,bill,PL,,
CP:2333968,PLP 112/2022,,Proposicao,0.25,bill,PLP,,
CP:2333969,PL 2264/2022,,Proposicao,0.25,bill,PL,,
CP:2333977,PL 2266/2022,,Proposicao,0.0,bill,PL,,
CP:2333978,PL 2268/2022,,Proposicao,0.25,bill,PL,,
CP:2333984,PL 2270/2022,,Proposicao,0.25,bill,PL,,
CP:2333985,PL 2271/2022,,Proposicao,0.25,bill,PL,,
CP:2333987,PL 2272/2022,,Proposicao,0.25,bill,PL,,
CP:2333988,PL 2273/2022,,Proposicao,0.25,bill,PL,,
CP:2333989,PL 2274/2022,,Proposicao,0.25,bill,PL,,
CP:2334000,PL 2276/2022,,Proposicao,0.25,bill,PL,,
CP:2334001,PL 2277/2022,,Proposicao,0.25,bill,PL,,
CP:2334003,PL 2278/2022,,Proposicao,0.25,bill,PL,,
CP:2334004,PL 2279/2022,,Proposicao,0.25,bill,PL,,
CP:2334005,PL 2280/2022,,Proposicao,0.25,bill,PL,,
CP:2334006,PL 2281/2022,,Proposicao,0.0,bill,PL,,
CP:2334007,PL 2282/2022,,Proposicao,0.25,bill,PL,,
CP:2334008,PL 2283/2022,,Proposicao,0.25,bill,PL,,
CP:2334032,PL 2287/2022,,Proposicao,0.25,bill,PL,,
CP:2334034,PL 2288/2022,,Proposicao,0.0,bill,PL,,
CP:2334038,PL 2289/2022,,Proposicao,0.25,bill,PL,,
CP:2334039,PL 2290/2022,,Proposicao,0.25,bill,PL,,
CP:2334040,PL 2291/2022,,Proposicao,0.25,bill,PL,,
CP:2334041,PL 2292/2022,,Proposicao,0.25,bill,PL,,
CP:2334043,MPV 1133/2022,,Proposicao,1.0,bill,MPV,,
CP:2334066,PL 2293/2022,,Proposicao,0.25,bill,PL,,
CP:2334080,PL 2294/2022,,Proposicao,0.25,bill,PL,,
CP:2334085,PL 2295/2022,,Proposicao,0.25,bill,PL,,
CP:2334086,PL 2296/2022,,Proposicao,0.25,bill,PL,,
CP:2334087,PL 2297/2022,,Proposicao,0.25,bill,PL,,
CP:2334088,PL 2298/2022,,Proposicao,0.25,bill,PL,,
CP:2334089,PL 2299/2022,,Proposicao,0.0,bill,PL,,
CP:2334093,PL 2301/2022,,Proposicao,0.25,bill,PL,,
CP:2334094,PL 2302/2022,,Proposicao,0.25,bill,PL,,
CP:2334099,PL 2304/2022,,Proposicao,0.25,bill,PL,,
CP:2334102,PL 2305/2022,,Proposicao,0.25,bill,PL,,
CP:2334106,PL 2306/2022,,Proposicao,0.25,bill,PL,,
CP:2334108,PLP 115/2022,,Proposicao,0.0,bill,PLP,,
CP:2334109,PL 2307/2022,,Proposicao,0.25,bill,PL,,
CP:2334110,PL 2308/2022,,Proposicao,0.25,bill,PL,,
CP:2334111,PL 2309/2022,,Proposicao,0.25,bill,PL,,
CP:2334114,PL 2310/2022,,Proposicao,0.25,bill,PL,,
CP:2334117,PL 2311/2022,,Proposicao,0.25,bill,PL,,
CP:2334125,PL 2312/2022,,Proposicao,0.0,bill,PL,,
CP:2334148,PL 2314/2022,,Proposicao,0.25,bill,PL,,
CP:2334160,PLN 29/2022,,Proposicao,1.0,bill,PLN,,
CP:2334161,PLN 30/2022,,Proposicao,0.75,bill,PLN,,
CP:2334162,PLN 31/2022,,Proposicao,1.0,bill,PLN,,
CP:2334164,PL 1679/2022,,Proposicao,0.75,bill,PL,,
CP:2334172,PL 2315/2022,,Proposicao,0.25,bill,PL,,
CP:2334203,PL 2316/2022,,Proposicao,0.25,bill,PL,,
CP:2334216,PL 2318/2022,,Proposicao,0.0,bill,PL,,
CP:2334217,PL 2319/2022,,Proposicao,0.25,bill,PL,,
CP:2334218,PL 2320/2022,,Proposicao,0.0,bill,PL,,
CP:2334221,PL 2321/2022,,Proposicao,0.0,bill,PL,,
CP:2334222,PL 2322/2022,,Proposicao,0.25,bill,PL,,
CP:2334223,PL 2323/2022,,Proposicao,0.25,bill,PL,,
CP:2334224,PL 2324/2022,,Proposicao,0.25,bill,PL,,
CP:2334227,PL 2325/2022,,Proposicao,0.25,bill,PL,,
CP:2334233,PL 2329/2022,,Proposicao,0.25,bill,PL,,
CP:2334237,PL 2330/2022,,Proposicao,0.25,bill,PL,,
CP:2334253,PL 2334/2022,,Proposicao,0.0,bill,PL,,
CP:2334261,PL 2337/2022,,Proposicao,0.25,bill,PL,,
CP:2334264,PL 2338/2022,,Proposicao,0.25,bill,PL,,
CP:2334265,PL 2339/2022,,Proposicao,0.25,bill,PL,,
CP:2334270,PL 2340/2022,,Proposicao,0.25,bill,PL,,
CP:2334279,PL 2342/2022,,Proposicao,1.0,bill,PL,,
CP:2334281,PL 2343/2022,,Proposicao,0.0,bill,PL,,
CP:2334282,PL 2344/2022,,Proposicao,0.25,bill,PL,,
CP:2334284,PL 2345/2022,,Proposicao,0.25,bill,PL,,
CP:2334285,PL 2346/2022,,Proposicao,0.25,bill,PL,,
CP:2334286,PL 2347/2022,,Proposicao,0.25,bill,PL,,
CP:2334290,PL 2348/2022,,Proposicao,0.25,bill,PL,,
CP:2334294,PL 2349/2022,,Proposicao,0.25,bill,PL,,
CP:2334322,PL 2353/2022,,Proposicao,0.0,bill,PL,,
CP:2334346,MPV 1134/2022,,Proposicao,0.25,bill,MPV,,
CP:2334357,PL 2354/2022,,Proposicao,0.25,bill,PL,,
CP:2334361,PL 2355/2022,,Proposicao,0.25,bill,PL,,
CP:2334372,MPV 1135/2022,,Proposicao,0.0,bill,MPV,,
CP:2334374,PL 2357/2022,,Proposicao,0.25,bill,PL,,
CP:2334375,PL 2358/2022,,Proposicao,0.25,bill,PL,,
CP:2334377,PL 2359/2022,,Proposicao,0.25,bill,PL,,
CP:2334384,PL 2360/2022,,Proposicao,0.25,bill,PL,,
CP:2334388,PL 2361/2022,,Proposicao,0.0,bill,PL,,
CP:2334419,PL 2362/2022,,Proposicao,0.25,bill,PL,,
CP:2334425,PL 2363/2022,,Proposicao,0.25,bill,PL,,
CP:2334455,PL 2364/2022,,Proposicao,0.0,bill,PL,,
CP:2334457,PL 2365/2022,,Proposicao,0.25,bill,PL,,
CP:2334458,PL 2366/2022,,Proposicao,0.25,bill,PL,,
CP:2334459,PL 2367/2022,,Proposicao,0.0,bill,PL,,
CP:2334460,PL 2368/2022,,Proposicao,0.25,bill,PL,,
CP:2334476,PL 2371/2022,,Proposicao,0.75,bill,PL,,
CP:2334477,PL 6048/2019,,Proposicao,0.75,bill,PL,,
CP:2334478,MPV 1136/2022,,Proposicao,0.0,bill,MPV,,
CP:2334479,PL 5325/2019,,Proposicao,0.75,bill,PL,,
CP:2334480,PL 1817/2021,,Proposicao,0.75,bill,PL,,
CP:2334482,PL 576/2021,,Proposicao,0.75,bill,PL,,
CP:2334535,PL 2372/2022,,Proposicao,0.25,bill,PL,,
CP:2334544,PL 2373/2022,,Proposicao,0.25,bill,PL,,
CP:2334560,PL 2374/2022,,Proposicao,0.25,bill,PL,,
CP:2334625,PLV 22/2022,,Proposicao,0.0,bill,PLV,,
CP:2334646,PL 2377/2022,,Proposicao,0.25,bill,PL,,
CP:2334648,PLV 23/2022,,Proposicao,0.0,bill,PLV,,
CP:2334671,PL 2378/2022,,Proposicao,0.25,bill,PL,,
CP:2334679,PL 2379/2022,,Proposicao,0.25,bill,PL,,
CP:2334680,PL 2380/2022,,Proposicao,0.25,bill,PL,,
CP:2334712,PLV 24/2022,,Proposicao,0.0,bill,PLV,,
CP:2334724,PL 2381/2022,,Proposicao,0.0,bill,PL,,
CP:2334736,PL 2382/2022,,Proposicao,0.25,bill,PL,,
CP:2334749,PLV 25/2022,,Proposicao,0.0,bill,PLV,,
CP:2334753,PL 2383/2022,,Proposicao,0.0,bill,PL,,
CP:2334772,PL 2384/2022,,Proposicao,0.25,bill,PL,,
CP:2334773,PL 2385/2022,,Proposicao,0.0,bill,PL,,
CP:2334780,PL 2386/2022,,Proposicao,0.25,bill,PL,,
CP:2334781,PL 2387/2022,,Proposicao,0.25,bill,PL,,
CP:2334782,PL 2388/2022,,Proposicao,0.25,bill,PL,,
CP:2334784,PL 2389/2022,,Proposicao,0.0,bill,PL,,
CP:2334802,PL 2391/2022,,Proposicao,0.25,bill,PL,,
CP:2334803,PL 2392/2022,,Proposicao,0.25,bill,PL,,
CP:2334804,PL 2393/2022,,Proposicao,0.25,bill,PL,,
CP:2334805,PLP 121/2022,,Proposicao,0.25,bill,PLP,,
CP:2334806,PL 2394/2022,,Proposicao,0.0,bill,PL,,
CP:2334807,PL 2395/2022,,Proposicao,0.25,bill,PL,,
CP:2334808,PL 2396/2022,,Proposicao,0.25,bill,PL,,
CP:2334810,PL 2397/2022,,Proposicao,0.0,bill,PL,,
CP:2334818,PL 2399/2022,,Proposicao,0.0,bill,PL,,
CP:2334819,PL 2400/2022,,Proposicao,0.25,bill,PL,,
CP:2334820,PLN 32/2022,,Proposicao,1.0,bill,PLN,,
CP:2334821,PL 2401/2022,,Proposicao,0.25,bill,PL,,
CP:2334829,PL 2402/2022,,Proposicao,0.25,bill,PL,,
CP:2334854,PL 2403/2022,,Proposicao,0.25,bill,PL,,
CP:2334855,PL 2404/2022,,Proposicao,0.25,bill,PL,,
CP:2334859,PL 2407/2022,,Proposicao,0.0,bill,PL,,
CP:2334924,PL 2408/2022,,Proposicao,0.25,bill,PL,,
CP:2334925,PL 2409/2022,,Proposicao,0.25,bill,PL,,
CP:2334926,PL 2410/2022,,Proposicao,0.25,bill,PL,,
CP:2334928,PL 2411/2022,,Proposicao,0.25,bill,PL,,
CP:2334929,PL 2412/2022,,Proposicao,0.25,bill,PL,,
CP:2334930,PLP 122/2022,,Proposicao,0.25,bill,PLP,,
CP:2334931,PL 2413/2022,,Proposicao,0.25,bill,PL,,
CP:2334932,PL 2414/2022,,Proposicao,0.25,bill,PL,,
CP:2334933,PL 2415/2022,,Proposicao,0.25,bill,PL,,
CP:2334934,PL 2416/2022,,Proposicao,0.25,bill,PL,,
CP:2334936,PL 2417/2022,,Proposicao,0.0,bill,PL,,
CP:2334937,PL 2418/2022,,Proposicao,0.25,bill,PL,,
CP:2334940,PL 2419/2022,,Proposicao,0.0,bill,PL,,
CP:2334950,PL 2421/2022,,Proposicao,0.0,bill,PL,,
CP:2334952,PL 2422/2022,,Proposicao,0.25,bill,PL,,
CP:2334953,PL 2423/2022,,Proposicao,0.25,bill,PL,,
CP:2334964,PL 2425/2022,,Proposicao,0.25,bill,PL,,
CP:2334965,PL 2426/2022,,Proposicao,0.0,bill,PL,,
CP:2334973,PL 2427/2022,,Proposicao,0.0,bill,PL,,
CP:2334974,PL 2428/2022,,Proposicao,0.25,bill,PL,,
CP:2334977,PL 2429/2022,,Proposicao,0.0,bill,PL,,
CP:2334978,PL 2430/2022,,Proposicao,0.25,bill,PL,,
CP:2334979,PL 2431/2022,,Proposicao,0.25,bill,PL,,
CP:2334980,PL 2432/2022,,Proposicao,0.0,bill,PL,,
CP:2334981,PL 2433/2022,,Proposicao,0.25,bill,PL,,
CP:2334982,PL 2434/2022,,Proposicao,0.25,bill,PL,,
CP:2334983,PL 2435/2022,,Proposicao,0.25,bill,PL,,
CP:2334984,PL 2437/2022,,Proposicao,0.25,bill,PL,,
CP:2334985,PL 2438/2022,,Proposicao,1.0,bill,PL,,
CP:2334986,PL 2439/2022,,Proposicao,1.0,bill,PL,,
CP:2334987,PL 2440/2022,,Proposicao,1.0,bill,PL,,
CP:2334988,PL 2441/2022,,Proposicao,1.0,bill,PL,,
CP:2334989,PL 2442/2022,,Proposicao,1.0,bill,PL,,
CP:2334991,PL 2443/2022,,Proposicao,0.0,bill,PL,,
CP:2334996,PL 2445/2022,,Proposicao,0.25,bill,PL,,
CP:2335001,PL 2446/2022,,Proposicao,0.0,bill,PL,,
CP:2335002,PL 2447/2022,,Proposicao,0.25,bill,PL,,
CP:2335003,PL 2448/2022,,Proposicao,0.25,bill,PL,,
