source,target,etype
CD:160569,CP:2279646,autoria
CD:74283,CP:2279934,autoria
CD:204535,CP:2280433,autoria
CD:204512,CP:2275272,autoria
CD:74398,CP:2275366,autoria
CD:74376,CP:2275375,autoria
CD:160610,CP:2275461,autoria
CD:160569,CP:2275637,autoria
CD:166402,CP:2276074,autoria
CD:76874,CP:2276107,autoria
CD:204357,CP:2277019,autoria
CD:139285,CP:2277212,autoria
CD:108338,CP:2277287,autoria
CD:72442,CP:2277474,autoria
CD:74371,CP:2277560,autoria
CD:160569,CP:2277894,autoria
CD:204507,CP:2277920,autoria
CD:81297,CP:2277988,autoria
CD:178970,CP:2278053,autoria
CD:178953,CP:2278535,autoria
CD:204407,CP:2279127,autoria
CD:216198,CP:2279243,autoria
CD:160639,CP:2279318,autoria
CD:74283,CP:2279646,autoria
CD:74376,CP:2279934,autoria
CD:76874,CP:2280433,autoria
CD:178873,CP:2275366,autoria
CD:160610,CP:2275375,autoria
CD:73604,CP:2275461,autoria
CD:74283,CP:2275637,autoria
CD:178981,CP:2276074,autoria
CD:74784,CP:2276107,autoria
CD:160639,CP:2277019,autoria
CD:73586,CP:2277212,autoria
CD:160587,CP:2277287,autoria
CD:204542,CP:2277474,autoria
CD:204480,CP:2277560,autoria
CD:74283,CP:2277894,autoria
CD:204507,CP:2277988,autoria
CD:74471,CP:2278535,autoria
CD:74057,CP:2279127,autoria
CD:66179,CP:2279243,autoria
CD:204383,CP:2279318,autoria
CD:74376,CP:2279646,autoria
CD:160610,CP:2279934,autoria
CD:74784,CP:2280433,autoria
CD:74371,CP:2275375,autoria
CD:74371,CP:2275461,autoria
CD:74376,CP:2275637,autoria
CD:204408,CP:2276074,autoria
CD:73531,CP:2276107,autoria
CD:204430,CP:2277019,autoria
CD:204542,CP:2277212,autoria
CD:204500,CP:2277287,autoria
CD:160528,CP:2277474,autoria
CD:178925,CP:2277560,autoria
CD:74376,CP:2277894,autoria
CD:204544,CP:2279127,autoria
CD:160575,CP:2279243,autoria
CD:178956,CP:2279318,autoria
CD:160610,CP:2279646,autoria
CD:74371,CP:2279934,autoria
CD:73531,CP:2280433,autoria
CD:204480,CP:2275375,autoria
CD:204480,CP:2275461,autoria
CD:160610,CP:2275637,autoria
CD:204527,CP:2276074,autoria
CD:152605,CP:2276107,autoria
CD:129618,CP:2277019,autoria
CD:160528,CP:2277212,autoria
CD:178836,CP:2277287,autoria
CD:204499,CP:2277474,autoria
CD:204467,CP:2277560,autoria
CD:160610,CP:2277894,autoria
CD:204421,CP:2279243,autoria
CD:204410,CP:2279318,autoria
CD:73604,CP:2279646,autoria
CD:204480,CP:2279934,autoria
CD:152605,CP:2280433,autoria
CD:178925,CP:2275375,autoria
CD:178925,CP:2275461,autoria
CD:73604,CP:2275637,autoria
CD:204541,CP:2276074,autoria
CD:204407,CP:2276107,autoria
CD:160575,CP:2277019,autoria
CD:204499,CP:2277212,autoria
CD:204561,CP:2277474,autoria
CD:141488,CP:2277560,autoria
CD:73604,CP:2277894,autoria
CD:207176,CP:2279243,autoria
CD:178832,CP:2279318,autoria
CD:74371,CP:2279646,autoria
CD:178925,CP:2279934,autoria
CD:204407,CP:2280433,autoria
CD:74161,CP:2275375,autoria
CD:74161,CP:2275461,autoria
CD:74371,CP:2275637,autoria
CD:204412,CP:2276074,autoria
CD:205548,CP:2276107,autoria
CD:204352,CP:2277212,autoria
CD:171617,CP:2277560,autoria
CD:74371,CP:2277894,autoria
CD:204533,CP:2279318,autoria
CD:204480,CP:2279646,autoria
CD:204467,CP:2279934,autoria
CD:205548,CP:2280433,autoria
CD:204467,CP:2275375,autoria
CD:204467,CP:2275461,autoria
CD:204480,CP:2275637,autoria
CD:204439,CP:2276074,autoria
CD:204561,CP:2277212,autoria
CD:74160,CP:2277560,autoria
CD:204480,CP:2277894,autoria
CD:204527,CP:2279318,autoria
CD:178925,CP:2279646,autoria
CD:160604,CP:2279934,autoria
CD:160604,CP:2275375,autoria
CD:160604,CP:2275461,autoria
CD:178925,CP:2275637,autoria
CD:178993,CP:2276074,autoria
CD:178927,CP:2277212,autoria
CD:178986,CP:2277560,autoria
CD:178925,CP:2277894,autoria
CD:204484,CP:2279318,autoria
CD:74161,CP:2279646,autoria
CD:204492,CP:2279934,autoria
CD:141488,CP:2275375,autoria
CD:141488,CP:2275461,autoria
CD:204467,CP:2275637,autoria
CD:204361,CP:2276074,autoria
CD:188097,CP:2277560,autoria
CD:204467,CP:2277894,autoria
CD:204537,CP:2279318,autoria
CD:204467,CP:2279646,autoria
CD:74160,CP:2279934,autoria
CD:204492,CP:2275375,autoria
CD:74400,CP:2275461,autoria
CD:160604,CP:2275637,autoria
CD:69871,CP:2276074,autoria
CD:204428,CP:2277560,autoria
CD:160604,CP:2277894,autoria
CD:160528,CP:2279318,autoria
CD:160604,CP:2279646,autoria
CD:204428,CP:2279934,autoria
CD:171617,CP:2275375,autoria
CD:204492,CP:2275461,autoria
CD:141488,CP:2275637,autoria
CD:160535,CP:2277560,autoria
CD:141488,CP:2277894,autoria
CD:204488,CP:2279318,autoria
CD:141488,CP:2279646,autoria
CD:160535,CP:2279934,autoria
CD:74160,CP:2275375,autoria
CD:171617,CP:2275461,autoria
CD:74400,CP:2275637,autoria
CD:178825,CP:2277560,autoria
CD:74400,CP:2277894,autoria
CD:74057,CP:2279318,autoria
CD:74400,CP:2279646,autoria
CD:178866,CP:2279934,autoria
CD:160556,CP:2275375,autoria
CD:74160,CP:2275461,autoria
CD:204492,CP:2275637,autoria
CD:204555,CP:2277560,autoria
CD:204492,CP:2277894,autoria
CD:204492,CP:2279646,autoria
CD:74156,CP:2279934,autoria
CD:178986,CP:2275375,autoria
CD:160556,CP:2275461,autoria
CD:171617,CP:2275637,autoria
CD:141470,CP:2277560,autoria
CD:171617,CP:2277894,autoria
CD:171617,CP:2279646,autoria
CD:178825,CP:2279934,autoria
CD:188097,CP:2275375,autoria
CD:74159,CP:2275461,autoria
CD:74160,CP:2275637,autoria
CD:141464,CP:2277560,autoria
CD:74160,CP:2277894,autoria
CD:74160,CP:2279646,autoria
CD:204555,CP:2279934,autoria
CD:74398,CP:2275375,autoria
CD:178986,CP:2275461,autoria
CD:160556,CP:2275637,autoria
CD:178857,CP:2277560,autoria
CD:160556,CP:2277894,autoria
CD:160556,CP:2279646,autoria
CD:141470,CP:2279934,autoria
CD:160535,CP:2275375,autoria
CD:204453,CP:2275461,autoria
CD:74159,CP:2275637,autoria
CD:178970,CP:2277560,autoria
CD:74159,CP:2277894,autoria
CD:178986,CP:2279646,autoria
CD:178857,CP:2279934,autoria
CD:74156,CP:2275375,autoria
CD:188097,CP:2275461,autoria
CD:178986,CP:2275637,autoria
CD:178884,CP:2277560,autoria
CD:178986,CP:2277894,autoria
CD:204453,CP:2279646,autoria
CD:178970,CP:2279934,autoria
CD:178825,CP:2275375,autoria
CD:204428,CP:2275461,autoria
CD:204453,CP:2275637,autoria
CD:178873,CP:2277560,autoria
CD:204453,CP:2277894,autoria
CD:188097,CP:2279646,autoria
CD:178873,CP:2279934,autoria
CD:209189,CP:2275375,autoria
CD:74398,CP:2275461,autoria
CD:188097,CP:2275637,autoria
CD:204575,CP:2277560,autoria
CD:188097,CP:2277894,autoria
CD:204428,CP:2279646,autoria
CD:107283,CP:2279934,autoria
CD:204555,CP:2275375,autoria
CD:160535,CP:2275461,autoria
CD:204428,CP:2275637,autoria
CD:74200,CP:2277560,autoria
CD:204428,CP:2277894,autoria
CD:160535,CP:2279646,autoria
CD:204393,CP:2279934,autoria
CD:141470,CP:2275375,autoria
CD:74156,CP:2275461,autoria
CD:160535,CP:2275637,autoria
CD:204393,CP:2277560,autoria
CD:74398,CP:2277894,autoria
CD:178866,CP:2279646,autoria
CD:160575,CP:2279934,autoria
CD:178857,CP:2275375,autoria
CD:178825,CP:2275461,autoria
CD:74156,CP:2275637,autoria
CD:160538,CP:2277560,autoria
CD:160535,CP:2277894,autoria
CD:74156,CP:2279646,autoria
CD:204370,CP:2279934,autoria
CD:178970,CP:2275375,autoria
CD:209189,CP:2275461,autoria
CD:178825,CP:2275637,autoria
CD:73701,CP:2277560,autoria
CD:178866,CP:2277894,autoria
CD:178825,CP:2279646,autoria
CD:204426,CP:2279934,autoria
CD:178873,CP:2275375,autoria
CD:204555,CP:2275461,autoria
CD:209189,CP:2275637,autoria
CD:204503,CP:2277560,autoria
CD:74156,CP:2277894,autoria
CD:204555,CP:2279646,autoria
CD:160538,CP:2279934,autoria
CD:107283,CP:2275375,autoria
CD:141470,CP:2275461,autoria
CD:204555,CP:2275637,autoria
CD:204495,CP:2277560,autoria
CD:178825,CP:2277894,autoria
CD:141470,CP:2279646,autoria
CD:73701,CP:2279934,autoria
CD:204393,CP:2275375,autoria
CD:178857,CP:2275461,autoria
CD:141470,CP:2275637,autoria
CD:209189,CP:2277894,autoria
CD:178857,CP:2279646,autoria
CD:204503,CP:2279934,autoria
CD:160575,CP:2275375,autoria
CD:178970,CP:2275461,autoria
CD:141464,CP:2275637,autoria
CD:204555,CP:2277894,autoria
CD:178970,CP:2279646,autoria
CD:204501,CP:2279934,autoria
CD:204370,CP:2275375,autoria
CD:73482,CP:2275461,autoria
CD:178857,CP:2275637,autoria
CD:141470,CP:2277894,autoria
CD:73940,CP:2279646,autoria
CD:141398,CP:2275375,autoria
CD:178873,CP:2275461,autoria
CD:178970,CP:2275637,autoria
CD:141464,CP:2277894,autoria
CD:178873,CP:2279646,autoria
CD:204426,CP:2275375,autoria
CD:107283,CP:2275461,autoria
CD:73482,CP:2275637,autoria
CD:178857,CP:2277894,autoria
CD:107283,CP:2279646,autoria
CD:160538,CP:2275375,autoria
CD:204393,CP:2275461,autoria
CD:178873,CP:2275637,autoria
CD:178970,CP:2277894,autoria
CD:204393,CP:2279646,autoria
CD:141335,CP:2275375,autoria
CD:160575,CP:2275461,autoria
CD:107283,CP:2275637,autoria
CD:73482,CP:2277894,autoria
CD:160575,CP:2279646,autoria
CD:73701,CP:2275375,autoria
CD:132504,CP:2275461,autoria
CD:204393,CP:2275637,autoria
CD:178873,CP:2277894,autoria
CD:132504,CP:2279646,autoria
CD:204503,CP:2275375,autoria
CD:204370,CP:2275461,autoria
CD:160575,CP:2275637,autoria
CD:107283,CP:2277894,autoria
CD:204370,CP:2279646,autoria
CD:204501,CP:2275375,autoria
CD:141398,CP:2275461,autoria
CD:141488,CP:2275537,autoria
CD:132504,CP:2275637,autoria
CD:204393,CP:2277894,autoria
CD:141398,CP:2279646,autoria
CD:204495,CP:2275375,autoria
CD:204426,CP:2275461,autoria
CD:204370,CP:2275637,autoria
CD:160575,CP:2277894,autoria
CD:204426,CP:2279646,autoria
CD:160508,CP:2275375,autoria
CD:160538,CP:2275461,autoria
CD:141398,CP:2275637,autoria
CD:132504,CP:2277894,autoria
CD:160538,CP:2279646,autoria
CD:141335,CP:2275461,autoria
CD:204426,CP:2275637,autoria
CD:204370,CP:2277894,autoria
CD:141335,CP:2279646,autoria
CD:204503,CP:2275461,autoria
CD:160538,CP:2275637,autoria
CD:141398,CP:2277894,autoria
CD:73701,CP:2279646,autoria
CD:204501,CP:2275461,autoria
CD:141335,CP:2275637,autoria
CD:204426,CP:2277894,autoria
CD:204503,CP:2279646,autoria
CD:204495,CP:2275461,autoria
CD:73701,CP:2275637,autoria
CD:160538,CP:2277894,autoria
CD:204501,CP:2279646,autoria
CD:160508,CP:2275461,autoria
CD:73433,CP:2275637,autoria
CD:141335,CP:2277894,autoria
CD:204495,CP:2279646,autoria
CD:204503,CP:2275637,autoria
CD:73701,CP:2277894,autoria
CD:160508,CP:2279646,autoria
CD:204501,CP:2275637,autoria
CD:73433,CP:2277894,autoria
CD:204495,CP:2275637,autoria
CD:204503,CP:2277894,autoria
CD:160508,CP:2275637,autoria
CD:204501,CP:2277894,autoria
CD:204495,CP:2277894,autoria
CD:160508,CP:2277894,autoria
CD:204569,CP:2280509,autoria
CD:215045,CP:2280510,autoria
CO:5438,CP:2280574,autoria
CD:204381,CP:2280575,autoria
CD:141439,CP:2280577,autoria
CD:204510,CP:2280578,autoria
CD:204391,CP:2280579,autoria
CD:150418,CP:2280596,autoria
CD:204502,CP:2280598,autoria
CD:73701,CP:2280599,autoria
CD:204381,CP:2280608,autoria
CD:157130,CP:2280626,autoria
CD:141401,CP:2280707,autoria
CD:141401,CP:2280708,autoria
CD:141401,CP:2280710,autoria
CD:141401,CP:2280711,autoria
CD:141401,CP:2280712,autoria
CD:141401,CP:2280713,autoria
CD:204484,CP:2280817,autoria
CD:204461,CP:2280887,autoria
CO:78,CP:2280928,autoria
CD:204382,CP:2281007,autoria
CD:204382,CP:2281033,autoria
CD:204450,CP:2281083,autoria
CD:178954,CP:2281087,autoria
CO:78,CP:2281122,autoria
CO:78,CP:2281123,autoria
CD:157130,CP:2281210,autoria
CD:204550,CP:2281211,autoria
CD:204467,CP:2281212,autoria
CD:141515,CP:2281218,autoria
CD:160512,CP:2281255,autoria
CD:160570,CP:2281262,autoria
CD:160570,CP:2281263,autoria
CD:160570,CP:2281264,autoria
CD:204573,CP:2281265,autoria
CD:204466,CP:2281266,autoria
CD:204466,CP:2281267,autoria
CD:164359,CP:2281270,autoria
CD:160673,CP:2281277,autoria
CD:160673,CP:2281278,autoria
CD:204442,CP:2281284,autoria
CD:178924,CP:2282099,autoria
CD:204380,CP:2282100,autoria
CD:160651,CP:2282104,autoria
CD:74044,CP:2282117,autoria
CD:74158,CP:2282132,autoria
CD:141464,CP:2282133,autoria
CD:116379,CP:2282139,autoria
CD:204391,CP:2282147,autoria
CD:204381,CP:2282191,autoria
CD:204381,CP:2282192,autoria
CD:178925,CP:2282194,autoria
CD:178925,CP:2282195,autoria
CO:253,CP:2282213,autoria
CD:141427,CP:2282220,autoria
CD:74200,CP:2282227,autoria
CD:160601,CP:2282236,autoria
CD:160601,CP:2282237,autoria
CD:198197,CP:2282239,autoria
CD:178925,CP:2282247,autoria
CD:160645,CP:2282248,autoria
CD:141470,CP:2282250,autoria
CD:90201,CP:2282259,autoria
CD:204553,CP:2282260,autoria
CD:141421,CP:2282262,autoria
CD:141470,CP:2282312,autoria
CD:204421,CP:2282316,autoria
CD:204421,CP:2282346,autoria
CD:204526,CP:2282377,autoria
CD:74044,CP:2282412,autoria
CD:74044,CP:2282413,autoria
CD:178956,CP:2282424,autoria
CD:204442,CP:2282426,autoria
CD:204404,CP:2282429,autoria
CD:204466,CP:2282434,autoria
CO:5438,CP:2282437,autoria
CD:204539,CP:2282439,autoria
CD:204539,CP:2282467,autoria
CD:204539,CP:2282470,autoria
CD:204570,CP:2282474,autoria
CD:204527,CP:2282488,autoria
CD:204534,CP:2282507,autoria
CD:74052,CP:2282585,autoria
CD:143084,CP:2282623,autoria
CD:204561,CP:2282643,autoria
CD:204561,CP:2282645,autoria
CD:137070,CP:2282647,autoria
CD:204388,CP:2282662,autoria
CD:204411,CP:2282677,autoria
CD:204411,CP:2282679,autoria
CD:178975,CP:2282685,autoria
CD:215044,CP:2282686,autoria
CD:204363,CP:2282691,autoria
CD:204483,CP:2282706,autoria
CD:204397,CP:2282707,autoria
CD:197438,CP:2282715,autoria
CD:160758,CP:2282719,autoria
CD:160758,CP:2282720,autoria
CD:178876,CP:2282722,autoria
CD:204430,CP:2282725,autoria
CD:212625,CP:2282742,autoria
CO:78,CP:2282748,autoria
CO:78,CP:2282749,autoria
CD:73486,CP:2282767,autoria
CO:78,CP:2282842,autoria
CD:139285,CP:2282905,autoria
CD:216544,CP:2282932,autoria
CD:178889,CP:2282940,autoria
CD:178972,CP:2282946,autoria
CD:73486,CP:2282980,autoria
CD:160666,CP:2282991,autoria
CD:160666,CP:2282993,autoria
CD:73482,CP:2282995,autoria
CD:160666,CP:2283017,autoria
CD:160587,CP:2283028,autoria
CD:204503,CP:2283051,autoria
CD:204503,CP:2283058,autoria
CO:253,CP:2283064,autoria
CD:178862,CP:2283096,autoria
CD:204536,CP:2283099,autoria
CD:74044,CP:2283110,autoria
CD:204382,CP:2283111,autoria
CD:204415,CP:2283126,autoria
CD:160508,CP:2283129,autoria
CD:191923,CP:2283135,autoria
CD:122195,CP:2283149,autoria
CD:204411,CP:2283204,autoria
CD:178954,CP:2283205,autoria
CD:178987,CP:2283214,autoria
CD:204351,CP:2283219,autoria
CD:204544,CP:2283221,autoria
CD:178861,CP:2283223,autoria
CD:204385,CP:2283230,autoria
CD:204385,CP:2283231,autoria
CD:204572,CP:2283235,autoria
CD:178947,CP:2283268,autoria
CD:204448,CP:2283300,autoria
CD:178947,CP:2283302,autoria
CD:178925,CP:2283318,autoria
CD:178954,CP:2283335,autoria
CD:204539,CP:2283337,autoria
CD:178930,CP:2283369,autoria
CD:204387,CP:2283389,autoria
CD:160592,CP:2283407,autoria
CD:204503,CP:2283408,autoria
CD:215043,CP:2283414,autoria
CD:73460,CP:2283424,autoria
CO:253,CP:2283432,autoria
CO:253,CP:2283436,autoria
CO:78,CP:2283441,autoria
CO:78,CP:2283442,autoria
CO:78,CP:2283446,autoria
CO:78,CP:2283448,autoria
CD:98057,CP:2283461,autoria
CD:73788,CP:2283464,autoria
CD:204544,CP:2283466,autoria
CD:74471,CP:2283467,autoria
CD:74044,CP:2283468,autoria
CD:204556,CP:2283470,autoria
CD:62881,CP:2283473,autoria
CD:74165,CP:2283509,autoria
CD:177282,CP:2283529,autoria
CD:204499,CP:2283532,autoria
CD:178985,CP:2283540,autoria
CD:204380,CP:2283555,autoria
CD:216545,CP:2283566,autoria
CD:204366,CP:2283580,autoria
CD:160653,CP:2283607,autoria
CD:150418,CP:2283626,autoria
CD:178854,CP:2283633,autoria
CD:160559,CP:2283645,autoria
CO:253,CP:2283678,autoria
CD:160619,CP:2283682,autoria
CD:141515,CP:2283687,autoria
CD:178964,CP:2283696,autoria
CD:178993,CP:2283698,autoria
CD:74574,CP:2283738,autoria
CD:141421,CP:2283739,autoria
CD:160632,CP:2283750,autoria
CD:116379,CP:2283799,autoria
CD:204544,CP:2283805,autoria
CD:204539,CP:2283810,autoria
CO:60,CP:2283828,autoria
CD:204479,CP:2283841,autoria
CO:60,CP:2283842,autoria
CD:204481,CP:2283845,autoria
CD:204481,CP:2283847,autoria
CD:216545,CP:2283868,autoria
CD:204533,CP:2283869,autoria
CD:204494,CP:2283885,autoria
CD:204541,CP:2283887,autoria
CD:204541,CP:2283888,autoria
CD:109429,CP:2283904,autoria
CO:78,CP:2283906,autoria
CO:78,CP:2283907,autoria
CO:78,CP:2283908,autoria
CO:78,CP:2283910,autoria
CD:141531,CP:2283912,autoria
CD:216313,CP:2283924,autoria
CD:204391,CP:2283926,autoria
CD:74400,CP:2283946,autoria
CD:74400,CP:2283982,autoria
CD:160655,CP:2283985,autoria
CD:73460,CP:2284033,autoria
CD:204359,CP:2284046,autoria
CD:141515,CP:2284195,autoria
CD:204494,CP:2284222,autoria
CD:204494,CP:2284317,autoria
CD:216545,CP:2284404,autoria
CD:204544,CP:2284411,autoria
CD:141372,CP:2284413,autoria
CD:204521,CP:2284419,autoria
CD:178946,CP:2284424,autoria
CD:204476,CP:2284430,autoria
CD:62881,CP:2284455,autoria
CD:204392,CP:2284465,autoria
CD:160512,CP:2284472,autoria
CD:204499,CP:2284474,autoria
CD:204419,CP:2284479,autoria
CD:74419,CP:2284480,autoria
CD:160587,CP:2284484,autoria
CD:204462,CP:2284488,autoria
CD:66179,CP:2284498,autoria
CD:178946,CP:2284500,autoria
CD:66179,CP:2284501,autoria
CD:141405,CP:2284517,autoria
CD:178964,CP:2284519,autoria
CD:204450,CP:2284525,autoria
CD:204390,CP:2284526,autoria
CD:216313,CP:2284534,autoria
CD:75431,CP:2284549,autoria
CD:141405,CP:2284566,autoria
CD:204494,CP:2284572,autoria
CD:204571,CP:2284617,autoria
CD:179587,CP:2284648,autoria
CD:204569,CP:2284649,autoria
CD:204527,CP:2284702,autoria
CD:74283,CP:2284706,autoria
CD:205863,CP:2284716,autoria
CD:188097,CP:2284718,autoria
CD:178866,CP:2284728,autoria
CD:191923,CP:2284747,autoria
CD:141372,CP:2284751,autoria
CD:74165,CP:2284774,autoria
CD:74165,CP:2284775,autoria
CD:74283,CP:2284776,autoria
CD:204517,CP:2284791,autoria
CD:204534,CP:2284797,autoria
CD:122195,CP:2284800,autoria
CD:74655,CP:2284809,autoria
CD:73460,CP:2284814,autoria
CD:178989,CP:2284842,autoria
CD:204488,CP:2284850,autoria
CD:204455,CP:2284858,autoria
CD:204535,CP:2284867,autoria
CD:178993,CP:2284897,autoria
CD:178871,CP:2284911,autoria
CD:178871,CP:2284913,autoria
CD:194260,CP:2284917,autoria
CD:178896,CP:2284920,autoria
CO:78,CP:2284931,autoria
CD:204527,CP:2284943,autoria
CD:178948,CP:2284945,autoria
CD:178948,CP:2284946,autoria
CD:178930,CP:2284979,autoria
CD:178930,CP:2285004,autoria
CO:60,CP:2285005,autoria
CD:204550,CP:2285011,autoria
CO:60,CP:2285012,autoria
CD:204550,CP:2285081,autoria
CD:204388,CP:2285084,autoria
CD:204428,CP:2285101,autoria
CD:141515,CP:2285121,autoria
CD:178843,CP:2285123,autoria
CD:204545,CP:2285124,autoria
CD:74156,CP:2285129,autoria
CD:141516,CP:2285141,autoria
CD:204538,CP:2285148,autoria
CD:141553,CP:2285150,autoria
CD:204534,CP:2285152,autoria
CO:78,CP:2285157,autoria
CO:78,CP:2285158,autoria
CO:78,CP:2285159,autoria
CD:66179,CP:2285184,autoria
CD:204523,CP:2285194,autoria
CD:141470,CP:2285198,autoria
CD:204415,CP:2285208,autoria
CD:204415,CP:2285209,autoria
CD:204415,CP:2285210,autoria
CD:178896,CP:2285234,autoria
CD:204353,CP:2285235,autoria
CD:74848,CP:2285241,autoria
CD:157130,CP:2285279,autoria
CD:178993,CP:2285315,autoria
CD:204545,CP:2285316,autoria
CD:116379,CP:2285327,autoria
CD:178947,CP:2285328,autoria
CD:74273,CP:2285341,autoria
CD:204484,CP:2285344,autoria
CD:122195,CP:2285345,autoria
CD:204455,CP:2285377,autoria
CD:178937,CP:2285379,autoria
CD:122195,CP:2285382,autoria
CD:73788,CP:2285386,autoria
CD:73788,CP:2285387,autoria
CD:73788,CP:2285388,autoria
CD:204421,CP:2285389,autoria
CD:204569,CP:2285390,autoria
CD:178948,CP:2285391,autoria
CD:74057,CP:2285440,autoria
CD:74052,CP:2285443,autoria
CD:216313,CP:2285444,autoria
CD:216313,CP:2285447,autoria
CD:204520,CP:2285467,autoria
CD:141411,CP:2285478,autoria
CD:204377,CP:2285480,autoria
CD:178986,CP:2285496,autoria
CD:204388,CP:2285530,autoria
CD:213274,CP:2285560,autoria
CD:204484,CP:2285563,autoria
CO:78,CP:2285583,autoria
CD:204382,CP:2285611,autoria
CD:204528,CP:2280887,autoria
CD:204535,CP:2281210,autoria
CD:139285,CP:2281266,autoria
CD:139285,CP:2281267,autoria
CD:178832,CP:2282434,autoria
CD:204466,CP:2282686,autoria
CD:204466,CP:2282706,autoria
CD:204561,CP:2282905,autoria
CD:160569,CP:2282940,autoria
CD:198197,CP:2283096,autoria
CD:178889,CP:2283407,autoria
CD:204484,CP:2283470,autoria
CD:143084,CP:2283750,autoria
CD:178868,CP:2283868,autoria
CD:216313,CP:2283912,autoria
CD:74398,CP:2284195,autoria
CD:178868,CP:2284404,autoria
CD:204377,CP:2284424,autoria
CD:160553,CP:2284484,autoria
CD:160655,CP:2284500,autoria
CD:204379,CP:2284617,autoria
CD:204387,CP:2284648,autoria
CD:204535,CP:2284797,autoria
CD:152605,CP:2284867,autoria
CD:204383,CP:2285152,autoria
CD:204464,CP:2285279,autoria
CD:204503,CP:2285496,autoria
CD:204428,CP:2281210,autoria
CD:160575,CP:2281266,autoria
CD:160575,CP:2281267,autoria
CD:74848,CP:2282434,autoria
CD:204464,CP:2282686,autoria
CD:74371,CP:2282706,autoria
CD:74283,CP:2282940,autoria
CD:160569,CP:2283407,autoria
CD:141518,CP:2283750,autoria
CD:74848,CP:2283868,autoria
CD:178956,CP:2283912,autoria
CD:204541,CP:2284404,autoria
CD:204430,CP:2284424,autoria
CD:194260,CP:2284648,autoria
CD:204480,CP:2284797,autoria
CD:204556,CP:2285152,autoria
CD:204535,CP:2285279,autoria
CD:205548,CP:2281210,autoria
CD:74057,CP:2281266,autoria
CD:74057,CP:2281267,autoria
CD:204500,CP:2282434,autoria
CD:204534,CP:2282686,autoria
CD:204422,CP:2282706,autoria
CD:74376,CP:2282940,autoria
CD:74283,CP:2283407,autoria
CD:204475,CP:2283750,autoria
CD:164360,CP:2283868,autoria
CD:204371,CP:2283912,autoria
CD:133439,CP:2284404,autoria
CD:178832,CP:2284424,autoria
CD:141422,CP:2284648,autoria
CD:204467,CP:2284797,autoria
CD:204371,CP:2285152,autoria
CD:76874,CP:2285279,autoria
CD:73701,CP:2281210,autoria
CD:81297,CP:2282434,autoria
CD:204535,CP:2282686,autoria
CD:66179,CP:2282706,autoria
CD:160610,CP:2282940,autoria
CD:74376,CP:2283407,autoria
CD:204432,CP:2283750,autoria
CD:204392,CP:2284424,autoria
